NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 958
LIST_OF_EDGES 	 COSTS
  160   161    47
  161   162    93
  162   163    87
  163   164    96
  164   165    76
  165   166    65
  166   167    60
  167   168     9
  168   169    37
  169   170    64
  170   171     9
  171   172    42
  172   173    42
  173   174     6
  174   175    17
  175   176    53
  176   177    19
  177   178    72
  178   179    58
  179   180    59
  180   181    35
  181   182     8
  182   183    68
  183   184     8
  184   185    73
  185   186    10
  186   187    76
  187   188    63
  188   189    30
  189   190     4
  190   191    47
  191   192    91
  192   193    34
  193   194    26
  194   195     6
  195   196    30
  196   197    38
  197   198    28
  198   199    83
  192    91    38
   82   172     5
  188     6    94
  110   161    41
  106   186    37
   99    73    76
  108   158    53
  152    68    85
   23   163    37
   38   102    21
  153   121     4
   87   192    25
   60    30    68
   38    12    88
  152    34    13
  167    12    67
  159    72    66
   93    95    68
   79    18    71
    4    58     2
   84   141    10
  157    58    27
    8   137    18
   64   115    35
  154   146    95
   59   169    37
  136   196    73
   55    48    93
  137   156     7
  134    28    61
  176   191    42
   42    46    71
  165    44    34
   80    67    80
  199   175    90
   64   101    16
  134   180     1
   42   143    22
  112   138    51
   76   183    70
   86   134    62
   88    85     2
   46    53    29
  171   108     8
  135   124    22
   86    33    81
  106   185    91
   70   105    87
   26    67    87
  186   172    67
  197   168     5
  181    29    56
   52   100     1
  134    19   100
   41   154    24
  147     7    14
   10    95    49
   49   153    70
   32    11     6
   90   153    95
   80    47    22
  122    53    98
  177    66    29
   68   108    83
   57    22    59
  149   165    45
   96    41    86
   73    97    27
   28   160    97
  173    65    50
   19   123    69
  151     3    18
   23   189    92
  182   186   100
  184    16    47
   14   158    11
   28   103    52
  184    94    55
  158    70    20
  178   181    28
  192   189    38
  151    60    24
  105    61    32
    8   110    37
   87   129    51
   28   166     1
   99   110    11
    1    64    84
  181    86    41
   75   137    25
   26   189    68
   84   177    40
  147    49    13
   14    48    99
  133     9     5
  172   172    29
  137    70    28
   27    27    24
  151   190    79
   42    52    16
  163   170    85
   98    77    97
   53   179    16
  164    65    78
  140   133    61
  173   190    75
    4   184     3
   89   111    55
    9   156    39
    9   115    72
  199   110    47
   69   165    37
   25   105    73
  149    22    42
  166   171     6
  162   148    79
  133   140    96
    8   115    14
   58   116    67
   18    49    82
   11    21    49
   18   121    28
  134    37    79
   21    14    78
  129   156    14
    7    85    90
  147   186    49
  151   107    37
   45   170    62
   58    36     9
  169    27    39
   25     1    66
  168    21    35
   83   121    29
   95   137    57
  183   132    21
  156    50    52
   26    90    96
  172    90    99
   50   158    32
    9    88    16
  162    45    18
   83   109    51
  196    24    78
  135    37    49
   83    46    93
  105    29    55
   68    13    72
  129   150    41
   58     0    26
   98    11    53
   53   117    56
   27    12    20
  192    53    95
  177   198    17
   73    39    49
   70    73    56
  185   159    20
   14   115    89
  152    20    36
  159    76    83
   52   134    49
   12    18    12
  114   161    71
   38   119     6
  122   120    64
  188    64    66
  142    56     3
   14    14    57
   83    74    83
    4   128    13
   25   137    99
  164   101    48
   23     8    63
  105    37     5
   46   190    83
   79    52    50
   55   116    97
   53   112    71
   13    96    60
    0    23    88
  140    92    30
  193   155    45
   22   119     3
  173    29    70
  121    54    39
   41    31    47
   89   162    62
  157   104    99
  147   108     9
  173     2    85
  160    77    93
   17   161    68
  174   134     2
  153    89     6
   98    87    74
  146   106    71
  144   136    85
    5    59    44
   57    65    90
  119    67    19
  132    50    71
  148    34    41
   25    87    14
   91   162    14
  191   105    95
   36   169    76
  161   177    13
  192   195    44
  153   165    78
   14    44    46
   48   196    24
  116   170    40
  184    44    19
   70   105    84
  129    75    95
  120   126     7
   68   173    75
   65     0    80
   65    82     9
  167   180    51
   96   192    62
   62    55    26
   34     6    40
  177    99    28
  131   112    82
   86    97    25
   17    82    19
   21   130    82
  131   163    58
  179   198    75
  129   199     3
   45    85     2
   91   131    79
   12   128     7
  111   139    89
  155   121    95
   84    29    35
  168    91    25
   89   124    13
  126    45    56
   69    56     4
  107    79    92
   70    14    41
  133    41    70
  136   191    36
   78    87    19
  119   160    16
  130    90     2
  182    38    24
  112   134    51
   82   135    31
  128   143     7
   21   142    33
  177   178    84
   96    50    15
   59   187    12
   86   171    49
  144   108    24
  105    23    35
    3   172    40
   93   162     9
   92    78    19
   55    55    53
  170    66     4
  171   188    95
  115   176    56
   80     7    46
  197    91    87
   51   138    29
  178    76    14
  189    29    36
   77    95    31
   41   185    94
  122    68    59
  178    56    37
    2   115    62
  159   158    68
   65   114    83
   93   138    64
   59    67    66
    5    37    34
   18   103    10
  179   119     5
  149     4    60
   96   110    86
  163    14    66
   71   158    34
  157    87    43
   81    82    29
   27   180    69
   26    13    34
  107   176    48
  124    91    81
   16   136    18
   90   172    29
    9    55    58
  159    19    45
  197    44    93
  132    80    56
   96    53    98
  177   129    50
  156    22    84
  179   122    20
  183   198     9
    3    66    29
   25    74    90
  194    16    54
  170    92    20
   87   113     6
  112    46    36
  100    50    87
   25    80    81
  114   192    73
   53   137    17
  176   109    52
  142    22    67
  149    55    87
   53   114    40
   35    46    65
  159    98    39
   10   168     2
   49   173    51
   64    34    22
   93   113    32
  118   199    24
   52    16     4
   18    79    52
   58   161     2
  139    36    12
   51   191    51
  155    93    52
  120   121    37
   99     7    40
   71    17    54
  171   120    71
   23     5    20
  121   130    26
   20   154    23
  140    70    44
   48   154    70
   20    28    58
  104   146    84
   29    86     9
    4    72    19
  185    17    28
  184     6    89
   49   172    69
   78   154    46
   94   194    58
  127    78    40
  189    21    64
  108    56    61
  176   138    32
   84    66     8
   38    47     8
   40    52    19
  141   184    24
  182    93    67
   62   152    76
   91    98    29
   24    16    33
   80   186    59
   32    99     2
   85    17    44
  196   127    10
   10    14    38
  188   179    69
   17    44     8
  112   156    77
  122   191    72
  179    66    76
   99   157     9
   11   134    68
   33    15     1
   36    94    82
  134    23    74
  184    41    22
   31    55    29
  111   124    39
   26   147    45
  196    58    53
  132    15    93
   69   110    43
  105   161    23
   93   146    77
   24   172     8
   45    21    22
   77    43    53
  107   151    32
   89   138    14
  181   133    45
   21    82    76
  109    16    88
   38   191    47
  122   102    94
  168     1    22
  186   153    61
   87     9    44
    5   167    89
   70    13    66
   77   124    15
   62    36    33
  109     8    49
  153    16    90
  132   132    99
   21   160    65
  146    46    32
  133   170     3
   23    98    20
  138    67    68
   46    58    33
  116    84    86
  116   142    85
  148    31    54
   73   199    39
  167   112    80
   14   114    22
  177    42    51
  198   174    81
    0   115    99
  142   123    85
  164   117    36
  116   148    87
   59    38    88
  167   188    96
   54   132    70
   55    79    82
    9     3    93
  182    33    48
  130   151    86
  199    54    77
  196   143    89
  111   193    10
   37    63    14
  125    61    79
  131    97    86
  194    89    73
   93   137    26
    4   153    15
  187    35    78
   59    39    10
   36    36    24
  135   172     5
   29    89    18
   80    70    31
   52    93    31
  128     3    91
  158   168    76
   42    45     2
  162   144    48
  122   176    30
   49    10    93
  156   107    57
  105    29    31
    2   115    93
    0    95    15
  192   108    47
  179   159    87
    3   164    44
   53   149    23
  187    82    60
   53   185    93
   93    46    88
   98    28    87
  194   163    86
  156     0    85
  177    48    94
   52    77    16
    4    36    36
  169    51    52
  105   168    54
  184    31    59
  199   189    71
  126     4    50
  151    95    15
   51   194     7
  104   133    92
  113    71    42
  196   175    59
  188    19    43
  116   144    63
    0   136    13
   34    98    97
    5    96    61
  133    81    59
  104    70    78
  105   164    46
   81   143     4
  125    25     9
   43    58    29
   50    69   100
  138   133    40
  137    97    17
   29   180    67
   19    99    63
  163    31    56
   78   190    72
  189   194    35
   15   101    93
  199   159    67
   42     4    97
   64    88    98
   97    41    59
  154   127    95
   46     8    46
    2   177    46
  170   149    54
   17    80    55
  174    33    13
  136    84   100
   74    70    60
   66    91    67
   97    96     7
   76   111    73
   70   127    18
   19     6    22
   43    32    21
   53   188    37
   65   157    90
   24    85    48
   33   118    56
   99   180    84
   95   132    28
  170    22    36
   94    69    42
  194   108    89
   24    14    91
  189   195    47
   80    49    26
  134   151    49
   70   142    44
  118    19     3
  113    44    81
   84   145    30
   93   133    82
  104    87    63
   43    96     3
   58    85    78
   11   171    72
   41    94    64
   29   135    77
   33    69    74
  179    42    94
  100   196    73
   76    61    55
   10    86    67
  165   114    23
  188   169    14
  157    39    72
   40    41    38
  189    71    26
  105    60    79
  108    96    89
   60    34    35
   47    23    56
   13    30    56
   83   191    19
   92   160    43
  145    96    35
  171   195     2
   58   126    49
   80   126    59
   92   120    82
  178    89   100
   79    37    91
  153   181    87
  180    55    99
  107    48    74
   31   141    79
  175   168    75
  120    23    26
  115   102    59
  142    24    87
   99   170    77
  139    84    26
   62    88    15
  178    60    61
   28    74    48
  166   191    61
  138   177    57
   47    39    37
   84    64    86
   12    83    69
  136    54    75
  114   160    85
  136   162    93
   39   167    26
  177   150    82
   96    10    41
   67    73     2
  153    49    62
   73   166    20
    8   182    83
  126    28    40
  185   155    80
  127   130    41
   22    66    65
  163   162    46
    5     6    45
    8   102    34
  100   125    54
   52   119    14
  173   190    97
  151     7    50
  158   171    17
  162    58    11
   86    73    19
  126   189    96
  113   155    36
   82    78    57
  196    85    35
   77    99    77
  135   182    97
   83   185    98
   77    91    75
  155     2    50
  186   106   100
   81   152    71
   81   145    55
  169    96    24
   39   199    88
  186    18    84
   86    40    52
   76   137    47
   74   189    70
  145   158    97
   20   154   100
  153   127    94
   41   157    83
   23     2    19
  120   141    53
  177   158    37
  156    14    37
  156    97    28
   94   142    57
   70   107     9
   31   166    82
  199   171    96
   32    64   100
  164   124    74
  175    72    35
  156    47    92
  162   138    67
   20   161    20
  144     3    29
  143    84    94
   52   110    46
  104    98    15
   76   150    38
   75    48    53
   46   106    96
  133    47    95
  155    74    98
   50   187    39
  161    88    57
   62   123    49
    6    34    16
  159   125    93
   25   128    48
    5   185    37
  141   100    24
  113   180    48
  127   198    67
  162    78     7
  124   106    56
   73   101    41
   25   169    61
  172    63    94
  175    85    66
   94   133    73
  124   145    75
   39     6    43
   86    11    21
   30     9    65
  191     9    82
  128   117    15
  119    73    27
   28   128    61
  109    35    88
   65    97    94
  171    70    91
   77   123    98
  192   198    35
  185   139     2
  159     7    70
   80   155    16
  132    16    37
  154    87     4
  152   153     2
  199   100    38
   94    20     3
   97   173    86
  190   149    48
   38    88    78
  178   120    41
  168   107    48
  187    45    40
   99   127     3
  128   159    30
   39   134    46
   72   198    42
  173   138    79
  166   158    46
   15    65    89
   63    14    62
  152    61    81
   11    59    43
  149    35    76
   95   148    83
   92   140    11
  152    54    48
   44   123    58
   85   182    52
  103    67    17
  162    11    44
  145     1    88
  193   138    48
   67    18    13
  144   137    53
    5   162    73
   28   142    76
   57    89    42
   65    44    91
   65   138    70
  115    95    63
  169   158    26
   17    23    82
  175    44     6
   64   152    23
   23   160    80
   56   188    72
   33   188    89
  165   121    35
  170    32    78
  108   113    98
   34    76    80
  121   116    44
   36   118    76
   20   136    30
   75   166    64
  110   102    80
   10   189    51
  142   107    14
  185   185    90
  183    67    11
  163    35    40
  130    18    34
  174   121   100
   21   125     5
   90    56    72
  196   147    21
   19   113    68
  188    56     9
   61    14     3
   45   160    88
   90   123     9
   30   152    64
  147   139    55
   81   109    51
  118    52    37
  112   195    93
   12   183    12
  183    79    81
  108   182    96
  103     1    30
   85   132    90
   57   163    53
   71    29    96
   73   193    15
   44    56    87
   76    89    17
   98     3    87
   20   104    30
  187   100    64
   38   138    75
  190    84    44
  189    15    85
   91    58    46
    2   192    57
  154   132    94
   17    13    96
   25   172    35
  171    42    27
   67    14    59
  193   159    97
  195   143    28
  119   180    23
   46   169    64
  145   184    13
  182   166    68
  170   192    44
   95   148    24
   49    22    82
  143    93    82
  126    75     4
  150    38    77
  171    68    54
    5    29    79
  132   122    84
  197    30    16
  134   170    26
   90    70    22
   92   152    26
    6   127    57
  146    26     1
   18   157    49
  162   177    40
  178    32    90
  152    71    51
  194    10    64
  135   156    77
  136   145     6
   81   177    16
   91    87    25
  186    64    63
   49   103    94
  117    94    17
    1   161    14
  103   116    35
  194    41     4
  125   130    94
  199   100    80
   38    83    37
   87   137    43
   95   132    10
   36   169    73
   71    55    62
   10   133     1
  170   162    46
   97    34    67
  147   113    28
  147    57    51
    4   158    43
   43   190    34
  134   111    70
  147   120    23
   55    97    49
  171    61    24
   76   162    55
  174    19    93
  130    53    27
  104    55    85
   30    67    47
   49   148    72
   49    39    73
    6    77    38
  171   125     2
   33   141    38
  199    81    35
   22   164    52
  197    45    73
  119   188    32
   56    29    31
   87   179    13
  107   147     3
   30   113    33
  125    80    91
   18    63    35
  192     9    93
  123    37    42
  148     2    79
   22     7    51
  181   152    75
  177   185    13
  198    90    48
   23    99    88
   57   116    54
  150    49    76
   65   129    91
   29   106    60
   58   109    24
  117   111     6
   48   123     3
  187    30    80
   84   107    95
  194   160   100
   59   120    15
   69   136    62
   38    72    37
  183   114    71
  169   180    67
  173     2    30
   88   107    17
  166    63    58
  186   105    95
    5    19    86
  127   111     4
   41   148    13
  195    78    78
  182   145    19
   58   132    83
  192    35    32
   19     9    37
  169    42    39
  116    74    32
   91   125     9
  126    46    47
   34   160    49
   76   101    92
   39   156    98
  152   176     8
   12    91    44
   23    91    73
  163    50     1
   10    78    80
   98   163    28
   48    75    20
   81    98    78
   35    57    21
  168    38    83
  165   135    72
   94   106    95
  168    35    25
  182   159    41
   88   185    27
   48    61    33
   94   162    45
   48    70    22
   32   112    45
  150   190    92
   57     0    51
   91   149     8
   14   164    85
  161    15    35
   88    41    54
   91   154    87
  129    42   100
    8    91     3
   69    17    73
  119    41     3
  176    45     4
   84    62   100
    0   197    26
   82    73    15
  116   131    77
   70    13    73
  176   134    33
  113   151    13
  173   176    62
  139    43     8
   77    92   100
   68    56    82
   52   117    66
  177   108    34
  182   141    69
   15   172    29
  118   179    93
   83    49    29
   85   129    41
  111    36    36
   60    54    55
   63   182    34
  182   174    95
   49    90    63
   19    63    59
   49   150    99
  179   115    69
  103    24    43
   98    15    25
    6    35    50
  147    62    92
   19    61    44
  148    77    95
   13   186    84
  149   190    17
  118    87    94
  183   149    55
  106   167    38
   20    90    67
   85    63    89
   61   140    48
   84   198    63
   58    49    20
   79   148    17
  160   119    27
  104    98    23
  176    41    47
   64   126    44
   65   148    13
   26    77    61
   11   108    40
  187   156     5
   13    64    52
   88   171     3
   68    89    16
   85   122    59
  198   119    61
   93    70    81
  178    39    66
  139   150    67
   32   164    37
    5    69    59
  152    71    17
  194    92    95
   16    89    55
  108   134    83
   91   113    26
   49    25    46
  193   125    62
   21    92    44
   43   123     7
  192   108    93
  105    42    19
  168    66    31
   16   166    56
  159   112     4
   82     1    16
  189   179     5
   59    20    77
  166    77    97
   37     7    64
   88   187     6
    1    64    61
  170   144    83
   96    65    14
  104   170    68
   51    26    24
   29   167    20
   73    67    38
  170    28    53
  148    17    75
   15    13    51
   17    25    20
   73    58    97
   88   140    18
  190    63    65
  148   124    50
   10    21     5
  142   118    40
   12   148    66
   43   127    58
   70    18    46
   62   106    66
  101   138    29
  116    59    19
  115   196    74
  109    50    28
  115   168    43
   67    37    90
   78   100    36
   52   153    87
   42   192    74
  110    10    61
   91    72    58
  172    98    87
   88    97    13
  182    49    75
   64    42    63
    7    10    51
  121   111    48
  110    46    32
  120    38     2
   33   192    24
   15   151    59
   26   178    17
  137   194    58
   38   145    38
   97   175     8
  191    45    46
  198    61    11
  195   180    95
  188    49    65
  155    51    94
  102    66    87
   21   194    50
    1   115    73
  197    57    43
   57    34    15
   61   194    92
   60   168     1
  120     7    52
    3    76    57
  115    57    84
  134    68    53
  192    95    60
   13   175    90
  188   194    49
  192   183    69
  159    25    83
   67   191    83
  135    48     7
   75   181    76
  124    51    42
   64   134    34
  198   145    22
  131   191    28
    4   165    85
   47   116    95
   72    59    85
   29   100    31
  147   184    10
    6    62    63
    6    71    75
  107   196    66
  103   121    50
   53    15    31
   32     9    67
   23   135    79
  148    16    60
   64    71    38
   85   118     9
   23     7     1
   17    48    65
   58   133    72
   42    51     5
  184   191    50
  184    19     8
   53   191    32
   70   135    10
  173   186    74
  130   137    97
  156   161    16
   53    63    59
  107    24    45
  152   135     1
  184   190    93
  161   177    44
  193    35    21
   11    60    95
  190     6    46
   92    33    26
  121    36    15
  162    69    29
  190   196    65
    6    34    53
   43     5    46
  175   108    11
   93    16     9
  106    14    54
  184   113    12
  145   143    96
  161    77    24
  165   108    26
   56    43    19
   74   115    76
   99    69    22
  128   181    33
  168    13    61
    2   139    86
  196    17    10
   46    40    92
  185   103     5
  100    75    45
   64    93     3
   59   122    75
  197    56    99
  192    65    68
  170   118    83
    1    55    66
  134   172    29
  184   115    15
   88   111    60
   90   121    33
   60   166    90
   44    48    47
  187   171    47
   90    41    67
   18   174    89
  146   167    36
  160    72    90
  136   184    68
   79     6    22
  130   101    14
   59   140     7
   96    62    10
   22    29    35
  165   103    54
  153    20    37
    0   111    53
   92   170    95
    1    18    79
   66   161    75
   45    33    40
  174    54    52
  164   133    59
  180     1    62
   54    99    42
  132    37    87
  151   112    13
  126    34    19
   18   121     7
  139    69     3
  193   134    80
    8    41    83
   65   124    42
  105   114    46
   12   168    10
  190   107    32
   45    46    64
  184    14    49
  134   107    87
   51    18    73
   95   130    66
  168   173    80
  102    32     7
   48   138    32
  195   166    47
   52   130    43
   16   138    52
   69    78    33
  134   175    76
   69   107    84
   93   119    29
  181   154    67
   72     4    53
  156    85    80
  184    70    35
  151    76    34
  145    82    18
  133   135    59
   16   195    12
   15   109    49
   34    33    29
  139    62    44
   66    86    96
  129   139    64
   86   125    50
   85    46    96
  186    53   100
  199    39    13
   71    47     8
   24    84    80
   71    68    27
  109    85    30
   27   151    52
  132   120    97
  153    52    32
  153   179    70
   91   165    94
   77   199    55
   53    56    37
    0   186    77
  194    75    31
  163   108    94
   68   194     5
  130    51    42
   63    37    88
  155    70    95
    5    38    26
   43   128    98
  107   148    78
  165   192    17
  112    40    18
  149    63    61
  130    79    35
  102   137    95
  140    44    10
  159   171    35
  123     8    51
   92   109    99
   40   109    26
  112    98    46
  185   173    36
  155    40    70
  170    91     6
   30    43    89
  191    61     3
  125   186    58
   50    18    28
   16   199    26
    6   102    72
   48    60    29
   13    58    59
   62   124     1
  157    47    13
   17     1    39
   83   131    40
  123    69    77
  147   158    13
   32     2    76
  157   105    89
  132    73     4
  113   155    35
   67    47    86
   78   106    31
   19    24    25
  170    70    81
   38   152    89
   87    33    10
  154   152    58
  139    70     7
   59    62    67
   20    99   100
  100   127    64
  189    19    74
    8   113    59
   14   197    19
   27   180    23
  170   196    30
   73    63    40
   58   145    74
   77    48    61
   32    52    54
  140   154    33
  100    93    70
  139    73    55
  142   187    28
  171    73    44
   58     7    41
    2   129     1
   43    44    31
  181    10    49
  124    14    82
  131    52    57
   78   156    69
   56   124    54
  100    82    82
   83     9    89
  166   135    39
  184    33    56
  152   175    63
   68    87    50
  165    15    31
   74    22    25
   57   195    51
   35    40    51
   35    21     8
  172    27    65
  117    20    26
  105   183    48
    5    37    97
    8    57    65
  103    54    74
  137   197    29
  175    79    28
  128   145    88
   89    13    42
   72     9    25
  129   113    19
  160   144    32
    5   189    76
  182   138    64
  172   182    41
  100    87    84
  183     8    48
   39   128    79
  132    71    33
   40    28    64
  134   140    96
   74    56    44
   68    46    63
   45   140    17
  175    48   100
    6   150    83
   29   113    89
  149    30    66
   14    61     3
    9     3    87
   65   183    25
   69   182    25
   62    75    33
   55   163    68
   68   184    66
   34    49    58
   61   102    13
  106    30    63
   75   187    57
  188   105    59
  180   184    24
  178   190    36
   83   102    80
   53    96    18
  132    32    75
  166   148    21
  113     3    30
  122   178    91
  150   197    33
  181   190    28
   21    38    20
  120    33    88
    1    26    25
  115   146    35
   20    29    14
   28   137    27
   79    76    77
   24   150    26
  154    32    83
   63    75    46
   70    83    67
   46   197    26
  184   182    60
   39   120    23
  139   151    83
   49    21    62
   18   129    97
  198   198    72
  122   116    91
   19     4    22
   61    23    25
   32   113    69
  148    88    74
   27    30     5
  112    24    62
  150   151    61
  153    46    13
  158   139    29
   29   131    89
   92    67    52
   21   163    30
  166    32    83
   44    96    56
   24   134     8
  138    74    12
  113   127    79
  164   103    41
  198   195    64
  149   150    14
  149    19    22
  127    50    89
   15   160    72
  106    15    58
   20     9     7
   21   138    25
  166    58    41
   28    28    32
   79   125    71
   14   194    94
   45   185   100
  136   157    51
  136    14    80
  190   172    35
   89    94    43
   57    72    13
   22   104    32
  152    44    15
  199   185    38
   57   169   100
  128     4    16
  197    42    50
   87    20    76
    7    62    66
   42    25    38
  154   197    48
   36    94    24
   29     2    80
   13   180    78
  181    43     3
   18    35    84
   73    78    93
   56     1    78
  140   128   100
  106    28    10
   46    20    55
  186    15    94
  153   197    31
  158   114    69
  169   118    15
   16    62    62
   71     0    69
   80   148    53
  168   170    86
  111    35    80
   79   144    81
  145   141    34
  106    13    26
   32    24    78
   70    60    75
   67   187    26
  142    38    51
   93    66    49
  108   155     6
    7   180    69
   55   145    30
   86   146    10
  119    90    83
  193   121    75
  190   193    54
  197   115    54
  157    71    28
  162   153    96
  141     3    31
   15    86    71
  178   100    33
  195   109    44
  180   152    26
   93   118    16
  109   176    67
   27   114    53
   68    95    69
  142    56    18
  154    25    24
   29    42    34
  101   102    36
  137    11    70
  107    22    80
  117   105    16
  182   110    92
  173   175    79
   28    27    94
  136    84    25
  181   100    53
  177   169    54
   56    63    37
   85   199    93
  123   103    99
   13   142    40
   38   165    30
   69    91    10
   96   173    71
  151    97    26
   28   101    47
    3    90    47
   13   174    91
  169    48    15
  159     6   100
  153    70    79
   67   155    91
  109    74    26
   98    78    35
   90   197     6
   52    91    76
  108   151    20
   56    83    86
  172   192    57
    9     5    52
   30   150    30
   37    67    58
  148    12    98
   71   154    55
  192   127    58
  136    56    79
  148   131    50
  164   128    33
   29    22    50
  184    39     2
   28    28    72
  181   178    23
   22    58    24
    6    22    71
  190   119    91
   83   185    19
   73   114    88
    1   189    84
  169   198    69
    1   102    54
  124   126    46
   72   175    96
   34    21    11
  198     2    73
   26    91    64
   44    75    86
  110    85    54
  176   104    87
   11   158     6
  192     8    24
  120    95    28
   21    23    57
   82    40    40
  162   163    70
   17    99    62
  116   112     1
   41    36    57
  182    81    89
  195   168    92
  113   148    80
   93   186    46
  162     8    26
   37   172    59
   76   129    56
   90   193    12
  180   191    51
   12    10    41
   38    87    78
  107    15    93
   91    13    67
   36   177    83
  141   191    41
  188   176    44
   73    37    34
  104   174    20
  155    99    23
  159   134    91
   35    96    95
  163   155    37
   34    72    49
   31   187    72
  182   171    19
   29    82    28
   76    17    71
   24    72    43
   58   102     1
  141   151    70
  159   184    74
  155    70    15
   14   110    94
   42    60    23
    4   136    82
  116   122    17
   97   186    97
   39   112    24
   79   161    67
  182    39     9
   14     9    46
   25   188    63
   70   116    76
    2    43    19
  191    47    87
   61   153     9
   78    10   100
   49     4    23
   37   127    15
  117    98    80
  119   135    65
  104   195    36
  178   162     5
   65    46    97
   11    38    33
   78   197    85
   43    62     6
   38    69    79
  143    18    74
   51    68    19
   47   190    61
   41   131    95
  108   123    54
   63   173    17
   75    45    34
   92   127    14
   11    22    76
  121   187     1
   49   172    86
  170    88    57
   28   121    67
  192    83    88
  162    50    58
  147   125    82
   58   168    51
  113   187     1
  171   175    46
   22    80     4
  150    51    49
   60   196    48
   42   178    49
  149    83    27
  179   168    59
    9   171    31
   45    97    27
  173    14    14
   65   192    49
  137   177     4
  136    34    21
  123   170    79
    6   116    94
  101   162    93
  193   110    36
  170   194    78
   70   191    55
  152    78     1
   22    11    47
   98   156    97
   32   123    71
  144    96    76
  104    62    69
  117     4    67
   55   149    11
  117    17    17
  146   199    48
   87    30    18
  167   143    87
   61   167    63
  165    93    52
   50    97     5
  103   143    64
  100   118    46
  151    82    74
   11   150    93
   85    46    36
  100     6    65
  100   188    81
   61   176     4
  144   140    78
   81   144     8
  159    75    60
  130    80    94
  134    69    48
   42    74    87
   75   171    23
   16   107   100
  170   143    99
   66   126    95
   67   144    77
   79   159    84
   18    96    56
  142    61    26
    5    66    50
  138    99    91
  163    37    11
  163   172    98
  124    72    64
  151    27    45
  136   157    23
   74    44    50
   87    64    93
  149    82    27
   15   115    59
  141    26    93
  129   127    11
  112    25    84
  119   137    52
   85     2    22
  152   107    37
  162   139    29
  123    74    12
  134    29    30
   13   167    96
  195    64    78
  131   195     7
   86    56    72
  164    83    88
  191   138    21
   65   120    28
  199   177    49
  166   157    21
   10    16    86
  191   170    46
   76   197    25
   81    30    69
   28   164    51
  119   141    82
  190   125    70
   16   151    67
  160   156    60
   78    17    68
   95    36    84
   57   199    42
  114   177    37
   87    12    68
   48     5     1
  178   114    76
   71   118    66
    6    53    75
   12   125    40
   91   186    46
   81    86    87
   20   153    27
  142   128    21
   64   106    62
   38   183    43
   20    17    97
   73    95    92
  156   147    42
    3   108    99
   75   172    10
   15   143    90
  105    99    22
   39     2    34
   89    26    11
  127    20     9
  162   181    36
  131   173    20
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                1082
LIST_OF_EDGES 	 COSTS
    0     1    75
    1     2    93
    2     3    63
    3     4    30
    4     5    15
    5     6    36
    6     7    82
    7     8    68
    8     9    88
    9    10    32
   10    11    91
   11    12    24
   12    13    67
   13    14    53
   14    15     3
   15    16    55
   16    17    20
   17    18    14
   18    19    43
   19    20    41
   20    21    53
   21    22    30
   22    23    37
   23    24    25
   24    25    44
   25    26     3
   26    27    35
   27    28    75
   28    29    43
   29    30    60
   30    31    46
   31    32    18
   32    33    11
   33    34    97
   34    35    94
   35    36    86
   36    37    14
   37    38    28
   38    39    24
   39    40    27
   40    41    21
   41    42    93
   42    43    20
   43    44    22
   44    45    42
   45    46    15
   46    47    20
   47    48    97
   48    49    72
   49    50    99
   50    51    84
   51    52     5
   52    53     3
   53    54    26
   54    55    92
   55    56    77
   56    57    28
   57    58    10
   58    59    70
   59    60    13
   60    61    68
   61    62     4
   62    63    33
   63    64    71
   64    65    98
   65    66    41
   66    67    12
   67    68    68
   68    69    68
   69    70    29
   70    71    34
   71    72    84
   72    73     1
   73    74    53
   74    75    65
   75    76    30
   76    77    29
   77    78     1
   78    79    24
   79    80    94
   80    81    15
   81    82    64
   82    83    76
   83    84    21
   84    85    44
   85    86    91
   86    87    38
   87    88    74
   88    89     3
   89    90    94
   90    91    97
   91    92     2
   92    93    53
   93    94    56
   94    95    87
   95    96    98
   96    97    30
   97    98    67
   98    99    28
   99   100    83
  100   101    71
  101   102    35
  102   103    10
  103   104    73
  104   105    60
  105   106    16
  106   107    65
  107   108     2
  108   109    41
  109   110    19
  110   111     6
  111   112     5
  112   113    53
  113   114    17
  114   115    19
  115   116    28
  116   117    45
  117   118    37
  118   119    65
  119   120    33
  120   121    94
  121   122    59
  122   123    36
  123   124    45
  124   125    10
  125   126    13
  126   127    36
  127   128    62
  128   129    48
  129   130    13
  130   131    18
  131   132    79
  132   133    84
  133   134    24
  134   135    14
  135   136    17
  136   137    28
  137   138    13
  138   139     5
  139   140     9
  140   141    18
  141   142    68
  142   143    30
  143   144    58
  144   145    79
  145   146     8
  146   147    98
  147   148     3
  148   149    28
  149   150    20
  150   151    39
  151   152    19
  152   153    90
  153   154    33
  154   155    72
  155   156    45
  156   157    39
  157   158    70
  158   159    38
  159   160    47
  160   161    34
  161   162    70
  162   163    83
  163   164    54
  164   165    52
  165   166    95
  166   167    48
  167   168    77
  168   169    19
  169   170    54
  170   171    10
  171   172    25
  172   173    37
  173   174    95
  174   175    47
  175   176    61
  176   177    41
  177   178    65
  178   179    66
  179   180    73
  180   181    65
  181   182    61
  182   183    13
  183   184    21
  184   185    39
  185   186    87
  186   187    47
  187   188    73
  188   189    98
  189   190    41
  190   191    16
  191   192    92
