NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                1000
NB_EDGES                4791
LIST_OF_EDGES 	 COSTS
  401   442    13
  442   803     5
  245   769    73
  481   712    60
  787   357    46
  919   348    99
  165   865    25
  818   422    89
  448   246    42
  886    36    55
  446   642    21
  544   680    19
  296   484    50
  952   910    83
  981   443    34
  612   356    81
  990   562    31
  439   245    79
  375   668    61
  173   428    36
   74     2    20
  662   745    25
  577   344    79
  756   980     6
  974   997    47
  111   680    92
  582   769    89
  748   932    34
   66   499    53
  444   835    58
  255    20     9
  492   868    61
   63   503    73
  128   625    94
  815   580    21
  994   789    92
  816    29    33
  176   740    10
  688   490    42
  580   195    20
  892   412    25
  247   397    38
  347   369     7
  538   173    56
  960   677     8
  752   423    95
  383   331    87
  190    83    22
  302    74    80
  301   358    92
  971   913     2
  897   573    34
   49   972    82
  786   838    78
  640   611    92
  111   171    36
  742   607    33
  695   744     3
  896   701    35
   50   832    23
  311    19    94
  749   900    67
  891   550    93
  859   327    46
  786   712    52
  484    57    16
   56   776    69
  552   263    42
  945   754    82
   13   192     5
  971   649    34
  747   147    90
  894   264    98
  648   456    85
  176   765    85
  523   813    87
  732   873    81
  187   171    72
  379   752    83
  921   174    78
   79   396     9
   87   123    69
  963   342    40
   87   203    59
  853   160    16
  938   892    69
  629   792     2
  343   500    94
  554   596    21
   57   463    76
   32   984    10
  702   686    22
  295   143    61
  447   591    59
   60   454    77
  240   625     9
  368   942    54
  289    36    79
  986   452    21
  151   706    30
  201     8    84
  271   787    54
  355   324   100
  695   198    83
  803   501    53
  102   903    74
  286   624    60
  192   381    45
  397   974    50
  549   478     7
   50   357    78
  473   251    53
  508   867    15
  601   707    49
   63    67    22
  900   125    36
  139   511     9
  840   191     8
  392   386    11
  272   267    48
  450   710    27
  758   135    42
  546   266    28
  863   996   100
  967   519    78
  285   840    92
  972   243   100
  819   911    61
  311   497    20
  977   336    20
  710   625    62
   20   472    42
  967   246    41
  643    70    31
  774   141    17
  529   355    66
  307    84    83
   53   867    61
  285   312    65
  163   810    83
  493   952     6
  901   271    60
  544   124    24
  159   929     8
  926   653    83
  541   121    14
  471   492    65
  700   799     4
  113    54    87
  228   755    36
  168   912    74
  146   515    85
  729   836    76
  991    64    75
  873   305    56
  483   618    81
  579   549     2
  984   543    71
  717   507    23
  397   485    35
  901   808    86
  659   865    20
  653   398    81
  441   455    70
   41   167    80
  461   620    16
  663    86    90
  350   973    88
   95   967    64
  656   781    90
  496   682    19
  802    51    88
  744   444    34
  311   674    39
  277    62    27
  984   323    72
  383   134     1
  300   309     6
  713   757    40
  775   977    80
   85   165    96
  335   691    11
  426   323    41
  880   562    58
  908   856    89
  752   129    14
  279   980    80
  518   757     6
  534   520    83
  143   123     3
  609   338    78
  941   938     1
  334   447    25
   47   231    97
  250    81    95
  959   653    18
  183   891   100
  379   112    38
  183   406    39
  398   636    31
  864   671    36
  722   960    76
  158   166    67
  759   805    67
  259   543    25
  715    88    30
  578   576     7
  849    34    30
  465   283    95
  132    82    10
  283   387    74
  619   644    42
  818   420    43
  142   897    44
  352   363    75
  283   274    61
  774   513    39
  931   748    55
  955   792    98
  737   397    86
  973   689    38
  188   413    52
   62   609    68
   71   400    75
   86   830    13
  399   132    22
  564   600    32
   94    94    27
  814   892    68
  375     8    45
  892   449    14
  574   684    64
  218    58    56
  324   865    42
   12   840    96
  579   466    69
  553   452    45
  324   934    52
  554   488    18
  813   187    46
  718   121    70
  699   622    73
  241    64    51
  169   532    29
  833   535    53
  383   292    34
  761   252    13
  783   832    23
  484   570    50
  589   778    64
  477   617    75
  786   485    38
  298   139    45
  596   611    63
  961   905    48
  750   450    96
  641   253    79
  443   136    79
  123   616    61
  411   348    66
  621   247    34
  192   221     1
  736   336    88
  790   259    46
   46   697     7
  619   200    86
  244    22    30
  509   531    19
  871   845    29
  649   316    68
  145   853    55
  765   689    12
  980   601   100
  310   551    70
  423   886    69
  113   543    70
   42   465     8
  304   981    58
  598   766    55
  951   780    17
  553   160     6
  136   733    57
  705   873    84
  616   763    32
  657    19    10
  521   794    30
  414   197    91
  291   504    32
  596   901    30
  191   568    50
  131    10    52
  927   949    88
  872   864     6
  430   776    79
  378   764    39
    2   841    33
  446    43    18
   76   479    93
  969   113    17
  110   719    89
  551   955   100
  844   542    32
  494   253    17
  634   883    51
  448   465    31
  640    17    44
  296    47    54
  639   990    60
  884   203    53
   95   186     8
  815   246    74
  516    57    30
  993   162    44
  372   981    22
  259   823    37
  155   659    89
   82   295    25
  430   705   100
  970   727    98
  593   954    96
   98   801    41
  727    80    55
  395   620    36
  469   936    33
  418   171    22
  826   694    87
  761   117    46
  495   613    24
  298   471    10
  249   821    78
  797   381    64
  620   784    80
  352   776   100
  985   198    60
  667   430    47
  245   810     4
  125   985     1
  963   223    41
  889    76    59
  939   456    88
  228   623    24
  935   190    44
  304   441    65
  570   873    43
  394    33    30
  642   693    33
  536   440    54
  370   872    89
  257   429     5
  241   635    61
   67   317    53
  457   780    14
   18    29    40
  110   773    69
   65   183     8
  689   684    66
  349   969    90
   81   369    57
  182   334     1
  609   207    11
  641   976    14
  399   755    41
  262   865     4
  810   599    23
   91   469    26
  689   184    27
  181   331    61
  679   692    96
  372   211    45
  340   963    44
  736   519    31
  844   188    78
  334    50    79
  903   670    28
  886   897    72
  434    14    93
  480   991    91
  977   826    79
  453   685    99
  397   106    19
   68   557    57
  577   229    10
  896   561    43
   76   476    36
  465   768    11
  153   446    70
  817   522    98
  784   239    25
  697   670     5
  486   100    39
  247   723    82
  915   782    64
  662   584    81
   29   558    95
  202   799    22
  359   741    15
  142   881    32
   72   843    50
  471   348   100
  414   523    60
  809    90    51
  403   854    21
   89   458    13
  864   373    61
  373   595     5
  461   914    11
  617   583    11
  262   145    79
  862   779    90
  218   593    48
  941   526    98
  330   359     8
   43   347    70
  902   259    25
  346   627     4
  719   791    76
  159   552     7
  394   584    67
  201   804    66
  952   302    26
  890   699    68
  690   752    20
  194    60    50
  388   788    22
  428   653     3
  927   101    31
  438   802    95
  969   537    97
  606   637    33
  602   743    53
  607   950     4
  886   201     9
  731   485    30
  542   980    47
  992   508    62
  352   509    42
  955   735    50
  284    65    78
   23   863    14
   28   276    43
  202   556    18
   86   845    58
  746   325    55
   20   372    82
  567   161    72
  395   230    24
  581   696    72
  171   876    75
  929   934    83
  627   305    96
  667    27    49
  140   709    18
  185   504    34
  219   554    46
  603   669    37
   19   813    55
  644    38    92
  106   338    11
  164   419    45
   82   877    29
  339   508    17
  667   354    62
  322   506    93
    7   504    15
  440   373     3
  150   713    67
  180   559    76
   33   419    49
  614   928    66
  837   654    64
  555   158    57
  816   496     1
  298    15    91
  814   508    37
  124   886    96
  573   846     7
  862    59    16
  548   484    67
  228   986    50
  196   466    18
  846   186    21
  434   967    27
  627   475    22
  183   143    52
  885   900    76
  409   985    12
  238   296    46
  445   964    85
  728   813     2
  648   880    17
  164   861    10
  189   119    25
  883   278    63
  995   272    42
    5   484    21
  595   900    37
  521   959     3
  652   516    87
  966   152    51
  963   507    59
  383   727    85
  442   970     3
  401    20    18
  101    51    56
  286   797    13
  522   164    31
  394    80    24
  697   997    75
  376   580    89
  422   362    36
  339   656    47
  271   803    48
  149   204    23
  781   324    19
  234   969    43
  362   730    40
  104   708    45
  753    35    61
  215   400    83
  114   526    30
  734   667    90
  229    63    98
  226   910    21
  204   877    49
  353   107    21
  153   919    23
  968   497    20
  790   203    98
  581   690    20
  223   908    81
  127   725    62
  457   450    15
  866   716    35
  211   176    14
  638   410    14
  244   876    43
  334   923    31
    4   313    94
  465   734    15
  212   741    24
  697   146    80
  132   740    46
  312   598    55
  761    88    67
  889   523    68
  706   562    72
   18   178    38
    2   780    21
  662   150    35
  997   201    85
  174   409    98
  449   583    75
  122   343    82
  866   837    14
   32   380    54
  600   885    53
  567   307    35
  885   606    43
  168   816    95
   77   466    99
  334   609    62
  579   798    47
  734   941    84
  488   752    49
  802   842    23
  843   939     2
  904   142    85
  906   957    25
  292    97    74
  341   125    80
  300   985    37
  770   755    33
  680   437    64
  621   694    16
  336   822    67
  322    93    92
  734   372    47
  457   212    71
  994   310    15
  461   358    88
  397   206    81
  735   524    63
  995   507    97
  621   373    68
  820   326    24
  209   600     7
  642   844    29
   96   508    58
  825   287    52
  567   399    15
  481    15    95
  382   844     1
   39   920    96
  394   804    24
    7   690    65
  324   999    29
  415   153    97
  703   842    90
  159   716    28
  727    63    19
  488   907     4
  593   129    41
  732   694    11
  666   519    25
  490   209    12
  984   198    78
  996   682    20
  915   667    53
  250   364    36
  655   803    52
  144   297    83
  814   827    38
  122   101    71
  574   562    25
  708   426    54
  587   979    87
  866   892    51
  120   771    58
  922   442    71
  166   119    10
  858   206     3
  334    17    26
  557   498    40
   59   750    47
  439   775    23
  229   677    76
  610   113    15
  878   837    44
  507   254     6
  765   496    72
  535   806    58
  377   273    17
   34   379    64
  894   726    78
  189   595    83
  201   184    97
   65    81    42
  881   232    59
  364   523    60
  331   276    36
  456   702     5
  408   731     1
   81   225    91
  913   663    65
  616   574    24
  143   161    29
  841   899    32
  324   744     3
  857   288    50
  846   460    37
  752   936    32
  683   526    10
   16   536    30
  790    21    13
  427   424    52
  239   148    21
  195   928    17
  138   246    22
  700   761    61
  487   206    14
  200   199    54
  484   740    73
  290   224    83
  699   889    34
   68   487    10
  961   266    48
  391   543    84
   34   567    45
  148   173    84
  513   600    57
  668   425    25
  188   136     3
  940   666    77
  398   351    49
   52   976    67
  729   639    82
  860    70    83
  524   260    87
  440   922    19
  501   626    84
   80   968    34
  912   650    78
  374   726    96
  158   759    43
  174   101    98
   65   391    10
  611   465    69
  960   921     2
  746   517    21
  854   170    89
  166     3    96
  802    70    22
  398   406    25
  965   146    23
  171   741    17
  505   969    87
  682   392    58
  808   360    75
  556   563    89
  120   661    91
  714   513    92
   52   841    42
  805   784    20
  505   889    69
  231   911    76
  912    53    18
  806   804     2
  621   672    26
  781   456    37
  709   622    99
   74   671    87
  586   652    63
  603   272    29
  662   926    75
  307   153    37
  454   795    50
  757   253    45
  115   800    31
  139   219    88
  703   665    21
  834   826     5
  385   386    12
  869   674     9
  537   600    38
  894   140    64
  687   792   100
    4   364    93
  630   854    72
  393   115    24
  855   338    30
   79   625    28
  969   855    59
  365   559    29
  313   358    57
  539   418    60
  792   358    69
  810   617    57
  278   805    56
  259   172    32
  217   191    78
   28   258    16
  800   970    23
  713   361    20
  675   727     1
  636   594    58
  324   531    31
  170   607    59
  501   711    35
  737    33    99
  798   943    99
  378     7    21
  132   477    56
  801   661     3
   92   574    19
  612   758    14
  747   517    39
  714     4    23
  940   398    41
  512   612    93
  100   738    16
  285   577    78
  626   568    84
  595   563     9
  500   538    14
   31   152    40
  815   204    11
   90    97    86
  471   871   100
  273   744    50
  628   753     8
  966   491    74
  749   192    59
   82   175    36
  483   904    36
  502   623    96
  897   871    27
  628   137    65
  888   571    57
   56   648    51
  163   467    72
  346    99    52
  227   110     7
  180   763    77
  752   698    25
  391   942    79
  547   820    15
  243   411    18
  836   154    71
  725   823    67
  708   382     4
  873   343    40
  620   478    65
  187   696    74
  547   158    82
  873   720    51
  726   284    45
  677   233    40
  709   569    76
  453   180    42
  934   837    40
  653   861    97
  947   523    22
  105   868    64
  287   232    41
  855   534    72
  278   164    18
  419   921    83
  450   284    96
  130    51    93
   40   371    38
  932   492    90
  817    29    41
  616   836     6
  498   160    72
  912   959    92
  788   581    74
   66   897     7
    2   388    67
  116   127    60
  776   752    34
  598   211    31
  908   143    37
  557   342     8
  364   275    95
  178   858    47
  524    44    82
  544   192    24
  733   259    53
  602   105    70
  941    12    74
  697    89    82
  354   473    41
  140   305    13
  771   415    46
    5   583    91
  202   658    62
  489   781    76
  164   949    46
  775   267    76
  285   148    61
  181   200    91
  419   730    36
  641   552    37
  266   696    24
  572     5    16
  806   135    85
  143   103    40
  359   398    83
  497   888    47
   16   804    61
  561   321    36
  481   290    78
  723   339     2
  318   769    40
  198   180    77
  254   667    51
  823   825    85
  989   384    51
  431   375    17
  778   388     5
  554   730    67
  137   347    22
  319   371    67
  367   332    67
  871   334    84
  227   252    58
  944   648    20
  285   910    92
  430   123    37
  971   966    76
  246   266     7
  783   652    84
  380   666     4
  699   980    70
  942   869    77
  245   431    93
  215   379    87
  659   342    51
  756   806    48
  303   142    30
  810   649    47
  280   670    30
  251   200    44
  905   496     3
  127   711    91
  757   603    31
  696   654    33
  515   826    84
  788   358    74
  985    51    49
  546   479    95
  497   888    78
   86   261    53
  158   803   100
  697   797    41
  923    87   100
  134   945    55
  532    95    15
   94   158    83
  198   776    43
  696    85    47
  681   489    39
  706   774    37
  373    32   100
  447   131    79
  851   965     2
  369   943    45
  208   891     1
   77   302    68
  426   665    48
  412    91     2
  354   638    48
  997   212    53
  377   190    73
  784   601    80
  814   414    52
  798   287    62
  710   591    97
  449   561    94
  895   803    66
  141   710    34
  780   343     5
  562    14    19
  453   803    16
  127   775   100
  399   782    31
  541   441    93
  230   662    45
  996   532    76
  704   436    94
  921   900    33
  621   470    92
  270   285     6
  408   405    83
  283   150    20
  568   560    92
  603   767    27
  763   740   100
  961   283    37
  576   499    45
  466   506    30
  383    75    59
  651   208    20
  451   673    15
  536   733    52
  998   952    89
  458   613    59
  919   322    96
  487   254    49
  674   833    92
  400   197    57
  204   304     3
   79   619    86
  911   482    77
  344   782    84
  175   951    84
  417   529    14
  200   483    67
  450   422    67
  843   582     7
  521   933    61
  702   382    18
  701   266    77
  454   674    87
  424   169    50
   38   466    22
  605   587    29
  496    11     2
  744   392    19
   34   757    52
  899   782    78
  825   627    85
  375   147    37
    1   382    17
  756   666    59
  191     9    77
  403    32    18
  628   469    76
  658   722    12
  957   936    66
  843   670    22
  744   733     1
  475   987    26
   92   386    55
  934   356     3
  589   496    59
  780   233     8
  939   367    51
  915   264    66
  236   290    61
  153   216    95
  608   976    34
  505   343    33
  954   754    54
  776   927    99
  393   584    24
  911   328    40
   41   281    38
  875   268     3
  761   790    57
   58   930     7
  937   368    40
  585   137    81
  686   562    64
  352   819    84
  996   751    12
  905   722    33
  200    77    23
   73   645     4
  916   915    31
  375   192    50
  799   260    18
  152   549    78
  166   240    55
  782   210    30
  179   269    65
  139   697    90
  344   374    14
  173   288    62
   21   269    67
  262   830    38
   59   289    11
   31   940    42
  768   989    20
   14    43    81
  283   595    69
  628   504    14
  619   547    97
  923   190    59
  432   450     5
   80   324    20
  486   841    70
  485   131    59
  622   457    83
  261   167    33
  995   160    18
  749     9    31
  253    95    56
  214    37    53
  507   846    45
  439   722    44
   99   429    42
  739   856    10
  969   747    31
  779   470     5
  538   430    63
  904   641    33
  564   347    82
  422   441    45
  778   624    69
  155   910     5
  325   150    39
  596   676    51
  719   473     5
  174   130    20
  949   460    30
  500   218    14
  243   283    51
  658   911    77
  383    18    25
  413   125    90
  594   370    79
  730   542    94
  271   674    69
  388   836    70
  598   923    53
  645   126    59
  162   205    49
  671    86    61
  338   855    35
  629   747    63
  477   586    54
  327   689    61
  478   761    63
  837   946    99
  180   869    19
   16   638    16
  605   474    85
  654   340    77
  900   330    81
  333    73    63
  292   548    47
  884   187    67
  473   184    13
  930   578    67
  528   220     6
  957   108    95
  593   680    17
  983    53    19
   27   824    40
   78   645    61
  826   335    11
  820   204    65
  723   863    85
  568   100    50
  435   142    26
  345   619    48
  674   553    93
  780   174    70
  884   295    44
  260   618    41
  107   475    48
  616   601    38
  316   549    95
  906   651    93
  722   839    37
  718   969    30
  412   790    18
  910   789    88
  817   309    86
  312   664    19
  838   936    69
  176   425    14
  213   180    71
  511   701    57
  823   230    80
  214   193    10
  222   874    33
   46   160    39
  705   616    47
  749    33    98
  630   892    10
  652   940    25
  389   748    62
  900    13    11
   98   301    76
   27   561    38
  886   660    70
  946   962    91
  291   512    72
  274   974     2
  290   953    78
  176   576    89
  246   776    47
  699   679     6
  184   959    32
  874   184    60
  975   323    43
  910   534    79
  683   405    30
  417   114    84
  985   841    13
  810   410    69
  505   173    92
  469   310    12
  533   134    69
   94   757    57
  308   883    65
  422   789    28
  424   646    16
  244    20    59
  107   419    11
   69   682    80
  535    93    68
  315   739    49
   93   851    95
  216   287     3
  762   788    25
  293   238    63
  964   832    85
  238   935    33
  242   103    98
  141   234    85
  143   481    92
   28    50    89
  349   695    18
  619   948     5
  345   545    10
  134   466    58
  788   559    10
    5   198    90
  388   863    23
  178   636    65
  548   436    46
  464   418     3
  643   238    32
  884   628    24
  304   628    80
  411   934    47
  687   492    69
  176   323    16
  369   756    39
  789   962    29
  340   230    37
   16   614    89
  716   509    18
  901   235     7
   80   143    51
  840    72    84
  608   972   100
  376   865    66
  864   781    11
  337   661    84
  153   826    83
  669   937    53
  422   405    88
  662   425    91
   62   921     8
  608   354    26
  781   729    56
  511   547    24
  796    52    32
  864   695    46
  450   333    32
  185   137    48
  428   440    15
  459   850    79
  379   968    43
    2   785    16
  248   510    52
  927   178    38
   69   281    27
  836   698    15
  906   821    50
  723    67    14
  259   890     2
  174    33    14
  380   364    96
  149   337    44
  783   697    32
  848   794    54
  371   242     8
  593   848    66
   37   767    73
  805   459    63
  606   180    36
  557   347    93
  407   877    73
  429   901    43
   11   424    60
  750   701     9
  513   146    31
  349   250    42
  873   447    12
  724   507    20
  133   480    28
  288   413    66
  417   569    32
  446   156    48
  304   339    54
  572   838    68
  204   479    56
  787   238    85
  412   110    75
  129   866     1
  158   660    75
  743    74    52
  334   524    20
  582   153    48
   58    11    16
  617   933    59
   31   774    20
  793   623    28
  738   646    96
  701   988    62
   57   256    86
  743   341    41
  622   753    58
  501   100    25
  671   675    38
  227   373    15
  310   322     2
  824   102    43
  254   864    94
  468   960    19
  377   489    55
  709   179    44
  574   889    85
  739   449    26
  499   610     6
  206   687    79
   18   487    11
  372   942    97
  806   445    28
   23   755    83
  739   793    10
   84   635    52
  174    36     7
   88   383    29
  353   239     6
  368   881    25
  578   722    45
  200   759     5
  820   753    25
  412   521    86
  396   181    10
  365    21    12
    3   702    57
  394   421    62
  768   778    74
  850    93     6
  934   854    63
  663   970    68
  981    40    40
  372   675    96
  336   809    77
  931   818    32
  102   836    71
  723   728    89
  642   445    62
  913   368     9
  969   679    42
  503   331    44
   46   309    44
  531   686    97
   54   747    77
  837   615    49
  193   911    51
  173   683    84
  493   877    86
  969   548    86
  988   288    64
  324   417    50
    9   464    27
  572   230     4
  735   977    72
  471   124    51
  990   264    30
   96   942    74
  535   190    21
  815   707    79
  697   814    23
  558   235     7
  461     0    88
  741   609    65
  726   655    27
  639   460    81
  288   952    31
  742   162    26
  772   150    52
  369   244    43
  543   284    41
   45   939    13
  427   535    36
  263   289    48
  606   189    62
  878   427    31
  513   536    99
  720   754    87
  538   847    61
  423   127    79
  390   196    21
  535   711    60
  639   158    23
  652   145    17
  692   491    10
   47   182    69
  644   259    31
  840   500    73
  158   506    12
  458   471    48
   20    61    28
  153   694    23
   25   561    24
  259   486    13
  874   273    85
  645   983    59
  118   636    77
  119   936    68
  687   958     7
  518    81     3
  634   498    79
  981   452    90
  759   303    51
  721   550    67
  100   975    84
  516   411    50
   74   417    31
   60   707    70
  435   470    30
  110   143    49
   79   152    70
  614   342    32
  637    65    57
  596    29    87
  533    24    95
  326   395    89
  907   785    25
  579   161    51
  928   962    78
  852   408    23
  689   492    96
    5   527    86
  563   857    62
  312   321    82
  902   785    20
  156   660    40
  917   452    87
  169    18    34
  377   558    90
  407    14    28
  561   505    26
  836   404    56
  443   541    65
  543   946    95
  110   727    92
  794   235    17
  946    34     8
  367   162    90
  783   873    86
  943   574    77
  682   999    12
  181   307    73
  801    15    20
  965   859    78
  948    90    34
  919    90     2
  642   807    62
  795   281    58
  294   389     2
  217   729    94
  811   552    22
  678    95    38
  960   124    55
  336   624    53
   45   540    11
  373   334    57
   61   724    87
  286   309    92
  720   337    97
  742   904    31
  146   383    20
  580   790    34
  762   195    37
  534   320    82
   83   303    31
  829   527    42
  484   923    81
  367   232    38
  307   451    88
  581   915    48
  907   613    13
  742   791    38
  757   718    15
  319   943    87
  403   534    67
  257   485    88
  746   970    22
  140    36    21
  278   719    24
  562   868    12
  499   604    18
  373   271    91
  244   491    20
  102   863    25
  795     3    28
  103   369    99
  310   217    80
  812   256     9
  830   405    89
  490   558    11
  316   969    89
  386    63    27
  513   352    20
  100   495    51
  451   531   100
  740   698    81
  637    81    44
  524   753    27
  828   608    89
  609   280    60
  122   777    20
  710   470    37
  528   501    96
  669   240    90
  347   745    73
  223    79    98
  210   672    46
  116    39    95
  377   558    22
  211   375    12
  257   162    76
  151   927    35
  476   894    77
  816   174    86
  248    28    40
  976   664    37
  285   293     5
  482   742    46
   25    97    48
  459   630    92
  290   279    10
  917   129    78
   97   864    67
  544   954    39
  323   228    21
  136   633    12
  495   425    95
  385   150     5
  442   373    86
  832   348    83
  474   690    65
  248   154     2
  157   217    59
  743   776    99
   32   733    15
  688   412    93
  138    73    29
  241   146    83
  786   534    13
  453   960    71
  104    96    45
  944   842    43
   32   812    49
  598   121    26
  573   535    53
  591    70    78
   93   565    29
  453   341    43
  879    67    72
  234   359    32
  710   109    10
  286   392    13
  828   928     7
  627   240    55
  884    84    56
  960   914    31
  716   646    61
  262   669    73
    8   641    59
  948    38    67
  349   493    38
   60   451    30
    0   233    90
  697   458     2
  717   585    14
  952   822    90
   26   781     4
  591   866    24
  654   244    25
  239   179    86
  272   937    25
   36   621    46
  154   509    40
  764   355    77
  335   334    22
  123   873     9
  734   297    16
  734   725    81
  609   360     5
  337   334    96
  851   109    12
  550   936    87
  224   371    96
  178   461    46
  248   619    58
  843   182    75
  669   681    64
  900   434    15
   45   760    78
  368   399    84
  571    97    65
  465   479    99
  969   999    94
   20   739    63
   93    30    73
   65   462    47
  542   137    38
  703   279    43
  725   594    89
  126   608    47
  241   123    91
   80   385    62
  796   886    16
  397   568    22
  656   347     7
  907   345    41
  672   923     4
  348   437    58
  669   516    72
  965   900     9
  768   846    93
  781   555     6
  638   757     1
  119   729     5
  491   956    19
   14   129    69
  116   536    96
  268   455    29
  364   129    79
  896     3   100
  422   435    67
  908   468    74
  531    14    95
  538   464    45
  502   553    80
  945    66    84
  183     8    29
  862   159    79
   56   250    15
  628   674    12
  554   122    93
  543   836   100
  431   424    31
   79   656    76
  356   147    56
  529   515    36
  473   165    77
   61   706    68
  855   742   100
  967   405    86
  294   845    78
  434   318     7
  267   679   100
  913   390    26
  404   904    78
  840   975    83
  983   608    89
  505   892    43
  685   675    77
  767   827    41
  378    23    87
   55   119    26
  610   146    28
  804   516    71
   39   602    99
  900   177    70
  699   498    47
  692   271    41
  964    24    57
  442    33    70
    7   516    10
  618   704    50
  584   396    37
  129   422    68
  130   643    25
  287   652    52
   20   597    83
  319   712    29
  185   722    49
  817   809    39
   75    73    83
  666   607    33
  489   272    55
  269   892    56
  937   441    58
  704   465    49
  318   424    11
  113   858    46
  708   539    16
  573   110    12
  796   574    69
  647   835     1
  591   214    38
  852   646    47
  474   394    98
  521     9    53
  198   271    95
  249   560    91
  155   387    72
  843    16    92
  521   194    76
  992   856    73
  867   272     6
  429   604    93
  917   569    63
  414   154    39
  536   534    14
  285   561    99
  798   799    81
  360   564    90
  275   818   100
  534    67    57
  316   521    43
   68   967    36
  130   591    55
  204   238     1
  773   934    86
  480   825    80
  451   413    46
  736   236    87
  272   686    23
   32   634    71
  224    62    45
   60   589    10
  981   685    31
  222   864    89
  357   770    31
  564   733    20
  599    34    98
  572   863    49
   65   327    23
  820   777     5
  374   864    16
  990   319    51
  998   731    30
  830   862    95
   94   705     3
  928   295    49
  550   674    89
  565   120     6
  687   731    76
  444   894     8
  577    10    84
  579   106    92
  841    32    54
  952   400    66
   57   979    95
  805   194    34
   27   323    28
  809   898    30
  529   896    37
  150   890    41
  895   520    12
    2   756    99
   59    92    40
  666   745    62
  405   763    91
  534   889    53
  908   283    46
  542   829    86
  136   190    45
  921   180    28
  787   466    78
  436   762    66
  391   939    18
  567   823    50
  673   951    33
  711   281   100
  523   706    41
  623   642    62
  562   717    83
   26   450    21
  542   477    83
  446   793    26
   72   798    90
  791   680    32
  959   606    27
  300   695    84
  954   617    98
  991   102    12
  509   586    42
  265   694    91
  651    77    81
  825   109    64
  959   297    53
  638   878    40
  144   273   100
  455   702    24
  173   203    56
  594   106    26
  735   388    22
   19   378    33
  331   587    39
  970   963    53
  380   403    68
  632   624    29
  879   674    17
  192   948    18
  888   108    54
  188   719    37
  237   606    77
   89   770    94
  390   801    60
  247   929    96
  522   442    40
  303   596    33
  425   585    70
  558    77    68
  866   142    66
  957   132    20
  987   257    31
  520   660    68
  426   480     1
  610   384     9
  837   927    96
  510   569    38
  782   224    10
    5   731    71
  752   565    35
  578   393    81
  482   540    65
   53   810    67
   10   565    15
  708   411     5
  741   128     4
  252   461    44
  418   510    42
  180   208    56
  558   287    78
  473   403    15
  365   858    67
  691   822    72
  895   172     8
  938   693    28
  795   708    86
  213   932    43
  779   239    60
  277   625    64
  689   791    64
  757   369     8
  314   796    94
  753   285    78
   73   999    90
  847   345    74
  318   640    19
  326   904    40
  163   187    62
  350   817    23
  665   689    29
  657     4    40
  487   936    29
  874   372    97
  775   860    63
  509   977    24
  310     5    22
   50   378    34
  636   508    20
  632    46    45
  273   188    36
  138    14    26
  625   786    25
  478   637    59
   90   705    66
  748   201     1
  189   206    15
  557   456    34
  775   535    18
  620   391    46
  835   897    53
  122   350    89
  542   336    44
  610   652    38
  457   268    38
  986   185    56
  155   250    61
   78   439    40
  885   860    75
   30   880    12
  993   861     8
   24   680    31
  339   356   100
  518   883    59
  791   353    25
  151   851    53
  824   873    25
  645   372    18
  909   781    94
  707   548    22
  978   425    41
  111   947    57
  663   141    46
    6   248     8
  102   803    37
  962    36    64
  128   889    92
  829   884    39
  647   116    15
  544   102    80
  756   610    84
  425   506    29
  311   125    90
  726   495    59
  793   475    14
  280   591    37
  895   972    65
   76   295    21
  649   799    11
  335   423    78
   10   771    85
  393   567    88
  814   789    57
  557   493    16
  217   987    78
  163   291     3
  496   647    85
  162   607    91
  349   830    89
   26   201    94
  356   316     7
  593   462     6
  987   354    69
  809   904    83
  422   741    15
  710   430    37
  332   913    33
  399   692    97
  397   682     4
  887   533    94
   66   780    85
  849   376    10
  482   704    86
  858   207    89
  272   413    96
  400   971    21
  185   855     7
  424   980    84
  416   673    72
  984   571    43
  261    97    23
  596   797    78
  493   379    72
  179   783    93
  142   239    85
  268   105    89
  999   333    90
  657   501    93
  905   205     6
  291   854    37
  143   914    16
  251   259    58
  625   564    10
  250   227    37
  104   826    48
  100   861    69
  864   592    71
  942   366     5
  165   722    40
  955   227    79
  257   987    66
    7   598    46
  630   163    67
  798   787    25
  259   331     5
   44   675    87
  332   872    90
  291   141    35
  527   804    59
   31   358    69
  471   995    33
  748   346    60
  836   973    93
  329   354    74
  543    13    23
  237    57    10
  283    44    84
  423   201    28
  796   783     3
  572   795    16
  437   773    13
  303   940    82
  542   515    78
   46   717     2
  934   283    85
  195   892    34
  510   251    89
  660   165    78
  410   137    82
  461   551    66
  194   479    24
  509   523    40
  815   242    19
  706   788    39
  379   926    63
  722   736    55
  971   761    55
  560   142    15
  313   734    95
  182   708    66
  461   291    65
  380   674    65
  570   133    77
  520   372    29
  298    25    63
  260   735    48
  925   449    84
  906   123    97
  325   284    99
  214   846    59
  434   890    39
  365   222    32
  281   399    23
  574   281    37
  277   827    12
  590   935    75
  693   399    52
  969   946    80
  315   153    78
  886   597    21
  587   798    17
  781   248    53
  416   584    66
  616    70    77
  765   415    31
  256   191    19
  607   950    26
  873   343    50
  139   718    77
  176   296    53
  731   529    37
  744   385    83
  896   985    91
  842   914    22
  358   260    65
  637   789    76
  898   570    87
  113   184    94
   96   317     8
  188   312    57
  555    28    54
