NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 800
NB_EDGES                3833
LIST_OF_EDGES 	 COSTS
  660   551    13
  342   366    59
  212   751    11
  336   750    18
  652    67    78
   20    37    19
  272    41    92
    1   232     7
  356   527    18
  372    32    33
   19   713    11
  198   253     4
  705   498    72
  458    73    72
  402   107    81
  702   640    89
  326   154    26
  790   186    49
  760   527    94
  585   217    32
  246   547    76
  475   714    78
  629   266    80
  218   792     4
   69   668    42
   17   100    47
  773   279    79
  690   660     2
  340   531    83
  206   564    78
  532   291    70
  631   332    46
  619   558    95
  437   495    52
  205   380    91
  261   298    99
  559   577    90
   75   284    20
  497   482    87
   70    75    50
  740   454    10
  753   674    43
  645   237     7
  159   532    51
   20   170    39
   21    90    44
  528   752    10
  234   392    98
  782   108    45
  270   304     9
  168   646    94
   51   555    17
  734   690    16
  335   179    68
  260   780    48
  635    25    92
  224   170    87
   11   485    68
  477    83    34
  250   778    95
  131   486    82
  751   703     8
   47   726    46
  355   659    56
  713   301    14
  245   723    27
  431   585    17
   19    24    61
   64   647    54
  774   783    49
  268   750    81
  198   431    18
   71   546     8
  187   460    64
  704   205    14
  457   396    54
   65   391    29
  693   727    50
  230   419    38
  639   695    67
  129   511    60
  736   342    84
   47   771    58
   26   496    24
  405   398    88
  543   194    89
  652   497    27
  308   490    54
  530   488     8
  522   361    14
  269   541    13
  757   533    34
  787   695    83
  740   180    80
  780   660    99
  224   711    46
  349   253    20
  531   732    18
  491   195    13
  552   645    45
  539    33    82
  780    43     5
  574   408     9
  107   622    16
  626   388    68
  796   169    17
  171   556    97
  750   284    76
   55   403     9
  493   458    79
  701   687     2
  257   150    98
  178   334     4
  120   516    86
  118   564    22
  492   411    40
  726   513    11
  352    77    25
  333   640    39
  724   104    67
  213   441     7
  734   493    58
   94   502    31
  631   111    80
  648    86     4
  387    39    65
  516   294    14
  372   263     2
  296   450    57
  747   475    14
    2   381    44
  569   685    71
  605   219    80
  793   412    48
  152   631    62
  324    65    17
  100   768    96
  173   259    89
  700   238    55
  141   743     4
  337    80     2
   42   471    46
  337   122    51
  308   281    42
  194   797    94
  763   524    40
  663   526    45
  675   218     1
  260   767   100
  278    17    20
  398   458    90
  230   127    72
  653   494    29
   86   727    48
  570   706    10
  163   403    38
  710   439     5
  235   682     6
  377    99    82
  256   727     8
  608   553    20
  115   462    21
  316   442     8
  121   745   100
  453   401    72
   72   327    32
  130   158    33
  331    96    77
  528   150     3
  389    20    44
  788   484    40
  600   342    67
  707   196    39
  339   227    67
  738   692    83
  230   530    49
  797    54    99
  496   770    47
  295   601    34
   37   334    46
   57   710    73
  645   145    96
  158   718    63
  707   700    88
  148   140    46
  597   593    55
  625   403    50
   18   434    33
  109   751    20
  229   690    28
  311   430     7
  409   183    40
   41   688    84
  283   315    47
  115   601    70
  596   780    21
   72   284    56
  408   634    74
  247   790    70
  288    51    95
  287   708    79
  428   583    30
  344   465    88
  528   703    70
   18   451    18
  457   363    97
  472   299    83
   18    47     5
  212   260    91
   17   504    26
  211   523    13
  416    89    41
  176    86   100
  631   459    95
   30   158    44
  794   592    13
  356   549    81
  466   522    99
  690   409    28
  353   706    35
  264   264    23
  425   534    63
  501   119    12
  353   399    54
  271   517    29
  280    19    69
  594    47    54
   22   536    34
  290   418    88
  480   139    29
   71   335    58
  655   372    56
  282    23    16
  595   204    40
  394   761    77
  227   373     2
  418   315    22
  606   445     9
   77   272    78
  201   428    66
  659   148    10
  184   203    93
  643    16    69
  171   286    25
  268   525     6
  468   143    33
  349    69    32
  155   113    56
  627   482    32
  433    21    16
  311   368     8
  719   501    15
  455   307    29
  517   671    30
  615   202    42
  516   684    39
  189   412    24
  247   789    64
   82   505    30
  208   353    73
  669   739    30
   41   665    29
  144   229    19
  683   557    94
   85   161    98
  222   707    22
  253   139    27
  160   286    61
  445   797    39
  545   687    14
  508   308    50
  766     9    51
  494   133    35
  209   242    41
  185   548    83
  544   437    62
  163   216    25
  433   349    66
  336   446    79
  361    13    25
  123   239    75
  106   472    37
  649   797    27
  150    45    63
  288   730    46
  789   456    43
  780   797     4
  631   577    41
  472   235    25
  135   231    81
   50   315    57
   59   552    79
  509   622    59
  597    49    65
  452    26    63
   91   462    92
  490   365    58
  430   141    39
   57    34    36
  130   689     7
  320   322    55
  597   650    69
  483   181     8
   80   322    57
  702   414    63
  207   342    81
  231   689    51
  156   614    68
  199   745    12
   10    64    98
   45   375    89
  266   482    51
  718   775    16
  486   710    87
  437   494    10
  179   146    53
  343   576    11
  164   789    67
  494   665    33
  333   707    66
  310   248    49
  425   355    68
  232   153    89
   74   342     1
  431   166    70
  796   225     1
  113   687    19
  351   251    62
  583   197    44
  382   323    14
  496   544    48
  314   221    51
  784   660    56
  244   367    10
  696   166    62
  427   624    32
  531   612    27
  337     2    85
  198   115    54
  485   122    97
  573   709    56
   56   164    50
  626   541    37
  230   373    24
  416    64    36
  581   202    24
  129    69    38
   39    31     2
  532   170     2
  679   589    11
  281   372    49
   59   587    47
  494    65     2
   56   690     4
  676   438    17
  745     6    37
  170   596    51
  737   438    85
  643   191    63
  355   418    65
   33   260    72
  525   754    23
  124    89    15
  292   697    45
  177   678    83
  518   689    48
  490   596    96
  482   207    80
  656   137    44
  516   257    50
  554     3    95
  278   192    22
  671   438    76
  261   218    16
  182   414    92
  202   432    22
   76    56    68
  390   479    58
  310     5    55
  657   202    64
  647   661    24
  423   588    15
  307   736    27
  346   585    78
   68    42    47
  650   493    86
  595   105     5
  665   675    96
  385   584    98
  370    79    81
  747   300    53
   16   166    55
  274   596     5
  462   406    43
  277   538    56
  587   510    56
  309   543    20
   77   262    14
  492   199    36
  456   370    86
  498   194    75
  705   632    20
  375   540    86
  525   704    37
  253    10    44
  260   433    82
  569   337    25
  618   317    18
  272   216    99
  763   644    94
  540   626    24
   35   626    29
   77   302    97
  666   470    36
  313   699    35
  145   556    44
   89   348    30
  360   701    86
  541   265    82
  468    95    91
   91   144    42
  278   436    22
  166   405    38
   88    13    49
  571   620    62
   48   608    68
  788   429    54
  595   348    71
  326   702    44
  676   793    13
  620   375    75
  642   663     2
  336   251    21
  667   366    10
  181   635    69
  621   587    81
  578   166    30
  189   100     2
  641    32    31
  113   276    72
  349   461    76
    3    32    22
  736   494    12
  610   794    65
  292   776    63
  439   253    68
  416   411    76
  770   382     3
  319   677    77
  797   336    84
  443   768     9
  227   475    76
    6   190    88
  259   555    77
  642   796    10
  537   456    99
  775   369    97
  509   553     6
  418   139    59
   15    11    92
  242   593    13
  744   142    79
  258   265    41
   35   238     6
  466   500    40
  554   316    38
   19   523    31
  470   243    80
  288    35    10
  498   235    31
  229   418    82
  737   680    83
  789   210    34
  219   613    99
  450    44    34
  524   426    78
  273   412    97
  102   459    41
  554   309    76
  496   253    88
  364   153    62
  340   786     1
  563   579    57
  462    80    89
   31   671    65
  445   530    43
  332   524    84
  580   143    87
  300   652     8
  178   535    54
   12   107    95
  564   710    17
   21   648    41
   67   317    77
  492   455    89
  297   794    14
  733   558    11
  529   778    31
  447   727    81
  647   672    19
   68   324    25
  119   569    63
  228   130    89
  299   698     2
  389   181    97
  710   335    20
  403    94    34
  431    28    27
   78   691    57
  797   572    87
  148   397    51
   24   349    57
  217   482    57
   53   185    90
  467   744    78
   91   334    70
  398   337    28
  556   331    19
  391   476    57
  652   624    67
  645   433     1
  492   321    50
  294   339    21
  103   193    34
  240   407    12
  616   522    32
   80   665    65
  437   589    11
  786   417    51
  314   230    87
  750   400    96
  403   534    71
  414   439    75
  384     5    25
    5     6    84
  696   722    66
  156   277    17
  398   116    30
  683   389    53
  312   547    39
  332   638    69
  330   754    78
  405   367    47
  569    38     4
  495   629    91
  610   769    54
  247   226    79
  255   320    10
  448   544    33
   42   651    52
  214   389    96
  466   581    73
  236   280    16
  718   633    38
  353   561    81
  596   477    28
  566   526    36
  613   164    85
  239   555    22
   61   382    78
  703    71    86
  183   594    62
   63   264     1
  669   183    63
  273   202     7
  220   489    89
  614   754    61
  766   722    23
  499   249    14
  224    97    36
  272   160    38
    6   514    20
   15   319    28
  359    65    52
  236   494    95
  733    45    14
  115   362   100
  465   492     8
   99   221    50
  173   245    63
  694   150    13
  549   494    33
  184   278    21
    9    66    66
  232   746    45
  111   491    84
  494   449   100
  536   143    70
  571    45    71
  386   334    99
  354   611    99
  134   770    79
  775   726    11
   15    30    73
  332   274    22
  111   457    41
  293   303    66
  528   777    67
  739   161    64
  774   477    49
   30   577    76
  528   641    56
  496   119    47
  356   103    20
  189   106    41
  585   149    11
  115   470    25
  346   173    94
  440   614    55
  236   152    67
  387   286    92
  444   306    73
  269   399    61
  370   703    87
   98   343    29
  363   649    71
  448   228    20
   45   371    89
  108    10     8
  202   658    11
  466   410    95
  487   774    64
  222    72    19
  346   409    31
  725   301    82
  208   778   100
  499   570    61
   97   785    30
  608   291    78
  288   314    41
  526   748    27
  518   743    14
  124   446    17
  588   108    70
  516   170    97
  749    89    78
  334    92    85
  655   228    16
  379   631    12
   40   558    11
   68   798    55
  427     1     1
  130   370    24
  454   611    69
  462   116    13
   93     7    67
  680    59    46
  496   569    85
  461   738    58
  274   360    28
  504   708    76
  225   379    87
  143    11    83
  696   354    33
   48   457     9
  271   501    84
  354    56    64
  540   578    14
  767   278    22
  674   622    69
  215   715    99
  223   720    78
  798   620    36
  484   709    31
  105    11    13
  456    23    65
   49   197    41
  799   628    47
   87   237     2
  128    87    44
   38   139    68
  687   572    43
  416   638    94
  414     7    56
  193   240    12
   84   344    52
  251   212    55
   94   130     4
  531   704    43
  774   762    22
  389    63    58
  760   157    84
  779    38    74
   30   573    21
  424   561    24
  641   375    15
  217   110    18
   68     7    44
  523   384    99
  592   791    90
  200   107    38
   43   694     2
  661    35    54
  638   409    79
  153   709    22
  354   322     3
  218    40    16
  748   136    11
  598   637    87
   63   502    63
  621   430    77
  186   284    21
   96   404    43
  191   780    95
   45   775    56
  340   119    36
  225   294     7
  699   690    93
  744   525    43
  101   724    86
  133   232    38
  630   608    36
  625   216    40
   50   681    41
  735   712    38
  594   317     6
  196   573    38
  642   265    69
   61   152    85
  244   179    41
  411   525    88
  787    67    93
  152   411    89
  758   256    44
  597    61    33
  541   449    52
  251    99    69
   98   676    54
  184   657    64
  793   454    66
  294   367    17
   36   665    95
   65    79    94
  789   117    61
  710   348    70
  653   362    41
  587   221    28
  484   669    80
  110   433    12
  249   153     3
  264   398    38
  290   359     7
  264   202     6
  608   159    78
  542   789    93
  518   537    43
  268     9    81
  388   543    20
  731   647    68
  356   747    52
  668    16    10
  467   229    85
  640   732    60
  567   663    81
    6   298    71
  329   482    37
  332   512   100
  337   410    76
  400    93    73
  666   427    56
  528   451    20
  413   552    79
  482   489    98
  115   396    70
  703   706    41
  599   384    63
  506   771    79
  224    92    62
  726    64    92
  722   717    46
  526   278    41
  575   355    25
  161    80    45
  286    52    47
   20   381    18
  495    31    57
  417   518    27
  684   749    44
  432    12    38
  724   528    43
  173   415    47
  743   548    19
  292   228    19
  562    89    14
  100    24    37
  214   742    86
  282   604    43
  498   504    90
   89   267    69
  158   104    94
   14   662    31
  416   514    71
  429   255    58
  518   525    92
  244   667    59
   67   221    63
  713   774    95
  508    31    69
  204   782    72
  789   163    15
  588    82    72
  467   607    35
  295     1    58
  163   202    74
   29   210    47
  758   229     3
  540    16    54
  571    18     3
  494   783    70
  708   748    37
  785   707    16
  239   631    19
  240    69     6
   82   474    24
  505   228    36
  310   218     5
  519   352    51
  110   604    39
  464    52    66
  518   761    62
   13   379   100
  687   601    80
  665   298    32
  348   670    32
  737   164    30
  184   650    79
  796   656    28
  325   510    11
  761   286    28
  487   609    94
  472   643    38
  395   785    10
  273   381    88
   61   485    89
  409   553    92
  374   165    37
  669   650    71
  534     2    73
  637   250    75
   10   379    92
  581   244     5
  597   174    26
  140    78    54
  583    14    59
  641    65     8
  299   135    19
  610   627    61
  353   368     1
  348   746    88
  256   608    95
  751    68    33
  489   145    21
  558   570    87
  341   417    85
  242   363    29
  101   516    56
  204   232    84
  214   350    46
  252   712     6
   74   342    87
  564   323    24
   57   502   100
  472    21    10
  612   211    65
  185   431    90
   71    33     9
  509   529    11
  689   660    41
  522   234    67
  347   733    83
  269   222    46
   63   604    99
  125   629    50
    0   738    82
  694   668    66
  268   352    67
  440    80    79
  147    83    72
  754   260    82
  377   734     4
  709   608     8
  733   723    84
  703   603     1
  314    77    95
  538   664   100
  564   226    25
  623   300    44
  389   283    20
   77   607    48
  707   258   100
  552   725    82
  104   334    87
  210   159     8
  675   645    63
  202   395    61
   42   724    48
  387   414    25
  287   746    32
  673   157     2
  766   262    48
  275   641    80
  283   485    56
  278   295    97
   94   578    44
  541   677    20
  119    82     2
  739   208    34
  117   251    17
   48   715    31
  380    61    21
  287   160    59
   51   750    68
  207   235     5
  360   353    86
  652   721    97
  127   726    74
  468   235    77
  285   429    72
   38   467    43
  408   756    92
  627   143    42
  250   519    41
  576   766    11
  538    77    35
  343   646     6
  415   608    67
  409   721    12
  506   431    32
  600   282    12
  684   317    81
  527   260    22
   92   608    69
  210    87    81
  446   349     8
  267   571    69
  737   540    89
  743   493    66
  623   634    46
   81   667    15
  267   526    62
  129   399    28
  401    21    40
  691   285    91
  348   512    91
  790   463    52
  793   123    17
  688   310    22
  650   323    34
  260   786    57
   93   519    53
  176   561     5
  254   280    89
  254   421    29
  356   484    27
  792   143    16
  588     5    32
  121   308    94
   29   706    42
  702   270    23
  448   139    65
   17    34    51
  235   508    81
   95   511    35
  149    45    75
  531   136    22
  109    22    85
  117   773    38
  459   136    75
   75   721    81
  543    43    56
  649   255    81
  316    29    86
  526   204    21
  344   408    88
  579   451    60
  756    14    81
  770   717    95
  374   482    37
  133    10    27
  542   176     4
  559   621    64
   49   123    57
  774   517     6
   64    32    89
  736   367    18
  157    54    76
  119   398    79
  419   116    70
  386   575    37
  185   167    52
  292   326    66
  387   265    69
  564   552    30
   38   678    92
  647   308    41
  336   755    66
  587   468     1
  175   796    28
  570   632    18
  387   298    27
  114   164    27
  162   521    78
  395   419    92
   79   404    96
  754   754    24
  678     3    56
  540   575    96
  151   192    69
  739   421     9
  471   682    29
  410   727    49
  538   341    73
  465   683    23
  187   464    89
  588   330    53
  195   314    77
  505   580    86
  323   659    61
  180   790    64
  206    87    21
   83   468    98
  357   424    42
  507   581    11
  506   725    24
  463    77    47
   28   544    84
   32     1    80
  769   686    36
  668   225    14
  771   417     1
  311   421    25
  144   492    31
  565   240    33
  752   475    42
   18   673    97
  374   649    37
  432   495    78
  332   538     6
  400   413    56
  400   685    47
  227   122    19
  260    54    50
  298   387    41
  673    61    13
    1   240    78
  103   148     2
  385   647    20
  104   218    18
  237   323    28
  632   707    56
  235   541    39
  473   280    73
  580   294    40
  712   580    61
  367   462    66
  280   528    72
  315   794    88
   70   752    35
  401   708    14
  559   559    46
  266   765    95
   52    81    35
  262   160    85
   44   579    72
  156   477   100
  304   673    58
  200   176    91
  305   621    73
  680   184    48
  414   417    88
  280   181     4
  245   180    53
  795   518    35
  239   651    31
  725   356    93
  262   534    25
  312   534    44
   78   659    60
   20   254    24
  512   126    23
  717   104     7
  492   621    12
  386   653    33
  695   388    98
  162   399     5
  379   757    20
  397   609    61
  380   789    41
  145   404    93
  188   152    13
  408   458    47
  259   224    12
   48   392     9
  734   307    18
  348   554    92
  288   707    46
  656   200    48
  231   497    60
  461   664    90
  771   293    41
   28   126    73
  215   634     2
   78   396    83
  675    36    99
   59   779    46
   22   193    49
  241   275    51
  229   359    78
  557   197    74
   70   207     4
  698   471    10
  410   333    62
  766   330    62
  626   610    67
  323   501    70
   18   394     1
  355   387     5
  300   434    27
  543   631    91
  194   760    94
  609   137    24
  100   639    76
  177   446    60
   92   794    27
  242   242    94
  201   120     7
  633   685    47
  271   189    15
  237   239     8
  690    25    92
  351    33    35
  526   654    15
  671   446     3
  327   448    92
  564   708    15
  504   626    14
  428   457    75
  490   374     8
  647   628    76
  708   260    33
  182    31    79
  552   207    24
  798   344    24
   93   251    20
   64   222    68
  467    35    97
  617   197    85
  737   220    44
  628   798    68
  396   779    50
  585   164    46
  385   257    90
  194   169   100
  368    49    43
  284   102    97
  707   342    11
  327   526    49
  748   445    55
  114   732     9
  697   547    68
  301   253    59
  365     1    62
  133    95    51
  700   286    48
  428   628    18
   37   533    94
  383   561    43
  648   651    21
  178   445    15
  729   212    78
  776   160    41
  111   431    27
  612   799    71
  434   247    55
  218   571    17
  208   610    96
  197    21    49
  619   177    12
  641   496    81
  348   614    31
  453   402    26
  762   257    12
  615   331    17
  662   172    95
  439   467    97
  721   652    45
   13    24    79
   97   629    68
  483   479     4
  406   689    52
  353   338     5
  615   677    48
  311   226    83
  572   388    32
  542    36    42
  326   432    64
  731   172    52
  786   144    44
  280   226    59
  318   250    85
  511   183    30
  415   325     2
  471    17    61
  422   733     5
  308   434    35
  774    57    52
  786   578    89
  540   654    27
  282   153    99
  267    60    45
  207   167    93
    7   409    31
  546   153    11
  273   392    27
  552   174    64
  720    99    76
  252   582    65
  525   795    54
  542   262    16
  792   337     7
  372   510    48
  645   755    47
  751   513    26
  566   777    15
  420   787    91
  772     7    46
  500   126    86
  732   350    99
  777    40    15
  154   602    28
  129   520    88
  703   730    20
  642    70    20
  319   163    43
  310   544    57
  672   570    64
  492   781    13
  239   498    15
  407   227    27
  103   724     5
  117   361    53
  563    23    39
  222   710    85
  648   634    80
  464   147    53
   55    75    33
  119   278    11
  409   613     9
  637   398    75
  657   367    45
  238    12    38
  260   208    91
  612    32    11
  424   722    25
  794   288    10
  332    48    36
  283   473    56
  274   170    40
   81   797    62
   16   721    47
  756   354    74
  574   172    77
  784   794    39
   30   619    57
  103   251    72
  340   504    99
  602    20    86
  420   525     6
   53   337    80
  495   641    71
  392   346    57
   93   753    63
  224    56    50
  610   530    20
  550   725    86
  305   342    53
  340   792    85
  248   144    44
  505   198    73
   65    15    79
  349   477    78
  720   497    46
  154   667     5
   54   286    62
  496   275    80
  332   331    94
  795   710    87
  313   405    11
  486    52    20
  766   381    57
  389   331    76
   47   762    28
  337   756    24
  683   176    62
  684     2    78
  486   198    26
  737   427    39
  261   220    30
  372   164    28
  276   660    93
  707   665    19
  283   380    19
  402   263    32
  190   397    55
  257   580    79
  442   785    87
  640   734    29
  516   357    60
  593   738    53
  686   547    38
  757   650    60
  776   334    63
  603   245    33
  121   388     7
  180   781    65
  191    65    99
  726   555    67
   99   544    28
  389   624    88
  303   282    82
  115   100    30
  711   215    67
   68    87    40
  438   606    67
   24   485    73
  789   435    63
  287   549     5
  675     6    31
   39   202    19
  107   787    16
  446   163    35
  751   605    79
  103    59    11
  604   641     8
  364   648    96
  160   338    44
   44   373    56
  410   236    57
  397   237    76
  769   466    50
  726    98    38
  513   442    69
  201    91    60
   91   345    79
  125    93     2
  550   289    19
  627   544    44
  535   409    71
  617   113    30
  450   193    83
  731    97     2
  458   289    97
   19   637    73
  504    56    23
  187   350    16
  384   626    35
   95   359    17
  636   191    28
   65   415    34
  575    30    73
  235   709     7
  161   202    32
  137     5    74
  604   451     9
  299   497    79
  746   336    30
  443   284    11
  165   196    48
  100   653    66
  416   453    29
  223   136    23
  345    28    63
  267   296    34
   44   330    71
  384   785    62
  784   596    33
  201    82    51
  350   162    33
  275   562    75
  512   504    46
  709   299    99
  756   159    40
   79   467    22
  228   641    36
   73   195    81
  261   258    43
  328   535     8
  202    62     8
  566   126    40
  123   465    98
  263   264    55
  366   465    50
  347   755    49
  275   114    79
  265   210    68
  155   703    78
  384   700    38
  353   261    78
  245   228    45
  575   104    90
  226   493    60
  481   608    47
  154     9    90
  703   666    72
  392   752    60
  297   126    80
  294   157    67
  591   756    36
  475    52    75
  498    64    42
  782   251    58
   65   413     2
  468   614    34
  349   277    33
  141    72     2
  771    27    82
  412   777    70
  675   503    46
  217   597    89
  291   386    29
  662   113    18
    4   304    24
   86   781     3
  523   476    40
    6   170    83
  769   586    35
  312   569    79
  687   347    83
  224   597    55
  684   527    11
  101    69    85
  524   106    99
  411   408    37
   44   526    35
  656   394    97
  561   376    89
  237   102     1
  484    68    98
  608   738    65
   42    58    21
   78   306    68
  458   716    75
   64   214    99
  188   705   100
  459    81    86
  436   373    60
  541   506    57
   25    50    71
  331   713    38
  553   286     4
  526   149    38
   64   281    61
  568   215    19
  603   534    80
  397   156    71
  225   365    43
  592   522     1
  734   627    44
  432   182    35
   44   235    44
  315   481    97
  174   696    14
  161   268    59
  625   197    10
    8   693    52
  582   686     4
  738   669    89
  564   347    80
  318   311    94
  423   780    91
   35   531    71
  437   612     4
  778   384    45
  122   118    49
  318   568    28
  612   169    90
  715   203    83
  585   660    88
  789   352    74
  628   777    41
  415   470    50
  566   115    25
  172   670    15
  637    63    10
  280   554    27
  659   647     5
  333   279    33
  518   770     1
  637   311    65
  795   619    70
  104   128    49
  126   580    42
   63   690    97
  660   495    14
  389    62    88
  211   711    31
  723    30    71
  416   377    56
  413   793    27
  118   750     5
    1   620    95
  632   615    26
  672   639     2
  595   127    17
  186    15    55
  217   308    94
  794   787    18
  642   280    89
  162   418    78
  200   125    63
   50   457     4
  351   726    55
   29   140    80
  170   172    41
  464   203     5
   95   669    54
  504   558    20
  179   606    39
  612   420    68
  300    21    83
  232   458    76
  289   574    47
  606   655     3
  557    47     6
  700   601    44
  557    48    29
  292   579    69
  617    20    27
  557   628    86
  165   450   100
  256   355    52
  327   313    34
  638   748    41
  564   735    21
  257   615    41
  471   785    31
   57   323    21
  415   513    87
  466    91    33
  198   150    89
  216   792    17
  193    69    90
  690   699    22
  645   621    84
  602   128   100
  476   273    89
  170   703    83
  511   738    17
  682   137    33
  527   303     8
  757   780    31
  392   673    21
   43   293     4
  598    45    77
  420   432    22
  266   272    89
  595   274    53
  235   275    15
  531   378    82
  539   402    57
  726   624    12
  184     4    32
  164   778    65
  184   439    42
  537    69    22
  446   537    59
  395    46     8
  774   579    93
  360   736    73
  738   384    81
   91   510    20
   35   372    85
  658     9     9
   79   524    52
  443   498    23
  396    16    37
  696   248    18
  558    51    34
  444     0    20
   55   787    10
  725   236    85
  102   266    61
  604   537    96
  591   553    68
  179   750    16
  173   396    91
  792    42    18
   94    86    60
  111   616     6
  332   116    74
  684    36    24
  132   372    92
  363   255    36
   20   525     8
    3    47    28
  532   311    20
  593   165     2
  438   715     5
  180   217    87
  124   689    43
  243   133    40
    1   142    96
  476   452    28
  596   705    65
  377   633   100
  318   242    79
   10   123    32
  337   706    64
   44   612    56
  127   597    49
  666   667    45
  318   206    60
  591   386    32
  377   326    77
  149    76    63
  488    30    59
  545   285    41
  631   732    66
  379   374    36
  172   461    82
  570   170    30
   63   151    59
   44   279    47
   92   541    41
  637   767    25
   71   104    63
  215   418    83
   21   345    78
  697   326    91
  190    70    37
  640   653    63
  235   744    50
  294   436    12
  718   767    72
  743   516    46
  747   675    84
  164   333    98
  266   379    40
  769   131    67
  782   709    35
   75   542    50
  364   276    65
  293   499     4
  519   531    86
   56   478    95
  149   133    87
   36   740    31
  728   193    86
   79   534    59
  795    25    53
  499   732    18
  250   305    54
  626   741     1
   62   431    81
  295   358    16
  272   713     3
  719   154    21
  772   120    73
  505   475    28
  601   354    87
   87   120    77
  777   528    74
  482   285    70
  784   571    55
  453   572    41
  231   753    52
  356   210    43
  594    40    45
  187   235    65
  508   221    66
  753   371    81
  128   331    13
   56    69    63
  535   355    96
  215   529    74
    8   108     6
  267   446    97
  164   550    50
  551   589    44
  529   228    73
  638   370    71
   12   511    26
  482   373    74
  502   691     7
  145   156    39
  345    73    22
  612   778    49
  758   358    80
  662   113    29
  420   387    40
  417    45    87
  764   244    96
  236   308    88
  785   507    26
  663   344    38
  602   426    65
  746   405    30
  704   393    25
  240   406    63
   67    97    64
  124   763    89
  396   130    60
  181   248    49
  323   670    25
  726   264    73
  570    56    24
  540   329    79
  421    18    51
  167   485    42
  710   731    28
  206    56    84
  633     4    17
   61   411    66
  203   142    45
   36   524     6
  346   687    82
  658   232    90
   38    67    32
  553   565    98
  254   482    91
  518   297    15
  298   557    23
  740   648    86
  113   434    12
  245   763    12
   66   671    68
  680    97    71
   19   427    43
  189    52    45
  502   547   100
  758   678    22
  549    72    69
  368   282    69
  654    10     6
  313    70    47
  125   676     3
  483   655    23
  587   310     8
  667   404    80
  317   354    48
  505   380    49
   67   641    99
  569   487    78
  560   485    26
   24   414    34
  656   613    21
  490   329    70
  370   741    57
  607   792    44
  548   631    82
  637   675    79
  339   582    44
  106    18    92
  314   712    79
  327   271   100
   13   795    17
  681   753    59
  438   333    15
  497   305    67
  704   510    86
  249   555    72
   22   733    55
  380   515   100
  208   628    21
  692   350    39
  322   445    52
  306   507    68
  744   118    16
  403   131    16
  293   568    92
  511   541    73
  525   141    77
  262   467    35
   12   696    15
  286   142    99
  634   652    79
  362   121    32
  719   210     7
  435   269    24
  607   646    11
  597   323    56
  483   514    63
  271   660    23
  791   265    24
  748   612    29
  156   360    23
  318   703    50
  785   727    53
  223   561    21
  317   338    30
  407   173    39
  189   349    41
  452   442    97
  621   494     2
  611   424    75
  671   251    50
  249    47    36
  257   306    23
  620    84   100
  501   455    79
  205   400    49
  731   441    46
  160   262    56
  289   690    12
  336   465     3
  323   650    28
  703   425    15
  703   705    33
  697   572    58
  661   153    43
  360   368     7
  306   648     4
    3     9    87
  295   687    85
  737    45    96
  343   603    91
  149   599     8
  796   187    21
  558   221    35
  395   145    98
  418    60    65
  683   690    29
  545   388    17
  553   542    11
   84   304    22
   83   439     2
  768   731    57
  682   100    74
  237   740     2
  676   570    72
  510   310    63
  587   401    64
   45    17    47
   13   141    31
  189   743    13
   34   329    68
  628   767    40
  364   646    89
  325   584    98
   25   406    36
  138   263    11
  329   614    36
  393   152    87
  310   714     1
  789   177    28
  278   374    71
  724   186    27
  146   369    59
  602   161    16
  585   217    21
   96   516    42
  747   598    30
  306   314    59
  131   337    21
  322   745     6
  587   676    13
  132   189    50
  462   793    65
   77   392    80
    6   659    55
  442   425    18
  576   416    51
  244   232    10
  703   756    91
   99   224    37
  303     2    16
  446   776    80
   86   735    56
  424   242    89
  171   794    63
   64   532    25
  734   145    53
  171   525    28
  217    68    39
  395   540    78
  602   675    51
  248   471    59
  789   753    27
  636   402    94
  555   210    91
  147   387    95
  710   316    39
  452   652    19
  652   734    60
  214   185    24
  285   632    24
  703   441    78
  711   162    12
   29   333     1
  177   263    85
  533   790    74
  630   528    64
  746   515    17
  284   453    31
  430    85    39
    6   565    79
  442   507    19
    5   306    96
  148   425    36
  424   438     9
  787   452    64
  389   546     6
  522   179    48
  278   399    78
  165   711    70
   96   162    51
  332   732     2
   31   486    28
  578   155    41
  506   349    99
  184   597    63
  733   478    91
  400   226    25
  119   494    97
  426    51    39
  215   469    25
  405   765    51
   19   744    71
  265   617    22
  111   198    43
  784   553    41
  336   745    78
  748   111    16
   48   689    93
   17   701     3
  597   274    27
  596   411     5
  743    60    11
  494   712    61
   40   528    79
   65   725    10
  453   694    15
  721   235    47
   95   561    67
  258   770    14
  726   583    97
  748   239    99
  503   246    65
   51   580    59
  611   402    98
  557   205    15
  178   638    49
  767   383    73
  165   609    67
  252   196    30
  777   779    31
  498   509    58
  100   140    19
  628   730    19
  687   193    77
  658   207    93
  768   737    13
  196   361    92
  139   585    86
  410   288    19
  718   255    40
  216   552    27
  251   197    84
  358   383    59
  472   572    56
  135   770    43
  773   625    29
  181   249     8
  213     6     3
  744   693    88
  737   647    60
  601   433    27
  786   597    58
  778   377    47
  243   569    72
  595   602    33
  131   507     1
  227   246     9
  574   378   100
   65   605     3
  306   114    31
  236    13     8
  369   348    69
  785   139    74
  439   524    76
   72   540    21
   16   616    50
  515   740    93
  356   521    74
  266   464    82
  580   303    84
  616     6    18
  703    69    21
  448   315    14
  350    65    95
