NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 300
NB_EDGES                1437
LIST_OF_EDGES 	 COSTS
  295   262    59
  282    29    43
  174   216    63
    0   204    13
   51   148    97
    8   145    61
  200   121    59
  156   106    78
  158   246    46
  122   215     4
  187    37     9
   65    88    29
   76   104   100
  208   199    40
  206   146    17
   43   271    67
   29   149    63
  245    47    56
  118   285    72
  284   291    35
   23   152    93
  299   239    67
   63     7    97
   97   132    98
  146    62    59
  232   191    95
   70    12    46
    3   265    46
  255   223    54
   25   120    55
  261    50    13
  204   126   100
  111   105    60
   99   137    67
  146   145     7
  114   166    73
  105   190    18
   29     9    22
   65    48    21
   80   282    37
   98   236    90
   37   128    48
   49   177    56
  149   270    84
  143   199    28
  255    33    36
  142   103    42
  292   162    89
   36    21    91
  283   292    47
  121    73    26
  201   227    49
  105   214    44
  178    28     3
  170    67    81
  126   218    30
  140   199    82
  156   131    63
   65   144     3
   88   127    78
   16   257    72
   62   141    64
   44   203    77
   49   104    74
  269    63    94
  150   294    73
  115    92    55
   15   130    67
  247   172    23
  282   254    14
  235    59    72
   60    61    38
  284   107    26
  157    91    79
  162   144    89
   91    51    35
   71    34    56
   19    45    56
  125   287    19
  138   241    43
  218   144    35
  257   293     2
   87   189    49
  121   189    59
  139   180    82
  267   134   100
  119    56    91
  230   272    87
  270    83    99
  161    73    74
   46   211    79
  262   252    75
  180    35    26
  173   153    59
  214    37    87
  149   255    77
  209   126    26
   93   133    15
  267    91    61
   42   112    48
  250   287    61
  207   265    57
   71    58    37
  127    97    86
   18   124    69
  204    82    75
  171   240    85
  204   243    93
   58   251    26
  265   226    82
  144    15    41
  100   110     2
  230    74    62
  110   250    20
   12   273    83
  189    42    40
  278   233    80
  191   196    41
   33    99    65
  245   243    46
    8     9    45
   12   154    34
  150   187    54
   78   179    14
  260   285    97
  226    11    50
  237   257    17
  243    88    11
  129   110    19
  189   283    96
  170   232    36
  124   117    57
  295   128    35
  116   149    77
  203   274    97
  124   278    98
  116   136    75
  233     3    50
  280   159   100
  121   228    71
  122   218    55
  253   144    24
   58   298    88
  279    28    84
  129    60    52
  114   206    47
  111   284    70
  217   237    97
   30   232   100
  229   191    94
   61   236    83
   34     3    19
  180   211    53
  265   238    37
  234    22    37
  234   146    28
  141   213    57
  106   160     9
   47   249    82
  299   257    96
   48    96   100
  247   187    74
  263   109    35
  234    70    92
  243   208    67
   30   241    20
  216     5    29
  214   126    94
   78   165    46
  157   147    15
  114   225    38
  112    73    53
   69   160    96
  200    70    95
  232   111    98
   76   281    39
  241   132    57
   93   185    49
    9    51    16
  239   188    93
   38   192    48
    8   278    37
  211   150    24
  169   270    48
  191   297    67
  244   118     7
  186   159    56
  110   152    41
   38   254    61
  258    95    94
  263   128    66
  141   199    73
  186   217    75
   59     9    43
  129    17    21
   45    14    65
  287    14    82
  192   176    15
  179   110    27
   42   192    61
  164    52    88
   98   146    94
  256   105    91
  116   185    98
  288   298    35
  278   208     2
  239    11    70
  120   233    16
  198    24    37
  232   131     4
  229   230     2
  298   150    38
  142    31     3
  146   260    86
  285   224    48
   58   132    78
  267   180    41
  252   160    48
  280    68    40
  149   191     3
  192   239    30
   59   201    46
  108   298    42
  259   207    79
  250   238    46
   23    98    89
   94    22    62
  229    92    81
   16    88    43
  224    53    76
  143   222    83
  138   211    11
  228    81    48
   66   185    58
  127   273    52
  154   100    17
  243    16    44
  217     2    88
  289   207    48
  101    27    13
  216   206    53
    8   243    73
   42   213    76
   85   134    42
   98    67    91
   98   208    70
  172   143    63
  254   237    26
   26    34    82
  262    67     6
   97   229    23
   35   240    80
   84   282    72
   50   282    89
  248   182    35
  255    49    78
  162   170    98
   52   114    80
  182   175    44
   54   177    76
   31   204    30
  113   249    64
  165   154    80
   15   284    51
  213   161    14
  277   278    90
  275   101    11
  244    52    40
  195    28    34
  261   182   100
   32   188     5
  135    84    72
  295   220    21
   29   170    68
  283    84     9
   92    21     3
   68   241    88
  135   185     9
   45   229    64
  221   209    55
  121   164    51
  177    78    37
  168   293    93
   18   275    12
  275   118    81
  162   273    96
  154     2    30
  128   198    90
   85   245    53
  107    44    96
  110   290    15
   66    85    87
  114   134    17
  147     4    87
   31   156    30
  280   151    64
   58   207    75
  285   126    44
  283    23    85
  137    88    46
    3   289    57
  231   199    94
   26    19    96
   38   258    35
  257    64    27
  101    21    59
  290   238    97
  292   214    28
  179   270    23
   70   254    64
  218   276    13
  273   249    68
  255   288    44
  143   223    24
   74    33    82
  215   139    82
  190   113     4
  225    57    77
  257   102    54
    7    44    79
  198   183    84
  296    45    16
  202   255    26
  135   106    22
  139   228    26
    9   191    57
  219    39     1
   27   236    49
  243   266    40
  267    49    90
  228   107    51
  292    15    64
  203   234    77
  205   218     6
  122   265    16
  137   131    25
  280    96    63
   74   155    94
  175   141    17
    2   241    14
  155   174    35
  291    62     4
  187   195    94
  299   150    80
   58   125    37
  131   206    43
  142   199    10
   55   253    73
  106    82    62
   16   200     1
  256   244    46
  146    51    67
  221   170    28
  220    86    51
    7   237    43
   64   285    34
  202   166    70
  220   180    23
   83   146    49
  257    92    24
  114   243    55
  261    29    93
  196    80    27
  157    82    85
   46   101    47
   73   223    72
   74    58    73
    9   115    38
  257   187     2
   50   212    38
  299   121    35
   33   246    52
  296    68    73
  179   282    32
   85    44    31
  131   269    13
  161   220     3
   46   170    33
  187   121    91
   27    94    35
  289    13    93
  185    56    42
  222     3    79
   33    11    51
  271   228    75
  266   278    13
  298   136    48
   35   149    88
   86   175    54
  225    74    76
   98   194    91
   44   160    60
   87   163    24
  176   167     6
   73   185     3
  280    45    80
  126   161    95
  291   240   100
   88   180    15
  104   204    62
   57   108    37
  274   172    71
  254   270    67
  260     3    30
  132   161    17
  250    95    58
  279   158    95
    8    28    86
  190   167     4
   62   223    13
  293   117    78
  274   218    19
   88   198    83
  289    53    32
   29    13    37
  253    63    39
  174   112    32
  137   188     9
  190    69    47
   51   241    49
  115   151    92
   58   234    98
  228   264     8
   19   137    44
   35   136    73
  245    75     1
   15   118    80
  147   245    28
   72   113    20
  122   148    78
   52    86    21
  252    58    83
  247   203    72
  142   159    95
  252    52    25
  274   239    41
  132   277    27
   72    91    33
  142   243    45
   72   105    22
   48   168    45
  226   285    92
   86     0    51
  136   223     8
   22   246    85
  242    23    35
  133    62    54
  136   231    87
  194    63   100
   13   137     3
  103    25    73
  179    61     3
  265    68     4
  126    94   100
    1   296    26
  123   110    15
  175   197    77
  106    20    73
  264   201    33
  170   226    13
  260   265    62
  209    65     8
  115   138   100
  102    85    82
   78   176    66
  266   162    34
  274   212    69
   22   259    29
  178   268    93
  125    73    29
  127   194    41
  167    55    36
   91    81    55
   95   273    34
  273   262    95
   74   135    63
   29    95    59
   74   225    99
  268   173    69
  155    36    43
  147    23    25
   10    52    50
  220    94    92
   28    91    44
  223   116    95
   19   279    84
  223   285    17
  177   130    94
  274   224    55
  159   251    38
   31   135    67
  128    94    89
   92   210    48
  126   297    63
   87    73    20
  119   223    17
  240   179    27
  157   147    23
  264    61    47
   97   189    44
   97   223    13
   39   116    61
   17   162    40
  280   234     5
   19    96    52
  132   256     3
  102   133    16
  128   183    59
  297   179    61
  139   105    81
  267    59    66
  209   225    67
   48   246    37
    7   103    59
  228   107    17
  291   138    95
   25   134    55
  162   201    83
  136   170    26
   73    38    46
  290   187    62
   32   138    44
   65   185     7
  288   163    93
  158    63    19
  252    99    31
   25   250    56
  239   168     4
  123     2    16
  284   268     5
   89    30    77
  249   115    97
   56    11    64
  133   280     6
    1    96    61
  255   217    83
  144    98    14
  156   255    68
   76    40    24
   44   250    20
  110   101    38
  255    42    53
  222    26    75
   22    19    51
   26    38    20
  110    87    97
  133   210    18
  286    95    65
  222   186    50
   16    32     5
  213   178    40
   19   222    66
   65   190    58
  106    27    46
   93   159    66
  152   207    29
  174    89    19
  173   294    74
  164    75    28
  172   253    43
  101    56    90
  117   151    36
   78   229    87
   63   288    74
  166    15    61
  137   109    58
  258   148    87
  133   146    13
  273    73    75
   96    63    63
   11    16    51
  182   167    48
  165    69    32
  180    57     2
   49   289    24
   23   226    59
   40   268    17
  205   292    58
   57   218    38
  146   263     8
  286    68    46
  297    92    11
  293   271    95
  283    74    65
  233    77    94
  153   100    87
   32   291    50
    2   172    73
  295    86    43
   85    51    15
   91   291    92
   90   252     1
  181    11    52
    5   114    57
  172    85    84
  201   103    53
  288   143    60
   19   262    90
  282   291    49
  288   274    69
  239    38    83
  101   287    83
  202    72     7
  113   272    76
  187    77    42
   97   201    34
  297   217    22
  197   287    28
    6   248    85
   71   174    95
  109    88    85
   44   150    31
  221   277    10
    9    93    63
   10   107    75
  161   294    66
  154   182    50
   80    23    31
   49    14    67
   35   203    79
  223    24    60
   97   107    38
  128   177     9
   35    11     1
   25    72    65
   87   199    72
   63    77     5
  276   287    50
  277    28     8
   79   287    32
  105   202    10
  260   279    74
  196   205    97
  235   241    16
   80    95    59
  161    36    45
  229   202     1
  276   285    93
  241   265    44
  290    53    21
   17    90    95
  285    10    46
  138    50    26
  182    54    15
  244   104    29
  285   295    65
    9    51    53
   64     8    46
  263   162    11
  139    24     9
  159    22    54
  277   170    12
  218   214    96
  242   116    24
  248   163    26
   84    65    19
  112   172    76
  148   104    22
  193   271    33
  252    20    61
    3   208    86
  294    26    10
   70    60    92
  278   155     5
  151   113    45
   96   139     3
   89   183    75
  296    84    99
  288    98    68
  256   177    83
    2    82    66
  201   258    29
  277   172    15
  132   166    60
  135   182    33
   91   250    90
   66    72    47
  281   257    47
  135    62    67
   27   261    89
  220   251    36
  240   108    90
  204   276    68
  119     9    22
  195   152    14
   88   210     7
  145    93    10
   33    44    35
  247   155    54
  230    30    37
    0   167    53
  138   256    95
    2    28    79
  100   242    75
   67    50    40
  261    81    52
  246   200    59
  270     2    62
   81   149    42
  198    56    87
  227   169    13
  190    52    19
   28   182     7
  209   104     3
  290   201    80
   13    61    83
   97   187    42
  158   171    46
   18   252    10
  286   161    32
   68    70    64
  276    21    49
  201   160    87
   76    28    73
  143   195    66
  252   260    80
  153    49     7
   72   207    32
  293   249    47
   79   196    43
   24   207    52
  103   117    33
  201   263    76
  104   161    84
  139   179    29
  272   231    67
  108     7    53
  234   128    80
  276   106    35
  227   114    34
  218   123    18
  199   203    59
   24   292    12
   23   163    49
   51    50    29
  208    93    44
  100   129    96
  194   209    64
  129   187    50
  128    70    96
  280    80   100
  299    59    13
  106    71     8
   37   126    80
  107   103    27
  164   127    30
   41   227    52
  198   181    97
  230    78    32
  229   269    70
  137   248    94
  115   299    55
   80    84    37
    1   279    77
  291   112    31
  245   163    94
  103   292     5
  195    76    42
   95    56    88
  232   105    95
    8    57    26
   65   192    98
  161   222    78
  247   289    17
  168    60    18
  224    94    61
  195   119    35
  154   206    95
  210    66    10
  239   257    35
  185    12    51
  138   164    99
   60   163    26
  169   147    46
  277   259    36
  233    61    70
  256   137     6
   46    64    89
  287    91     3
  187   280    58
   75    27    28
   24   299    26
   10   153    72
   72    90    29
   20    87    59
   93   186     1
  235    71    13
   25     2    39
  125   197    40
  185   103    77
  221   238    13
   49     4    76
  236   157    89
  198   110     4
  169   232    35
  101    71    86
  118   160    31
   29    36    25
  256   106    81
   58   228    89
  130    49    10
  232   228    58
  209   105     7
   88    93    67
   30   149   100
  150   191    64
  284    29    74
   12   170    59
   22   296    19
   40   271    23
  255   294    30
  110    95    40
   87   217    74
  116    72    61
   48    79    54
  210   232    33
  151   139    70
  209   110    55
  213   280    28
  257   110    44
   87    11    41
    3   194     1
   65    67    31
  272    16    49
  186    21    82
  197    78    57
  117   235    69
   85   187    54
  151   124    82
  124    13    89
  249   203    39
  277    49    56
  229   263    63
  102   131    50
  248    23    31
  111    34    25
   86   292    51
   53    60    51
   53    32     8
  258    41    65
  176    30    26
  157   274    48
    8    56    97
   12    86    65
  154    81    74
  205   296    29
  263   119    28
  193   218    88
  133    20    42
  108    14    25
  194   169    19
  241   217    32
    7   284    76
  273   207    64
  258   274    41
  150   131    84
  275    12    48
   59   193    79
  198   106    33
   61    42    64
  201   210    96
  111    84    44
  102    69    63
   68   211    17
  263    72   100
   10   225    83
   44   169    89
  224    45    66
   22    92     3
   13     4    87
   98   274    25
  104   273    25
   93   113    33
   83   244    68
  103   276    66
   51    74    58
   92   154    13
  160    46    63
  113   280    57
  283   158    59
  270   277    24
  267   286    36
  125   154    80
   80   144    18
  198    48    75
  250   222    21
  170     5    30
  183   267    91
  226   295    33
  272   285    28
   32    57    20
  180    49    88
    1    39    25
  173   220    35
   31    44    14
   42   205    27
  119   115    77
   36   226    26
  231    49    83
   95   113    46
  105   124    67
   69   295    26
  276   274    60
   59   181    23
  209   227    83
   73    32    62
   27   194    97
  297   298    72
  183   174    91
   29     6    22
   91    35    25
   48   169    69
  222   132    74
   40    46     5
  169    36    62
  225   227    61
  229    69    13
  237   208    29
   43   196    89
  139   101    52
   32   244    30
  249    48    83
   67   144    56
   36   201     8
  207   111    12
  169   190    79
  247   155    41
  297   293    64
  224   226    14
  223    28    22
  190    76    89
   22   240    72
  160    22    58
   30    13     7
   32   208    25
  249    88    41
   43    43    32
  119   188    71
   21   291    94
   68   278   100
  204   236    51
  205    21    80
  285   258    35
  133   142    43
   86   108    13
   34   157    32
  228    67    15
  298   278    38
   85   253   100
  193     6    16
  295    63    50
  131    31    76
   10    93    66
   64    37    38
  231   295    48
   54   141    24
   44     3    80
   20   270    78
  272    65     3
   27    53    84
  110   117    93
   84     1    78
  210   193   100
  159    42    10
   70    30    55
  279    22    94
  230   295    31
  237   172    69
  254   177    15
   24    93    62
  107     0    69
  120   222    53
  252   255    86
  166    52    80
  119   216    81
  218   211    34
  159    19    26
   49    36    78
  105    90    75
  101   281    26
  213    57    51
  140    99    49
  162   233     6
   10   270    69
   83   218    30
  129   220    10
  178   135    83
  289   182    75
  285   290    54
  296   172    54
  236   107    28
  243   229    96
  212     5    31
   22   129    71
  267   150    33
  293   164    44
  270   228    26
  140   177    16
  164   264    67
   41   171    53
  103   143    69
  214    85    18
  231    37    24
   44    63    34
  152   154    36
  206    16    70
  161    33    80
  175   157    16
  274   166    92
  260   263    79
   42    40    94
  205   126    25
  271   151    53
  266   254    54
   85    95    37
  128   299    93
  185   155    99
   19   214    40
   58   248    30
  103   136    10
  144   260    71
  226   146    26
   43   151    47
    4   136    47
   19   261    91
  254    73    15
  239     9   100
  230   106    79
  100   233    91
  164   112    26
  147   117    35
  135   296     6
   78   137    76
  163   226    20
   84   125    86
  258   289    57
   13     8    52
   45   225    30
   55   101    58
  223    18    98
  107   232    55
  289   190    58
  204    84    79
  223   196    50
  247   193    33
   43    33    50
  276    59     2
   42    42    72
  271   267    23
   33    87    24
    9    33    71
  285   179    91
  125   277    19
  110   171    88
    2   283    84
  254   297    69
    2   154    54
  187   189    46
  108   263    96
   51    32    11
  297     3    73
   40   137    64
   66   113    86
  166   128    54
  264   157    87
   17   237     6
  288    13    24
  180   143    28
   32    34    57
  123    61    40
  244   245    70
   26   149    62
  174   169     1
   62    54    57
  274   121    89
  292   252    92
  170   222    80
  140   279    46
  243    12    26
   56   258    59
  114   193    56
  135   290    12
  271   287    51
   19    15    41
   58   130    78
  161    23    93
  137    20    67
   54   266    83
  212   287    41
  282   265    44
  110    56    34
  156   261    20
  233   148    23
  238   201    91
   53   144    95
  245   232    37
   51   108    49
   46   281    72
  274   256    19
   43   123    28
  115    26    71
   36   108    43
   88   154     1
  212   226    70
  239   276    74
  232   105    15
   21   165    94
   63    90    23
    6   205    82
  175   184    17
  145   279    97
   58   168    24
  119   242    67
  273    59     9
   22    14    46
   38   282    63
  105   175    76
    3    65    19
  287    71    87
   92   230     9
  118    15   100
   74     6    23
   55   191    15
  176   147    80
  178   203    65
  156   293    36
  268   243     5
   98    69    97
   17    58    33
  117   296    85
   65    93     6
   58   103    79
  215    28    74
   77   103    19
   70   285    61
   62   197    95
  162   185    54
   94   259    17
  113    68    34
  138   191    14
   16    33    76
  182   281     1
   74   258    86
  256   132    57
   43   182    67
  288   125    88
  243    75    58
  220   188    82
   88   253    51
  170   280     1
  257   262    46
   33   120     4
  225    77    49
   91   294    48
   63   268    49
  223   125    27
  269   252    59
   14   257    31
   68   145    27
  260    22    14
   97   288    49
  206   266     4
  204    51    21
  184   256    79
   10   174    94
  152   243    93
  290   165    36
  255   292    78
  105   287    55
  228   117     1
   33    17    47
  148   234    97
   48   185    71
  216   144    76
  157    93    69
  175     7    67
   83   223    11
  176    26    17
  219   299    48
  131    46    18
  251   215    87
   92   250    63
  248   139    52
   75   145     5
  155   215    64
  151   177    46
  227   123    74
   17   225    93
  127    69    36
  151    10    65
  150   283    81
   92   264     4
  216   210    78
  122   216     8
  238   112    60
  196   120    94
  202   104    48
   63   111    87
  112   257    23
   24   161   100
  255   214    99
   99   189    95
  100   216    77
  118   239    84
   27   144    56
  214    92    26
    8    99    50
  208   149    91
  245    56    11
  244   258    98
  186   108    64
  227    40    45
  204   235    23
  111    67    50
  131    96    93
  224   123    27
   22   173    59
  211    39    93
  193   191    11
  169    38    84
  179   205    52
  128     4    22
  228   161    37
  243   209    29
  185   111    12
  201    44    30
   20   251    96
  292    96    78
  197   293     7
  129    84    72
  247   125    88
  286   207    21
   98   180    28
  298   266    49
  249   236    21
   15    25    86
  286   256    46
  114   296    25
  121    45    69
   42   247    51
  179   211    82
  286   188    70
   24   227    67
  241   235    60
  118    25    68
  143    55    84
   86   299    42
  172   266    37
  131    18    68
   72     8     1
  268   171    76
  107   178    66
    9    80    75
   18   187    40
  136   280    46
  121   129    87
   30   230    27
  213   192    21
   96   160    62
   57   274    43
   30    26    97
  110   143    92
  234   221    42
    5   162    99
  113   259    10
   23   215    90
  157   149    22
   59     3    34
  134    40    11
  190    31     9
  244   271    36
  196   260    20
  146   222    93
  186    89    15
  107   243    68
  261    94    91
   70   199    53
    8   162    20
   41   126    41
  156    88    37
   74   130     3
  103   222    43
  179   137    18
   30   288    94
  257    40    28
   71    80    21
  276    58    22
  123    44    20
  288   215    99
  251    13     3
   76   275    77
   81    27    70
   36   201     4
   96   210    98
  122    35    68
  203    86    34
  250     1    53
  192    89    29
    0    70    94
   43   191    76
   60   130    91
  111   219     3
  281   289     2
  158   167    87
  292    87    67
   83   246    71
  103    29    73
  178    45    65
    5   121    19
   17    12    53
   49    55    28
  134   109    65
   98   281    59
  106   134    10
   38   107    62
  141    36    18
  234   249    24
   41    49    28
   37    13     9
   51   203    30
  172   236     8
  292     7    28
   59   114    19
  269    97    72
  132   115    70
  113   140    34
  207   247    54
  154   284    48
  228    55    54
   29    72    37
  282   139    61
  122   194    66
  216   192    61
   38    62    39
  258   139    73
  293   121    16
  275   286    14
  242   289     2
  262   139     7
   36   292    27
  276   139    55
  287    35    33
   22   269    86
  284   178     4
  264   254     3
  208   226    96
   99   123    76
  253   251    54
  278   284    95
  111   234    66
  267    29    76
  179    37     6
  229   285    83
   83   163    10
  281     6    43
  276   151    35
  297   102    87
   76   285    16
   81   178    54
   23   141    28
    3   110     1
  147   206    46
   80   261    96
  184    36    57
  191   180    18
  243    99    97
  239   294    47
  297    54    57
  256    41     5
  196    68    83
  187   177    25
   72    97    17
  218   176    99
  128   120    37
   65   183    25
  149   155    72
   70   169    76
  129    44    74
  178   166    46
   27   159    58
  236   183    93
   43   190    95
  222   166    48
  166   142    90
  282    16    53
  153   158    84
  109   230    53
   56    24    69
  121    89    23
   53   230    32
  132    40    97
   23   156    74
   78   152    72
   15   132    33
  252   147    62
  299    67    37
  196   264    22
  241     7    59
  161   292    74
   45    57    90
  213   275    31
    6   243    11
   99    39    71
  142    74    76
   94   294    94
  245    33    17
   21    37    42
   36   155    95
  201     8    87
  101   257    87
    3    25    76
  143    91    58
  226   256     3
  151   248    11
   66    14    59
  225    90    64
  288   247    44
   44    29    65
  201    49    69
  286   223    67
  280    82    36
  104    50    83
  280    52    18
  257    79    47
  292   261    99
  124   103    99
    8    93     7
  293    75    86
   41    36    98
   50   119   100
    0   128    34
  161   250    94
    8    80    16
  133   269    36
  271     7     7
   91   218    14
  247   206    13
  128   137    59
   79   281    11
  126   281    18
  244    25    78
    7    14    19
  102    15    92
    0    87     7
  133   197    18
  139    12    33
    7   267    11
   74    95     4
  264   186    72
  171    27    72
  151    40    81
  263   240    89
  122    57    26
  296    69    49
  285   197    94
  219    81    32
   92   205    76
  178   268    78
  235    99    80
   82   297     4
   26   250    42
    6    37    47
  290   104    79
  258   247     2
  127   199    83
   77   211    78
  199   109    70
  236   124    46
  232   209    95
  163   185    52
   76   142    91
   97   111    99
  209   216    90
   28   106    20
  186   180    87
   26    28    50
  277   170    10
  282   252    43
  242    88     7
   59   199    51
    7    64    39
    7    33    44
  198   282    10
   88   147    98
  293    40    45
  101   114     9
   63   242    94
   19   208    17
  275   258    16
  125    67    68
   97   292    48
  238     9    92
   84    63    87
    4   182    68
  179    31    34
   94   292    95
   49   182    82
  281   263     8
   17   272    46
  133   247    56
  267   113    14
   91   271    27
  161   219    17
    7     9    61
   24   242    54
  290   293    49
  100   281    81
   74   161    18
   26   205     8
   70   172    64
  264    77    14
  171   148    54
   24   146    29
  260   272    50
   86   157    38
  239   260    67
   48   191    60
  276   128    84
   17   289    58
    9   186    24
  151   149    88
  203    72    89
  244   186    27
  115   183    54
  198   183     8
  195   135    14
  100   203    13
  284   200    34
  295   260    83
  277    67    80
  292   247    99
   84   266    46
  130    95    20
  199   274    18
  184    73    13
  207   242    45
  202    12    82
  292    16     5
  215   153     9
   40   233    16
  235   145    68
  298    63    17
   64   208    97
  281   106    76
   20   151     9
  185   172    79
  262   257     2
   96    56    98
   67   125     4
   45   193    86
   44   211    22
  184   154    40
  272   192    11
  132    29    25
  125   240    39
  271    39    67
   80   165     7
  275   185    58
   35   188    31
  236    41    80
  243    32     4
  145    14    65
  193   110    14
  139    98     2
  111   168    57
  280   178    14
    0   143    44
  213   257    71
  226    82    80
  297   154    48
   57   236    62
  121    24    17
   37   288    96
   65    97    89
  262    89    55
   53   278     4
  126    30     2
   16   176    46
  126    45    51
  115   105    42
   72   299    94
  286   196    40
  248   197    45
  253    82     1
   97   287   100
  104     6    20
  149   171    90
   86    47    72
  244   185    29
   32   272    48
  214   265    10
   61   151    38
  266   164     5
   88   255     6
  141    37    82
   96   272     8
  228   207    20
   43   173    21
UNDIRECTED GRAPH      
NB_NODES                 300
NB_EDGES                1367
LIST_OF_EDGES 	 COSTS
    0     1    56
    1     2     8
    2     3    16
    3     4    94
    4     5   100
    5     6    57
    6     7    51
    7     8    72
    8     9    10
    9    10    41
   10    11    32
   11    12    17
   12    13    20
   13    14    33
   14    15    42
   15    16    13
   16    17    77
   17    18    67
   18    19    19
   19    20     3
   20    21    49
   21    22     3
   22    23    44
   23    24    99
   24    25    61
   25    26    40
   26    27    76
   27    28    43
   28    29    67
   29    30    89
   30    31    25
   31    32    39
   32    33    43
   33    34    29
   34    35    67
   35    36    93
   36    37    87
   37    38    83
   38    39    29
   39    40    67
   40    41    49
   41    42   100
   42    43     7
   43    44    99
   44    45    63
   45    46    97
   46    47    47
   47    48    37
   48    49    76
   49    50    34
   50    51     5
   51    52    42
   52    53    46
   53    54     8
   54    55    89
   55    56    73
   56    57    81
   57    58    19
   58    59    96
   59    60    20
   60    61    90
   61    62    63
   62    63    89
   63    64    88
   64    65    88
   65    66    19
   66    67    18
   67    68    46
   68    69    75
   69    70    75
   70    71    55
   71    72    79
   72    73    51
   73    74    50
   74    75     3
   75    76    55
   76    77    33
   77    78    14
   78    79    94
   79    80    20
   80    81    29
   81    82    87
   82    83    28
   83    84    39
   84    85    54
   85    86     7
   86    87    52
   87    88    23
   88    89    40
   89    90     6
   90    91    87
   91    92    84
   92    93    36
   93    94    40
   94    95    47
   95    96    15
   96    97    76
   97    98    70
   98    99    75
   99   100    98
  100   101    21
  101   102    10
  102   103    36
  103   104    56
  104   105    52
  105   106    80
  106   107    74
  107   108    31
  108   109    99
  109   110    70
  110   111    37
  111   112     7
  112   113    95
  113   114    36
  114   115    89
  115   116    79
  116   117    54
  117   118    73
  118   119    30
  119   120    44
  120   121    59
  121   122    88
  122   123    67
  123   124    88
  124   125    70
  125   126     3
  126   127    57
  127   128    18
  128   129    58
  129   130    46
  130   131    97
  131   132    60
  132   133    38
  133   134    83
  134   135     3
  135   136     6
  136   137     5
  137   138    27
  138   139    33
  139   140    91
  140   141     3
  141   142    64
  142   143    26
  143   144    27
  144   145    66
  145   146    13
  146   147    53
  147   148    12
  148   149    41
  149   150    23
  150   151    11
  151   152   100
  152   153    79
  153   154    58
  154   155    95
  155   156     4
  156   157    20
  157   158    44
  158   159   100
  159   160    75
  160   161    13
  161   162    45
  162   163    69
  163   164    81
  164   165    59
  165   166    66
  166   167    99
  167   168    87
  168   169    52
  169   170    28
  170   171    45
  171   172    89
  172   173    35
  173   174    34
  174   175    34
  175   176    23
  176   177    54
  177   178    67
  178   179    63
  179   180    63
  180   181    15
  181   182    12
  182   183    45
  183   184    50
  184   185    54
  185   186    34
  186   187    65
  187   188    29
  188   189    36
  189   190     3
  190   191    69
  191   192    75
  192   193     6
  193   194    54
  194   195     3
  195   196    68
  196   197    34
  197   198    37
  198   199    53
  199   200    88
  200   201    61
  201   202    18
  202   203    29
  203   204     9
  204   205    42
  205   206    58
  206   207    82
  207   208    47
  208   209    56
  209   210    36
  210   211     3
  211   212    16
  212   213    75
  213   214    26
  214   215    40
  215   216    50
  216   217    96
  217   218    77
  218   219    29
  219   220    47
  220   221     2
  221   222    53
  222   223    40
  223   224    22
  224   225    76
  225   226    56
  226   227     9
  227   228    10
  228   229    35
  229   230    78
  230   231    26
  231   232    54
  232   233    66
  233   234    83
  234   235    19
  235   236    10
  236   237    24
  237   238    26
  238   239    93
  239   240    81
  240   241     3
  241   242    69
  242   243    22
  243   244    36
  244   245    25
  245   246    34
  246   247    66
  247   248     6
  248   249    59
  249   250    18
  250   251    33
  251   252    44
  252   253     9
  253   254    32
  254   255    20
  255   256    15
  256   257    56
  257   258    79
  258   259    61
  259   260    32
  260   261    55
  261   262     3
  262   263    16
  263   264    39
  264   265    47
  265   266     8
  266   267    90
  267   268    63
  268   269    15
  269   270    57
  270   271    39
  271   272    29
  272   273    65
  273   274    84
  274   275    30
  275   276    77
  276   277    26
  277   278    42
  278   279    65
  279   280    86
  280   281    39
  281   282    24
  282   283    52
  283   284    24
  284   285    31
  285   286    99
  286   287    64
  287   288    11
  288   289    64
  289   290    30
  290   291    27
  291   292    45
  292   293    73
  293   294    84
  294   295    93
  295   296    30
  296   297     6
  297   298    84
  298   299    29
   54    86    19
  256   209    94
   31    60    98
   83   265    22
   95    52    27
   60   107    61
  166   299    39
  204   257    14
  190   115    50
  287     3    51
  185    49    35
   78    90    41
   69   205    83
  204   164    62
   61    81    25
  162   130    66
  126   167    79
  135     4    25
   46    89    75
   40   177    37
  243   299    27
   56    17    63
  108   273    46
  296   171    43
  292   299     4
  236   216    41
  177    88    25
   50    86    81
   19   118    57
   22   207    79
  190   233    59
  224    18    65
  169     9    63
   34   173    92
  184   137    58
  161    52    39
   21    12    36
   48   258     7
  120   120    55
  223   243    69
  181    67     8
   30   120    57
  263   155    63
   77   128    81
   86   258    51
   58   230    68
   74   279    12
    4    24    98
   16   140    89
   99   181    51
  269   290    16
  182   266    87
  163   185    10
   67    55    53
  128   216    11
   61   295    67
  185   249    33
  125   265    66
  116    93    49
  159   133    68
   87    57    89
   27   128     1
  161    62    70
  298    84     1
   42   257    19
  131    94    62
  218    74    44
  143   121    14
  186   204    48
  117    82    51
  294   247    56
   91   137    10
  261    62    62
  160   234    32
  199   229    27
  126     1    85
   74    43    54
  182    45    97
  215   266    56
   21    61    50
  234   202    37
   86   140    24
  156    24    36
  217    75    24
   48    26    38
