NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 600
NB_EDGES                2875
LIST_OF_EDGES 	 COSTS
  409   265    82
  581   477    38
  115   261    86
  380    99     8
  272   553    23
  448   518    87
   25   532    74
  534   581    28
  131   190    18
  226    38    84
  535    97    16
  283    88    66
  272   199    12
  451    85    32
  321   170    96
  477    52    54
  484   105     8
  133   598    53
  229    34    42
  498   441    56
  177   209    90
  539   524     8
   42   458     7
  260   525    91
   94   103    21
  411   292    92
  224   316     3
  554   297    17
   27   500    13
  456   531    74
  246   224    61
  476   558    71
   86    27    40
  463   166    49
  185   566    90
  179    78    85
  353    11    86
  209   156    23
   17    21    22
  467   284    31
  560   535    46
  127   303    67
  597   319     9
  292   374   100
  256   187    94
  153   138    52
  290   454    76
  135    87    22
  365   107    18
  570   467    90
  555   498    40
  493   302    13
   35   115    97
  228   499    54
  304   183    95
  474   244    32
  309    66    60
  240    58    32
  271   482    52
  466    90    58
  340   582     9
   11   497    89
  359   136    45
  157   370    64
  589   178    23
  595   485    28
  318   584    98
   75    82    10
  302   400    40
  336   476    23
   65   298    62
  337   333    84
  249   409    41
  480   565    92
  518   304    72
   80   455    16
  192   492    58
  244   242    12
  591   113     5
  523    42    91
   77     6    13
   26   442    48
  400    24    74
  469   410    94
  323   179    48
   68   229    12
  367   553    58
  121    10    53
  507   576    84
  317   167    94
   33    83    42
  236    28    33
  416   167    76
  154   314    50
  203   237    52
  404    87    73
  126   154    59
  390   240    73
  133   541    43
  308   274    98
  230   325    68
  101   385    70
  100   449    67
  215    59    47
  377   352    25
  354   336    98
  356   539    94
  568   496    52
  347   378    27
  577   445    78
  398    88    11
  278   287    54
  275   559    82
  559   408    25
  236   347     8
  169   100    51
  595    90    35
   80   187    60
  199   495    50
  184    84    37
  461   506    38
  411    30    30
  319   460    71
  590   108    96
  227   595    51
  448    19    66
  186   544    47
   33   232    57
  539   141     2
  431   216    46
  121    86    24
  397   562     4
  468    81    75
  253   147     5
  426   139    69
   50   556    57
  598   108    51
   43   363    58
  169   598    80
  362   198    35
  331   587     6
  179   350    76
  496   387    99
  315   526    48
  590   281    46
  418    90    35
  263   294    29
  424   447    45
  245   172    21
  238    90    25
  513   349    47
   39   327     5
  539   456    64
  544   456    61
  361   194    96
  566   472    30
  335   415    70
    3   363    47
  143   234    70
  152   237    67
  498     7    59
   80    67    98
  524   300    61
  394   355    69
  266   127    88
  274   279    81
  178   596    20
  452   560    62
  416   114    40
  508   409    57
  499   195    80
   75   235     6
    6    98    98
  304   342    10
    3   295    45
  562   261    21
  175   256    51
  135    96    14
  553   100    69
  424    71    34
  220    54    86
  384   394    61
  385   496    76
  562     3    41
   88   439    21
  565   113     7
   54   347    60
   26   238    82
  471   215    78
  275   304    76
  485   194    50
  272   153    49
  110   351    35
  106   573    19
  544   465    84
  275   400    41
  129   453    89
   34   597    98
   95    89    65
   79   286    89
  437   550    71
  172   202    21
  457    36    11
  142   338    74
  346   211     3
   12    82    53
  473   182    38
  227   223    61
  232   446    13
  245    61    55
  209   336   100
  528   504    61
  284   195    84
  254   452    71
  412    69    10
  264   227    61
  252   519    90
  538   196    10
  126   244    32
  568   401   100
   97    96    58
  513   427    54
  187   189    79
  473   352    78
  549   282    41
   60    48    85
    0    43    60
  299   248    64
    3   152    61
  453   418    49
   42   485    60
  221   237    21
  594   392    90
  110    83    27
  192   363    13
  269   483    82
  426   210    19
   80   587    22
  489   215    90
  581    68    43
  330    66    93
   15   419    30
  449   280    32
  317   593    76
  547   334     8
  487   287    90
  253   116     8
  432   112    15
   41   169    86
  530    69    81
  511    24    49
   15   229    39
  334   281    29
  318   142    57
   42   526    71
  456   190    42
  288   306     3
   52    52    48
  237   299     5
  241   376    56
   24    63    72
  135   563     4
  356   464     8
  585   309    33
  379   328    25
  429   456    63
   63   158    80
  564   300    42
  415   372     1
  195   137    82
  154    89    65
  346   530    29
   83   375    39
  104   141    77
  598   172    92
   19   453    34
  486   501    77
  155   167     4
  541   276    35
  298   508     8
  274   150    65
   97   217    25
  593   375    17
  555   530    86
  465   534    67
  109   357    14
  471   464    28
  415   530    54
  583   438    68
  173   458    66
  374   395    57
  428    39    97
  552   509    64
  417   289    78
  548    48    88
  530   194    22
  327   333     5
  582   577     7
  292    98    60
  306   238    57
  163   540    12
  285   362    79
   11   243    70
  161   391    94
  426   297    18
  213    96    98
  514   571    16
   52   191    91
  262   511    12
  241   351    68
  172     4    99
  197   390    67
  167   329    41
  312    58    18
  403   356    39
  393   308    84
  198   329    73
  205   544    65
  484   121    99
   46   557   100
  558   371    59
   16   103    24
  512   401    17
  432   379    17
  209   533    68
  566    79     9
  209   145    98
  510   361    14
  457   105    99
  421   441    96
  207   448    97
  245    84    69
  570    47    30
   77   194    35
  415   478    59
  495   249    18
  519    17    21
  344    42    10
  437   194    39
  123   443    63
  450   206    76
  162   295    66
  287   257    64
  100   468    86
  107   176    93
  309   355    72
  427   411    65
  402   444    98
   90   379    70
   32   571    31
  386   476    71
  540   519     4
  186    46     8
   48   259    54
  503   202    13
  357   330    98
  301   469     8
    1    20    21
  159    16     1
  427   457    61
  235   538    89
  552   425    56
  386   594     4
  359   354    99
  327   557    62
  479   153    95
  586   538    98
  247   432    94
  459    43    27
  541   546    22
  360   334    86
  142   145    23
  353   357    90
  341   119    70
  439   107    86
  490    99    30
  342    83    61
  233   225     2
  270   331    91
  156   219    31
  395   208    80
  496   596    14
  301   293    17
  459    92    47
   12   526    32
  489   562     4
  406   522    45
  542    67    71
  218   474    96
  412   222    84
   20   355    46
   40   445    18
  314   274    57
  561   165    40
  569    88    48
  337   261    11
  376   559    83
  143   214    91
  517   465    20
  208   119    30
  380   278    94
  138   357    50
  361   507     3
  522     6    92
  555   380    71
  396   348    47
  194   509    74
  560    61    57
   43   140    39
   97   283    56
  411   285    76
  178   352    87
  118    70    90
   32   209    45
  556    66    42
    3   578    52
  457   124    84
  169   192    89
  139   592    77
  570   339    17
  403   362    48
   81   394    86
  227     5    70
  365   113    64
   40   550    16
  230   413    36
  302   447     8
   67   459    52
  320   272    32
  360   454    41
  396   410    40
  556   169    89
  567   224    40
  389   564    80
  112   415    60
  326   179   100
  535   384    68
  405   169    57
  472   590    20
  184   580    10
  302   247    96
  315   462    69
  236   482    75
  216   355     8
  588   513    24
   91    13    95
   92    94    69
  298   596    97
  299   232    59
  104     0    72
  232    93    10
  289   292    69
  441   272    85
  154   425    39
  314   478    42
   25   114    33
  176   302    87
  288   275     8
  371   596    90
   89   165    42
  473   307    33
  235   249     6
  107   228    22
  169   259    93
  374   442    15
  546   432    82
  159   255    20
  542   112     7
  425   332    12
  291   378    82
  312    67    99
  394   240    82
  307    61    18
  519   450    48
  228   379    18
  295   469    81
   77   301    52
  490   152    62
  305    32    88
  507   559    11
  488   247    90
  511   151    36
  149   367    48
  289    95    19
   78   171    59
  270   348    12
  536   109    66
  560   511    54
  253   232    22
  279   441    96
  409   475    86
  390   300    77
  168   460    74
  360    90    48
  514   376    45
  356   110    96
  250   214    82
   27    53    69
  154   117    36
  135   445    39
  472   452     7
  558   158    90
  351   143    94
  495   521    59
  412   238    19
  576   597     8
  112   223    59
  135   559    87
  347   226    14
  140   297    33
  268   489    97
  342   320    28
  189   193    72
  586   252    41
   39   479    96
    0   418    53
  243    21    98
  464   110     8
   47    35     1
   27   318     7
  482   280    73
  553   485    58
  571   548    29
  185   165    37
   88   103    64
  431   389    59
  236    89     4
  337   170    89
  548   528    78
  387   222    52
  408    35    75
  588   302    91
  127   424    13
  134   430    19
  599    93    93
  159   251    15
  395   473    92
  475    90    53
   99   259    65
  174   270    66
  438   384    99
  502   332    58
  523   107    51
  200   569    64
  139   344    28
   36   158    86
  209   153    44
  480   505    24
  538    46    88
  250   559     8
  107   356    60
  507   567    78
  310   552    17
  574   532    98
  197   445    99
  301   538    14
   15   224    63
  598   119     6
  131    59    33
  519   281    85
  213   498    77
   79   529    43
  504   295     3
  496    93    85
  137   280    26
   91   273    43
  158   372    23
  515   597    14
   23   377    61
  559   202    74
  560   404    44
   14   125    13
  571    42    35
  331   515   100
  564   245     6
  183   209   100
  131    38    74
   56     1    53
  225   523     3
  495   353    68
  110    36    58
  188   407    10
   50   270    12
  549   531    91
  155   484     3
  144   551    80
  247    46    39
  212   163    31
  423   110    20
  280    72    49
  306   176    32
  495   464    47
  283   152    57
  271   439    42
  101   332    78
  546   362    70
  139   492     6
   67    97    67
  141   151    32
  260   461    93
  269   161     4
  539   357    52
  324   158    97
  405   536     8
  192   435    85
  170   142    96
  397   495    73
  483   579    24
  118   177    47
  280   585    59
  368   549    71
  212    43    51
  379   482    51
  480   280    60
   70   516    85
  147   573    85
  266   487    96
  273   266    54
  143   388    21
  482   313    38
  216    40    51
  403   476     4
  572   549    92
  103   368    41
  537   527     8
  434   504    88
  378   193     3
  529   373    69
  288   335    34
  357   582    13
  383    41    29
  281    82    25
  517   212    25
  169   223    92
  209   231    52
  105   327    98
   86   294     6
  319   412    87
  195   584    56
  450   428    91
   62   119    78
   33   461    29
  454   525    69
  365   425    93
  228   432    30
  179   134     1
  517   378    42
  583   502    21
  562   209     9
   39   234    36
  417   494    93
  422   157    57
  185   110    13
  313   553     3
  375   114    78
  395   504    58
  471   463    53
  448   515    98
  319   415    26
   54   197    86
  563   217    68
  471   545    46
  436   158    22
  264   240    78
  116   103    56
  489   260    92
  148   400    72
  144   233    60
  547   300    32
   73    26    59
   61   511    41
  234   155    48
  289   176    48
   74   329    28
  113   584    31
  420   296    42
  226   497    97
  434    10    67
  216   194    11
  122   531    17
    8    22     5
  260   209    14
  245   592    78
  361   344    19
  120   417    53
  183   370    53
  529    78    19
  111   316    78
  504    63    48
  173   306    86
  565   553    81
   91   304    76
  438   370     1
  479   416     8
   42    94    37
  349    31    32
  199   332    14
  351   316    39
  312    79    44
   29   222    74
  386   573    64
  530   120    28
   80   425     9
  201   346    48
  233   303    91
  182   205    29
  421   181    15
  100   136    71
  529   583    79
  297    59    87
   18   181    82
   43   419    91
  150   445    44
  139   308    93
  504   297    62
  524   309    95
   11   223    46
  378   280    42
  228   519    19
  513    49    26
  215   270    60
   73   513    99
   24    64    21
  382   331    20
   93   470    62
  569   513    21
  481   493    31
  387   147    57
  123   215    33
  355   378    88
  111    76     5
  430   385    75
  466   320    25
  389   385    25
   90   344     2
  454   339    75
  217   526     8
   18    57    48
  434   530    60
  344   452    61
  229   210    96
  436   267    23
  291   290    37
  109   432    57
  296    61    70
  285   552    18
  283   110    50
   18   292    79
   93   166    71
  547   467    93
   47    44    44
   27    75    23
  296   200    96
  470   415    32
   56   596    87
  379   213    16
  445   385     5
  488   472   100
  101    51     3
   34   231    13
  341   580    43
  577   209    22
  296   171    66
  105   338    69
  520   597    23
  117   404    98
   92   190    13
  447   402    78
  395   107    82
  218   500    10
  203   194    83
  274    34    45
  570     3     7
  493    33    56
  460   363     2
  334   340    52
  207    43    13
  234    88    98
  226   373    66
  137    93    76
  243   138    49
   55   568    95
  518   278    71
  412    78    35
  427   173    77
  177   110    35
  539   540     8
  132   291    57
  377   182    92
   90   452    68
   83   508    46
  254   112    23
  530    39    75
  420   294    56
   26   290    82
  565   410    55
  399   378    53
  212   148    66
  116   583    52
   49   406    37
   52   499    30
  152   252    56
  260   110    61
  136   562    53
  378    46    95
  456   261    95
   66   154    40
  235   176    22
    9   135     1
  389   287    72
  591   388    24
  178   595    24
  129   422    81
  436   591    39
   60    26    22
  246    80    70
  421   290    32
   93   251     9
   25   266    74
  216   589    87
  148    36    53
  568   160    46
   90   248    39
  211   520    26
  295   476    42
  258   139     9
  174    38    96
  156   491    80
  568     0    51
  420   535    65
  235    81    39
  545   405     4
   38    89    10
   29   363    66
  305   130    48
   73   208    79
   83   240    74
  264   142    38
   23   539    71
  311   496    38
  179   563    11
  296   572    76
  283   111     7
  367   415    67
  341   470    24
   56   418    12
  150   269    42
  263   192     8
  336   310     1
  197   146    17
  414   254    72
  346   248    66
  489   133    51
   33   531     1
  128   557    18
  593   355    98
  546   470    60
  147   405    54
  184   529    10
  208   569    33
  367    67    59
  464   256    65
  162   224    86
  135   133    45
  563    53    40
  331   308    67
  264   447    95
   59   431     7
  463   138    39
  413    29    95
  401    91    85
  429   512    55
  225   410    56
  154   264     4
  495   200    17
  184   104    81
  535     0    48
  162   270    35
  218   447    38
  191   163    90
  197   129    30
  308   346    42
  405   404    61
  145   332    26
   48   484    25
   88   551    10
  237   483    10
  184   442    12
  162   190    10
  335   171    74
  324   245    77
   12   478    58
  468   203    68
  463   352    70
  108   288    70
  526    11    19
  387   206    87
  144    13    94
  345   456    41
  320   104    40
  216   120    24
  329   490    79
  534   596    87
  401    14    46
  516   233    69
  327   406    50
  529   563    57
  399   435    52
  237   371    89
  118   305    56
  161     8    43
  147   399    60
  550    17    78
   10   264    65
  490   546    15
   63   152    20
  521   316    91
   45   317    42
  131   436    74
  400   240    79
   42   263    79
  212    97    52
  196   214    38
  558   379    70
   38   163    12
  421   544    52
  493    98    78
   62    55    79
  592    55    44
  476   373    11
  359    23    50
  196   471    59
  288   494    98
  329   104    14
   45   528     3
  545   513     5
  233   375    88
  253     9    27
  379   519    26
  489   181    92
  121   193    91
  219   375    15
  389   160    49
  489   402     3
  119   438     1
  150   177    39
  325   142    24
  323   377    44
  420    79    85
  437   320    98
  251   203    85
  503   293    22
   67   528    72
  415   139    12
  475    76    50
  333   229     2
  329    52    93
  540   542    76
  589   310    42
  287   554    11
  164    92    94
  181   573    75
  163   508    98
  578    57    91
  147    28    28
  109   313    31
  109    73    55
  377   507    43
  207   206     3
   88   366    71
  348   133    55
  531    51    42
  130   460    72
  174   418    87
  277   472     4
  452   402    27
  232   547    81
  407   399    58
   10    43    44
  300   564    75
  446   413    91
  183   322    38
  578   238    38
  269   384    10
  521   548     7
  597   568    23
  457    99    93
  501   172    30
  417   252    69
  441   373    33
  381    53    45
  543   494    50
  124   486    10
  233   294    88
  301    51    80
  238   163    87
   56   208     1
  319   159    52
  433   214    14
  290    86    87
  398    49    44
  130   368    95
   83   518    25
   63   494    30
  375   124    92
  195   445    46
  555   171    33
  290   335    88
  210   148    96
  336   526    56
  309   130    83
  279   530    18
  186   369     2
   84    33    93
   67   219    51
  583   123    20
  496   446    59
  484   299    76
  215   578    94
  563   433    77
  119   461    32
  272   437    97
  262   564    28
   33   231    61
  202   360    59
  111   463    31
  152   377    41
   71   112    47
   71   376    86
  297   106    15
  347   455    20
  338    58    22
  345   392    77
  399   519     1
  327    87    54
  542   588    14
  340   290    85
  316   139    66
  398   214    99
  185   323    64
  480   459    35
  382   364    31
  384   108    46
  528   516    15
  461    60    93
  187   458    85
  205    99     5
   18    29    34
  200   501    15
  591   410    85
  549    83    14
  224   298     2
   21   534    12
  191   380    76
  101   289    28
  280   193    35
  137   353    81
  171   589    95
  248   260     5
  395   351    70
  562   501     4
  549   318    71
  529   410    77
  339   370    17
  169   355    95
  424   123    74
  165   196    64
  178   322    74
  593    24    51
  165    85    57
  261   540    85
  199   305    46
  276   467    34
  429   434    80
   57   484    77
  135   484    57
  159   294    54
  199   177    73
  238   552    55
  204   323    79
  113   538    26
  445   479    14
  166    31    29
   69     1    43
   62   237    11
  397   281    10
  380   234    79
  360   298    44
  333   220    39
  328   122    69
   67   425    35
  505   363    71
  485   497    62
  128   172     5
  137   107    58
  124   300     7
  330   164    70
   81    27    53
  582   172    28
  152   580    52
  207   437    30
   36   226    88
UNDIRECTED GRAPH      
NB_NODES                 600
NB_EDGES                1686
LIST_OF_EDGES 	 COSTS
    0     1    68
    1     2    43
    2     3    83
    3     4    33
    4     5    42
    5     6    95
    6     7    66
    7     8    83
    8     9     9
    9    10    30
   10    11    92
   11    12     7
   12    13    36
   13    14    74
   14    15    91
   15    16    98
   16    17    22
   17    18    58
   18    19    80
   19    20    34
   20    21    90
   21    22    41
   22    23    54
   23    24    69
   24    25    31
   25    26     2
   26    27    40
   27    28    61
   28    29    35
   29    30    70
   30    31    67
   31    32    75
   32    33    44
   33    34    83
   34    35    18
   35    36    67
   36    37    11
   37    38    16
   38    39    90
   39    40    14
   40    41     6
   41    42    84
   42    43    87
   43    44    53
   44    45    66
   45    46     5
   46    47    27
   47    48    75
   48    49    14
   49    50    99
   50    51    34
   51    52    91
   52    53    89
   53    54    66
   54    55     9
   55    56    80
   56    57    78
   57    58    98
   58    59    87
   59    60    85
   60    61    13
   61    62    82
   62    63    82
   63    64    57
   64    65    11
   65    66    83
   66    67    39
   67    68    42
   68    69    26
   69    70    28
   70    71    93
   71    72    19
   72    73    99
   73    74    95
   74    75    69
   75    76    31
   76    77    41
   77    78    93
   78    79    85
   79    80    91
   80    81    45
   81    82    37
   82    83    67
   83    84    92
   84    85    25
   85    86    68
   86    87    58
   87    88     3
   88    89     6
   89    90    28
   90    91    70
   91    92    27
   92    93    87
   93    94    13
   94    95     6
   95    96    92
   96    97    33
   97    98    57
   98    99    65
   99   100    14
  100   101     3
  101   102    85
  102   103    83
  103   104    20
  104   105   100
  105   106    28
  106   107    46
  107   108    17
  108   109    34
  109   110    96
  110   111    28
  111   112    66
  112   113    54
  113   114    46
  114   115    58
  115   116    54
  116   117    24
  117   118    54
  118   119    84
  119   120     3
  120   121    20
  121   122    15
  122   123    28
  123   124    51
  124   125     4
  125   126    82
  126   127    19
  127   128     2
  128   129    71
  129   130    61
  130   131    11
  131   132    81
  132   133    97
  133   134    86
  134   135    72
  135   136    40
  136   137    31
  137   138    44
  138   139    96
  139   140    92
  140   141     7
  141   142    52
  142   143     3
  143   144    46
  144   145    11
  145   146    60
  146   147    67
  147   148    57
  148   149    73
  149   150    32
  150   151    18
  151   152    65
  152   153    40
  153   154    62
  154   155    91
  155   156    36
  156   157    91
  157   158    92
  158   159    80
  159   160     5
  160   161     9
  161   162     6
  162   163    87
  163   164    69
  164   165    33
  165   166    28
  166   167    89
  167   168     4
  168   169     7
  169   170    74
  170   171    52
  171   172     4
  172   173    15
  173   174     4
  174   175    88
  175   176    54
  176   177    28
  177   178    18
  178   179    65
  179   180    73
  180   181    79
  181   182    70
  182   183    36
  183   184    88
  184   185     6
  185   186    16
  186   187    87
  187   188    56
  188   189    47
  189   190    20
  190   191    81
  191   192    99
  192   193    47
  193   194    36
  194   195    82
  195   196     1
  196   197    23
  197   198    88
  198   199    15
  199   200     5
  200   201    76
  201   202    78
  202   203    16
  203   204    66
  204   205    71
  205   206    93
  206   207    69
  207   208    98
  208   209    60
  209   210    65
  210   211    27
  211   212    80
  212   213    99
  213   214    71
  214   215    53
  215   216    99
  216   217     8
  217   218    31
  218   219    11
  219   220    49
  220   221    62
  221   222     6
  222   223    21
  223   224    32
  224   225    71
  225   226    74
  226   227    33
  227   228    95
  228   229    46
  229   230    35
  230   231     7
  231   232    75
  232   233     6
  233   234    92
  234   235    39
  235   236    95
  236   237    14
  237   238    74
  238   239     7
  239   240    11
  240   241    13
  241   242    82
  242   243    43
  243   244    54
  244   245    19
  245   246    43
  246   247    45
  247   248    61
  248   249    63
  249   250     4
  250   251    22
  251   252    65
  252   253   100
  253   254    70
  254   255     5
  255   256    54
  256   257     5
  257   258    97
  258   259    58
  259   260    94
  260   261     8
  261   262    31
  262   263    53
  263   264    39
  264   265    75
  265   266    13
  266   267    94
  267   268    39
  268   269    72
  269   270    28
  270   271    16
  271   272     1
  272   273    87
  273   274    14
  274   275    94
  275   276    55
  276   277    95
  277   278    36
  278   279    86
  279   280    76
  280   281    61
  281   282    93
  282   283    31
  283   284    28
  284   285    34
  285   286    90
  286   287    30
  287   288    49
  288   289    98
  289   290    64
  290   291    42
  291   292    79
  292   293    71
  293   294     5
  294   295    17
  295   296    85
  296   297     4
  297   298    67
  298   299    70
  299   300    27
  300   301    20
  301   302    40
  302   303    38
  303   304    18
  304   305    71
  305   306    46
  306   307     8
  307   308    17
  308   309    75
  309   310    21
  310   311    92
  311   312    67
  312   313    53
  313   314    35
  314   315    51
  315   316     6
  316   317    90
  317   318    86
  318   319    50
  319   320    50
  320   321     9
  321   322    34
  322   323    14
  323   324    24
  324   325    34
  325   326    66
  326   327    27
  327   328    80
  328   329    93
  329   330    38
  330   331    22
  331   332    39
  332   333    40
  333   334    31
  334   335    55
  335   336    20
  336   337    78
  337   338    87
  338   339    43
  339   340    99
  340   341    51
  341   342    61
  342   343    68
  343   344    82
  344   345    10
  345   346    18
  346   347    75
  347   348    41
  348   349    16
  349   350    58
  350   351    35
  351   352    79
  352   353    60
  353   354    14
  354   355    43
  355   356    18
  356   357    89
  357   358    54
  358   359    60
  359   360    34
  360   361    48
  361   362    23
  362   363     7
  363   364    90
  364   365    20
  365   366    62
  366   367     8
  367   368    56
  368   369    15
  369   370    61
  370   371    69
  371   372    38
  372   373    94
  373   374    48
  374   375    41
  375   376    13
  376   377    48
  377   378    37
  378   379    86
  379   380    99
  380   381    56
  381   382    58
  382   383    39
  383   384    94
  384   385    28
  385   386    13
  386   387    48
  387   388    55
  388   389    83
  389   390    35
  390   391    62
  391   392    10
  392   393    92
  393   394    44
  394   395    80
  395   396    80
  396   397     5
  397   398    65
  398   399    98
  399   400     4
  400   401    86
  401   402     4
  402   403    13
  403   404    21
  404   405    73
  405   406    49
  406   407    43
  407   408    43
  408   409    59
  409   410     6
  410   411    32
  411   412    83
  412   413    50
  413   414    58
  414   415    68
  415   416     5
  416   417    37
  417   418    93
  418   419    17
  419   420    95
  420   421     3
  421   422    78
  422   423    69
  423   424    95
  424   425    52
  425   426    90
  426   427    90
  427   428    45
  428   429    68
  429   430    16
  430   431    19
  431   432    41
  432   433    33
  433   434     3
  434   435    10
  435   436    63
  436   437    50
  437   438     5
  438   439    64
  439   440    56
  440   441    38
  441   442    80
  442   443    80
  443   444    40
  444   445    64
  445   446    98
  446   447    84
  447   448    69
  448   449     6
  449   450    84
  450   451    16
  451   452    82
  452   453    41
  453   454    20
  454   455    14
  455   456    92
  456   457    84
  457   458    38
  458   459    83
  459   460    96
  460   461    73
  461   462    52
  462   463    79
  463   464    52
  464   465    81
  465   466    75
  466   467     4
  467   468    68
  468   469     5
  469   470    66
  470   471    41
  471   472    81
  472   473    94
  473   474    80
  474   475    88
  475   476    72
  476   477    95
  477   478    68
  478   479     5
  479   480    40
  480   481    58
  481   482    52
  482   483    79
  483   484    48
  484   485    20
  485   486    66
  486   487    29
  487   488    99
  488   489    59
  489   490    99
  490   491    38
  491   492    93
  492   493    34
  493   494    67
  494   495    86
  495   496    93
  496   497    71
  497   498    38
  498   499    35
  499   500    23
  500   501    97
  501   502    92
  502   503     1
  503   504    95
  504   505    35
  505   506    17
  506   507    85
  507   508     9
  508   509    33
  509   510   100
  510   511    96
  511   512     1
  512   513    22
  513   514    92
  514   515    88
  515   516    13
  516   517    73
  517   518    24
  518   519    69
  519   520    12
  520   521    83
  521   522    44
  522   523    93
  523   524    51
  524   525    20
  525   526    82
  526   527    28
  527   528    68
  528   529    62
  529   530    81
  530   531    94
  531   532    36
  532   533    64
  533   534    83
  534   535    84
  535   536    78
  536   537    86
  537   538    27
  538   539    20
  539   540    59
  540   541    31
  541   542    34
  542   543    90
  543   544    16
  544   545    12
  545   546    67
  546   547    56
  547   548    26
  548   549    32
  549   550     3
  550   551    18
  551   552    45
  552   553     9
  553   554    14
  554   555    16
  555   556    81
  556   557    38
  557   558    68
  558   559    19
  559   560    21
  560   561    93
  561   562    99
  562   563    51
  563   564    10
  564   565    19
  565   566    50
  566   567    92
  567   568    88
  568   569    35
  569   570    73
  570   571    14
  571   572    12
  572   573    45
  573   574    90
  574   575    73
  575   576    60
  576   577    18
  577   578    38
  578   579    24
  579   580    71
  580   581     7
  581   582    92
  582   583    69
  583   584    86
  584   585     8
  585   586    24
  586   587    99
  587   588    61
  588   589    63
  589   590    62
  590   591    53
  591   592    50
  592   593    74
  593   594    66
  594   595    79
  595   596    73
  596   597    17
  597   598    55
  598   599    40
  102   125    18
  146   279    97
   55   440    66
   22   157    50
  569   195    71
   30   322    54
  199   222     8
  585   442    79
  115   474    90
  534    77    98
   77    33    45
  284    40    70
  319     8    78
   85    82    43
  590   147    96
  469   433    97
  159   208    67
  486   549    54
  257    76    42
  233   303    58
  207   352    74
  166   219    77
  311   502    86
  179   436    92
   83   307    73
  390   176     6
  118   425    50
  157   269    51
  503   548    91
  224   408     1
  178   335    47
  354    40    72
  320   230    82
   65   232    63
  175   275    87
  502    47    37
  370   192    22
  120   167    95
  188   267    64
  575   538    71
  114    28    43
  399    73    17
   63   385    44
  110    10    11
   85   456    50
  460   440    35
   75   408    94
  415   345    29
  210    16    39
  163   545     5
  517   222    29
  572   369    27
   62    16    31
  450    94    26
  231    40    15
  550   179    96
  130   536    79
  155   549    33
  557   461    83
  119   367     4
  388    95    38
  356   126    25
  512   591    55
  355   574    46
  266   590    26
  561   428    35
  335   521    23
  464   339    10
  504    17    59
  539   151    19
  108   279    29
  123   348    22
  494   483    78
  232   154     9
  280   284    70
  559     1    53
  456   126    97
  391    37    65
    9   367    26
  249   128    50
  259    52    43
  192   102    91
  273   465    31
  360   208     9
  589   103    15
  255    34    43
  425   379    56
  496   288    22
  294     7    78
  386   199    80
  556   357    97
  336    46    72
  240   498    91
  352   530    90
  470   401    92
  535   431    96
  461   363    53
  381   528    66
  267   238     3
  354   324    33
  561   576    10
  482   117    85
  575   398    20
   97   228    86
  426   435    86
  197   328     2
   20    52    33
  358   200    52
   17    23    17
  486   568    17
   59   188    88
  324   560    54
  393   565    54
  382   362    30
  491    33    58
  547   104     6
  497   597    10
  133   566    44
  358   473    36
  221   508    75
  306    22    65
  161   513    41
   23   323    73
  185   515    82
  569   422    14
  270   304    64
  433   349    23
  596    18    17
  242   164    47
  407   257    43
   28    73    62
  335   344     9
  117   370    88
  567    18    93
  355   265    15
  281   345     4
  461   147    66
  513   557    75
  465   430    92
   86   352    82
  570   582     6
  314   381    64
  127   123    44
  487    76     3
  203   546    79
  223   108    45
  412   423    81
  403   512    66
  367   475    63
   81   401    52
   61   232    68
   18   349     8
  557   194    79
  270   544   100
  308   363    17
  180   345     7
  194   206    39
  221   198    58
  599   233    55
  100    19    23
  554   305    71
  519   551    80
  441   518     9
  544    27    75
  466   224    49
  288   216    99
  310   270    51
  432   362    58
  361   269    56
  347    60    52
  386   237    77
  232    66    76
   78   206    52
   80   299    39
  240   164    86
  282    46    66
  106   236     9
  523   491    57
  283   265     5
  176   463    98
  317    45     1
  488    45    54
  105   489    75
  329   277     4
  216    59    30
  129   380    38
  324   172    65
   30   220    21
  590   226    32
  391   492    60
  257   542    34
   45   364    88
   29   410    89
  335   145    22
  389   344    39
  316   190    30
  147   153    27
  176   552    45
  436   106    85
  185   517    91
  413   406    66
   59   583    99
   31   451    55
  578   213    25
  362    63    88
  230   404    74
  559   520    82
  544   188    37
  458   563    99
  360   183    55
  529   489    81
  476   463    97
  260   312    63
  513   578    90
  472   305    67
  210   135    77
  397   150    93
  321   329    79
  423   561    23
  325   427     3
   60    62    77
   14   500    96
  342   309     3
   75   307    41
  150   274    31
  358   232     9
  584   474    50
  440    47    10
  444   566    51
  126     0    76
  517   287    63
  370   182    61
  395   112    61
  582   326    12
  506   182    56
  539   235    92
  592   346     9
  452   309    57
  597   301    31
  596   158    57
  191   568    46
  223   326    69
  223   596    39
   68   111    86
   76    23    64
  415   217    80
  414   584    64
  401   456    23
  487    81    84
  540   365    46
  131   562    33
  530   105     9
   27   594    32
  231    97    76
   73     1    29
  473    93    55
  250   399    10
  395    37    28
  470    61    60
  452   167    63
  136    36    36
  422   597    56
  268   151    47
  591   318    31
  379   578    58
  245   553    36
   58   169    56
  479    67    35
   74   518    52
   68   137    18
  209   119    39
   49   556    31
  102   135    82
  447   572    83
  217    39    19
  510   587    42
  160    44    21
  277   461    55
   67   108    49
  581   483    50
  450   295    52
