NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 400
NB_EDGES                1916
LIST_OF_EDGES 	 COSTS
    0   310    95
  316   307    26
  336   319     2
  297    63    17
   93     7    55
  108   154    94
  397   393    18
  321   140    89
   81   209    78
  100    62    63
   25   228     4
  175   363    55
   14    70    80
   85    86    41
  232   101     5
   47   334    54
  252   279    20
   89   303    39
  306   210    68
  150    10    83
  116   229    76
  144   287    47
  303   327     3
  278    23     6
  350   300    44
  278    24    29
  146   289    69
  308    10    27
  278   314    86
   82   225   100
  128   177    52
  163   156    34
  319   374    41
  282   367    21
  128   307    41
  235   392    31
   28   161    21
  207   256    87
  233    45    33
   99    75    89
  108   396    17
   96    34    90
  345   349    22
  322   310    84
  301    64   100
  238   136    89
   85   351    83
  255   369    17
  341    68    33
  263   151     8
  378   390    31
  196   336    21
   21   146     4
  299    22    77
  210   216    22
  133   136    89
  297   137    53
  117   137    15
  265   189    82
  269   201    57
  363   312    12
   92     2    32
   82   389    65
   92   219    42
  268    34    22
  223   268    59
  197    23     8
  387   289    93
  180   368    73
  369   192    81
   45   255    20
   17   186    85
  329     4     9
   39   262    52
  221   249    23
  198     8    37
  348   124    18
  279    25    34
  222     0    20
   27   393    10
  362   118    85
   51   133    61
  302   268    96
  295   276    68
   89   375    16
   86   198    91
  396    21    18
   47    43    60
   55   308     6
  166    58    74
  342    18    24
   66   186    92
  181   127    36
   10   262     8
    1    23    28
  266   155    20
  296    82     2
  219   357     5
   90   108    87
   62   344    43
  121    66    40
    0    71    96
  238   226    28
  298   352    65
  188   316   100
  159   121    79
    5    61    32
  168   353    64
   22   306    56
   63   298    49
  333   333    45
  159   103    60
  295   193    32
  188   163    77
   74    38    63
  244    15    59
  272   142    41
  315   366    66
  189   187    36
   86   230    82
  285    85    30
   31    75    59
   22   139    47
   46   270    41
  318   383    25
   35    52    63
  107   209    83
   10   172    78
  348   163    91
   95    35    37
  320   326    63
  117   372    50
  147   218    12
  359   383    72
  371   258    46
  373   337    84
   82   166    98
  133   189    40
  384    65    67
  391   354    35
   37   271    50
  182   138    65
  146   249     4
  259   265    86
   28   239    95
   74    66    87
   18   370    31
  364    96    86
   39   267    59
  397    12    53
  249   366    18
  125   152    54
  313   370     1
   31   215    81
  147   179    16
  136   356     3
  359    77    21
  386    60    73
  252   237    28
  300   177    87
   43    60    77
  388   264    74
  241   142    70
  392   285    55
  226   286    41
  115   376    52
  178   105    43
  297    20    45
   93   117    65
  254   110    66
  376   185    81
   64   165    13
   28    34    63
  267   177    96
  107   264    74
    4    54     6
  133   223    97
   82   275    50
  275   294    44
  264   114    73
  319   185    71
    6   255    26
  241   186    74
  251   345     7
   72    78    39
  172    36    22
  306   389    49
  379   179    80
  331    56    29
  210   193    40
  208    22    87
  382   122    96
  118   154    88
  392   253    26
  331   172    38
  301   213    65
  373   202    30
  352   196    25
  120   203    63
   33    48    64
   62   381    89
  198    65    60
   90   124    49
  161   335    25
  363   132    73
  285    28    24
  270   164    79
  210     9    51
   83   242    42
  355   365    28
  103    28    84
  316     2    17
   30   205    66
  101    71    45
   18   262     6
  173   343    82
  329   116    90
   19    33    32
  276   282    98
  127   241    91
  259   148    15
  149   278    23
  370   324    86
   56   217    12
  122   381    12
   33   335    68
  340    48    71
    9   213    43
   94    26    45
  251   273   100
  379   339    22
  274    36    69
  184   141    69
  327     5     6
  156    35    47
   62   338     3
  241   327    23
  293   155     8
  333   202    80
  158   177    48
  252   190    49
   33   320    99
  284   243    78
  280   242    26
   12   207    34
  328   306    21
  245   164    70
  185   370    57
  303   396    44
  274   315    82
  318   337    79
  169   291    44
   53     9    92
  157   356    79
  163   135   100
    6   397    17
  340   376    59
  219   166    15
  248   152    67
  352   255    86
  124   277    72
   11   366    55
  190   257   100
  104   314    21
  346   175    39
  161   222    52
  153   253    68
  372    59    16
  201    65    16
  146   284    92
  255   270    73
  262    70    77
  131   233    35
    6   348    15
  143    71    99
  317   326    79
  181    60    32
  359   105     7
  217   134    24
  303   323    11
  298   161    56
  241   257    63
  135   330    23
  395   132    24
  374   306    29
   78   180    23
  159   351    50
  392   363    53
  111   280    21
  158   169    30
  203    86    39
   94   174    41
  226   221    97
  310   247     2
  305   212    75
  335   125    50
  124    23    36
  128   153    23
  310    42   100
  250   227    79
  102   200    49
  365   220    46
   80   131    56
  144   345    12
  168   232     3
  161   325    28
  351   212    15
  351   352    33
  348   286    58
  330    76    43
  180   184     7
  153   324     4
    1     4    87
  147   343    85
  368    22    96
  171   301    91
   74   299     8
  398    93    21
  279   110    35
  197    72    98
  209    30    65
  341   345    29
  272   194    17
  276   271    11
   42   152    22
   41   219     2
  384   365    57
  341    50    74
  118   370     2
  338   285    72
  255   155    63
  293   200    64
   22     8    47
    6    70    31
   94   371    13
   17   164    68
  314   383    40
  182   323    89
  162   292    98
   12   203    36
   69   131    11
  164   307    36
  196    76    87
  155   357     1
  394    88    28
  139   187    71
  362    93    27
   73   184    59
  301    80    16
  292   108    21
   48   258    42
  373   299    30
  153   157    59
   65   168    21
  161   372     6
  293   338    13
   66    94    50
  231   396    65
   38   196    80
    3   329    55
  221   212    18
  288   208    51
  122   116    10
  351   378    91
   49   112    37
  151     1    16
  223   388    80
   43   367    56
  212   121    89
   85   397    63
   32   266    25
  367    72    53
   85   262    28
  108    34    39
  197   270    78
  301   337    51
  124   235    59
  394   376    27
  318   201    94
  277   105    91
   73   193    95
  355   158    39
  226   326    19
  326   367    60
  107    92    24
  142   316    24
  351   220    78
  355    81    12
   14   166     1
   88   131    85
  266   395    74
  315   264    64
  373   257    17
  142   226    31
  215    42    39
    3   282    79
  221   253    19
    2   153    96
   74   212    36
  212   219     9
  393   226    64
  194   273     6
  261    89    48
  139   199    78
   82   355    70
   48    81    51
  166   366     2
   15   243    28
  289    77    41
  253   174    99
   92   298    63
  366   239    91
  200   113    25
   59   247    97
  213    25    39
  107   234    25
  202   382    51
    9   372    71
  132   308    22
   55    99    43
  392   276    41
  168   372    78
  374    55    16
   24   344    93
    8   350     3
  298   137    27
  298   205     5
  371    30    11
  247   356    61
   20   264    79
   32   362    10
  226   347    15
  360   117    47
   47   280    67
  129   385    14
  363   291    97
  374   119    99
  251   123    65
   25   290    59
  305   201    98
  278   102    15
   89   319    49
  383   191    73
   82   304    67
  126    98    30
  388   389    31
  249   254    58
   50    70    19
  314   365    19
  343    96    77
  329   103    93
  384   368    13
   98   180    92
   69   292    86
  205   144    19
  359   127    40
  108   276    27
  125    98    84
  179   191    59
  236   286    56
   67   385    43
  386   312    29
   90   124     8
  106     3     3
  372   346    88
  368   323    60
  300   216    27
  393   298    58
  389   188    47
  121   284    72
  297   301    33
   65   253     1
  113   123     9
  287   189   100
   32   302     3
  153    57    31
  118     6     8
  184   174    69
  392    69    74
  219   262    76
   36   270    21
    8   308    50
  257   370    93
  178   260    74
  133   232    82
  290   151    84
  308     3    18
  351    34    21
  224   157    14
  175    32    95
  332   320    34
   56   245    63
  228   385    28
   33   280    63
  152   343    52
  284   277    38
  128   300    39
   32   129    31
  196   384    47
  145   225    57
  115    94    90
  282   230     2
   22    21    61
  203   356    77
   16   209    54
  327    45    31
  387   196    51
  226   361     3
  266    87    71
   18   196    91
   55    60    46
  338   350     8
  383   357    59
  165   382    42
  222   319    18
  216   261    51
   98   108    48
  118   279     5
  380    67    63
  245    52    30
  187   302    23
    0    50    89
  392   266    64
  342   255    23
  286   173    36
   98   314     1
  155   280     3
  265   377    61
  101    29    40
    1   363    69
  326   392    67
  298   179    24
  196   233    84
  142    34    61
  216   104    64
   92   366    66
  115   195     4
  353   124     5
  177   168    83
  101   123    74
  218    22    28
  288   181    91
  166    96    95
  341   155    42
  158   125     7
  393   259    47
   93    28    56
  151    65    80
  326   154    21
    8   135     3
  232   217    19
   58   120    44
  191   157    77
  295   235    67
  272   207    17
    2   173    32
  331   330    69
  297   333    32
  339   121    64
  156   327    60
  349   330    14
   11   202    29
  349    25    21
   67   128    96
    2   335    74
  357   321    38
  172   157    21
  305   336     6
   41   365    82
  395   357   100
   49    46    54
  296   109    19
  392   239    85
  276   328    89
  222   231    44
  224   279    71
   98   199    53
  267    28    81
  203   329    30
  105   175    10
  338   183    31
    5   285    12
   80   105    90
  200   328    36
  378   320    78
  374    58    15
  133   138   100
  148    25    54
  300    43    99
  382    33    49
  360   209    81
  174   134    87
  356   219    78
    7   353    86
   54   130    96
  170   136    50
   57   341    98
  340    52    69
  329   190    51
   16   256    13
   53    72    71
  242    84    15
   18    10    79
  183   272    17
  304    57     2
  216   198    54
  165   297    82
   55    19    90
   63   287    44
  201   258    98
  248    91    11
  103   333    81
  194   194    25
  321   278    64
   65    85    65
  226   393    97
  203   283    13
  270    34    57
   55    23    88
  151   101     6
  250     0    67
  343   178    99
  292    30    11
   21   361    89
  304   399    39
  249   381    54
   63   251    51
  199   241   100
   27   160    14
  260    12    46
  285   281    57
  234   189   100
  188   336    93
  232   302     9
   35     4    25
  179    70    20
  302    76     7
   73   125    16
  373   102    69
  147   245    19
  168   307    71
  288   279    41
  168   224    91
  317    78    61
  132   256    92
  177   245    46
  379    29    98
   71   115    35
  378   249    44
  377   243    51
   73   207    97
  320   170    94
   12    43    76
  376   336     4
  375    20    68
  326   175    85
  240    55    53
  272    50    49
  127    93    17
  251   313    18
   26   187    25
  335   300    92
  320   356    41
  105   116    73
   31   305    99
  140   197    29
   44   321    73
  291   145    33
  223   368     9
  318    61    67
  341   102    91
    8   298    26
  388    18    42
  263   219    22
   37    37    51
  343   236    56
  334    91    73
    3   347    67
  214    80    23
  285    22    93
   78   108    18
   21    44    24
   24   227    58
  344   389    21
  296   130    37
   77   392    48
  363   148    88
  282   106    92
   24   305    19
  350   189    58
  284   107    32
  106   360    25
  225   252    26
   22   260    63
  194   231    53
  127    92     2
  254   158    76
  367   270    41
   18   359    11
  235   292    78
  232   159    82
   37    23    91
   19   132    48
  314    18    74
  265    13    37
  354   362    87
  267   306    91
  294   209    90
  283     2    45
  148    20    14
    4    24     2
  175    63    88
  310   143    22
  376   107     1
  343   121     7
  308   224    39
  278   311    26
  344   223    39
  100   185    41
  236   119    67
  226    29    89
  375   188    43
  364   180    97
    0   113    34
  253   154    34
  262   242    23
   74   140    51
   29   116    61
  180   340    69
  382   152     5
  330   147    84
  275   329    99
   95   215    78
    7   229    73
  301   111    40
  183   188    14
   25   335    41
  262    58    20
  256    98    55
  243    67    14
  133   147    30
   58   286     9
  162   173    41
  214   278    19
   47   162    27
   17   284    59
  168   224    45
  306   294    16
  197   124    97
  239   315    32
  263   104    58
    0   183     2
  135   272    43
  367   184    27
   60   335    67
  367   188    74
   24   304    37
  337    76    46
  125   294    77
   75   355    10
  221   115    12
  335    27    28
  349   350     3
  133   272    27
   94   167    60
   57    90    91
    5   113    21
   74    16    62
  159    73    80
  156   271    65
   52    64    38
   79   268    35
  207   109    49
  305   219     2
  177    54    99
  109    75     9
  299   345    14
  203   252    52
  317   167    52
   75    52    81
   90   179     8
  201    98    40
  363    55    58
   63   245    46
  324   121    13
   62   192    16
  170   323    75
  248   164    83
  243   295    14
  259    80    79
  269    95    17
  127   297    94
  216    41    22
  291     8     6
  313   134    46
  167   251    95
   46   204    21
   77   251     9
   74   127    82
  177   346    27
  118   237    84
  149   159    56
   14   371    33
  185   170    39
  165   102    47
  299   106    36
  355   101    62
   58    64    11
  162    77    68
  325   215    77
  334   116    12
  131    70    31
   44   180    60
  192   256     1
  212    86    88
  285   394     3
  201   288     2
  355   148     4
  225   390    18
  252   212    67
   87   366    75
  241     4    10
  124   113     2
  385   321    55
  101    37    35
  255    93     7
  335   326    83
  296   174    40
  111   198    39
  393   259    99
  176   178    46
  331     2    25
  343   274    34
  367   157    15
   30    40    66
   30    71    51
   53   328    87
   62   185    21
  232   123    55
  306   267    97
   87    68    23
  260   395     7
   75   169    66
  154   245     5
  177   131    16
  177   280    34
  302   100    35
  325   230    92
  290   352     5
  248   370    74
   71   200    76
  108   153    53
  344   289    99
  198   372    66
  147    94    58
  284   194     5
  104   149    40
  238   234    10
  174   272    22
  102   174    22
  357   398    30
  143   178    91
   67   114    83
  296    44    18
  315   147    14
   63   298    23
  328   269    43
  189   359    25
   47   335    31
  160    61    67
  306   165    48
  111   231    37
  336   325    58
    2   356     1
   12   377     6
  123    42    32
  380    82    42
   57   399    53
  272   132    48
  351   181    94
  159   226    73
  127   285    11
   14   270    56
  313   334    59
  194    88    80
  317   359    10
   99   267    94
  118   156    50
  189   328     2
   69   274    38
  157   148    96
   88   317    91
  234   128    27
   81   383    18
  107   247    67
  184   165    72
  342    37    40
  173   378    15
  309   388    36
   29   236    74
  130   351    17
  142   154    75
  129    11    51
  136    67    54
  286   351    49
   60   219    75
  233   261    62
  155   156    31
   14   356    36
   78   263    11
  356   319    13
  196    93    33
   58   245    65
  275   252    16
  118    14    45
  353   199    96
  217   325    15
  104    81    14
  198   360     3
  316    39     3
   26   192    16
   97    13    42
  124   270    73
  149   371    30
  185    49    49
  146   251    94
   55   298    82
   91   323    65
    2    72    78
   76   252     2
  365   357    80
  241   128     5
   84    31    16
   31   380    48
  132   146    21
  373   160    46
   46    65    96
  318   100    33
   77    81    35
  154    51    36
  281   112    80
  258   337    25
  266   325    14
  170    62    41
  215   105    86
  164   266    48
   93   308    93
  293   268    36
   32   293    81
  187    99    87
  272   176    82
  387   318    38
   76   174    86
  253    66     8
  181   368    23
  298   345    87
   16   354    74
  356   387    28
   87   127    18
  151    25    84
  357    64    16
  189    58    66
  181   133    12
  301    57    32
  214   113    96
  318    35    54
  322    70     8
   88   399    53
  153    23    42
  332   294    56
  118   139    90
  359   349     8
   28   305     7
  173   350    91
   63    69    21
  274   194    92
  149   211     3
  369   198    17
   18   333    13
  304   354    74
  164   149    61
  317   372    71
   57    18    40
  309   110    49
  123   377    90
  119    52    85
  235     7    86
  139   104    23
   11    14    22
  311   189    31
  373   356    46
   85   202    67
  398   213     9
  195   249   100
  171   125    94
  102    92    52
  193   303    76
   90    58    22
  243    71    18
  380   311    90
  370   332    40
  328   201    13
   23    76    97
  152   333    54
  202   122    95
  316   163    32
  206    44    60
  160    39    32
  181   321    52
  310    60    58
  226   388     9
    7   331    89
  239    91    45
  105   247    64
  393   119    23
  396   323    28
  212   389    98
   50    55    10
  201   267    40
  224   317    23
   43   198    62
  225   222    84
  166   273    41
  320   377    92
  345   203    72
   53   303    16
  128   328    58
  162   161    12
  394    75     5
  349    28    91
   51     4    13
   17   294    48
  266    16    74
  312   273    94
  215   119    48
   45   153    12
  244   368    58
   81     7    53
  338   384    84
  211   111    94
   22    55    42
  157    18    33
  277   111    76
  103   209    50
  135   158    52
  269    58    73
   84   102    59
  260   160    73
   88   360    43
  205   183    98
  153   216    68
   67   256    70
   67   299    67
  143    39    47
  251   235    25
  236   224    98
  237   359    94
  378   331    52
  231   252    27
  384   297    78
  265    59    11
  185   191    54
  183   372    82
  373   272    25
  157   231     8
  112    66    51
  397    60    35
   53   125    60
  132   330    50
  122    56    37
  307   337    38
  274    20    30
  212   307    71
  393    72    96
  151   396    51
  299    12    66
  124   362    47
   22   155    57
  359    94     2
  287   144    46
   80    57    24
  265   374     4
  312    54    75
  169    98     5
  284    93    69
   33   371    57
  399    72    51
   29   242    58
  113   399    80
  241   132    35
  221   391     6
  119   233    76
  331   258    99
  210   350    48
  393   187    46
  278    60    35
  175   196    29
  282   298    45
  163   114    21
  159    60    25
  342   233    47
   26   218     5
  359   304    64
  362   304    61
  241   129    96
  377   315    30
  223   276    70
    2   242    47
   95   156    70
  101   158    67
  332     5    59
   53    44    98
  349   200    61
  263   236    69
  177    84    88
  182   186    81
  118   397    20
  301   373    62
  277    76    40
  339   273    57
  332   130    80
   50   156     6
    4    65    98
  202   228    10
    2   196    45
  374   174    21
  117   171    51
   90    64    14
  368    66    69
  282    47    34
  147    36    86
  256   263    61
  257   331    76
  375     2    41
   58   293    21
  377    75     7
   36   231    60
   17   158    82
  314   143    78
  183   203    76
  323   129    50
  181   102    49
   73   234    35
   70   382    19
  363   310    84
  183   266    41
   86   302    89
   23   398    98
   63    59    65
   52   190    89
  291   367    71
  115   135    21
  304    24    11
   94   225    74
  230   140     3
    8    54    53
  315   121    38
  151   148    61
  155   297    13
  163    41    55
  139   224   100
  352   336    61
  189   130    84
  169   301    71
  274    46    10
  176   151    61
  168   346    90
  358   131    10
   84   162    32
  379   267   100
   65    64    58
  342   284    54
  125   126    79
  315   234    78
  366   188    41
   40    32    85
    0    28    60
  199   165    64
    2   101    61
  302   279    49
   28   323    60
  147   158    21
  396   261    90
   73    55    27
  128   242    13
  179   322    82
  284   140    19
   53   391    22
  326   143    90
  387    45    43
  220    44    93
   10   279    30
  299   186    32
  211   395    76
  365   223     8
  324   191    90
  168    77     8
  288    74    15
   27   112    86
  353    46    81
  341    16    49
   10   152    39
  222   187    29
  212    95    57
   28   350    71
  304   126    42
  192   204     3
   34    34    48
  158   199     5
  160   250    56
   16    42    72
   90   375     4
  237   309     8
  390   206    33
  253   219    25
  286   304    63
   42   105    80
  376   200    42
  276   248     1
  130    91    82
  103    59    65
  231   353    29
   55   250    39
   69    94    77
  398   115    92
   12   302    34
  324   334    77
  103   111     4
  361   184    35
  198   339     8
  182   100    65
   65   144    25
  395   250    17
  370   353    86
  310   356    67
   73   238    14
  314   309    28
  276   353    54
  388   292    68
  115   305    66
  249   263    57
  285    26    97
  368   339    64
  278   193    78
  365    32    88
  353   129    22
  218   222     5
  388   385     7
  195    65    60
  204   159    57
  108   360    12
  190   241    79
    7   162    70
  107   261    94
  284   198    18
  142    64    98
  342   380    16
   35   127    91
  174   341    12
  161   234    68
  115     3    99
  131   260    67
  111   219    41
  208    38    18
  268   237    39
  262   205    84
  132   219    73
  136   363    65
  323    81    99
   31   371   100
  372   247    59
   11    68    24
  341   267    17
  288   253    17
  139   355    68
  377    53     9
  139    97    98
  340   240    14
  305    70    99
  281   294    96
  138   299    97
  163    56    69
  380    31    30
   51   129    35
  277   318    59
  330   166    18
  346    11    21
  229    28    10
  291   129    39
   82   295    63
  300   137    76
  108   197    66
  191   171    64
   67   312    86
   71   117    93
  206   237    72
  284   274    65
  268   296    98
   60   252    70
   21   381    31
  257   317    71
  360   346     4
  124    31     8
   32   173    54
  335   135    13
  238   220    98
  201   313     8
    1    13    21
  106    11     1
  284   305    61
  156   358    89
  368   283    56
  257   396     4
  239   236    99
  218   371    62
  319   102    95
  391   359    98
  165   288    94
  306    28    27
  360   364    22
  240   223    86
   94    97    23
  235   238    90
  227    79    70
  292    71    86
  326    66    30
  228    55    61
  155   150     2
  180   221    91
  104   146    31
  263   139    80
  331   397    14
  201   195    17
  306    61    47
    8   350    32
  326   374     4
  270   348    45
  361    44    71
  145   316    96
  274   148    84
   13   236    46
   27   297    18
  209   183    57
  374   110    40
  379    58    48
  225   174    11
  251   372    83
   95   143    91
  344   310    20
  139    79    30
  253   185    94
   92   238    50
  240   338     3
  348     4    92
  370   253    71
  264   232    47
  129   339    74
  373    41    57
   28    93    39
   65   189    56
  274   190    76
  119   235    87
   79    47    90
   21   139    45
  371    44    42
    2   385    52
  304    83    84
  112   128    89
   92   395    77
  380   226    17
  268   241    48
   54   262    86
  151     3    70
  243    75    64
   27   366    16
  153   275    36
  201   298     8
   44   306    52
  213   181    32
  240   303    41
  264   273    40
  370   113    89
  378   149    40
  259   376    80
   75   277    60
  217   119   100
  356   256    68
  270   112    57
  314   393    20
  122   387    10
  201   165    96
  210   308    69
  157   321    75
  144   236     8
  392   342    24
   61     8    95
   61    63    69
  199   397    97
  199   155    59
   69     0    72
  155    62    10
  192   195    69
  294   181    85
  103   283    39
  209   318    42
   16    76    33
  117   201    87
  192   183     8
  247   397    90
   59   110    42
  315   204    33
  156   166     6
   71   152    22
  113   173    93
  249   295    15
  364   288    82
  106   170    20
  361    75     7
  283   221    12
  194   252    82
  208    45    99
  263   160    82
  205    41    18
  346   300    48
  152   253    18
  196   312    81
   51   201    52
  326   101    62
  203    21    88
  338   373    11
  325   164    90
  341   100    36
   99   244    48
  193    63    19
   52   114    59
  180   232    12
  357    72    66
  373   341    54
  169   154    22
  186   294    96
  273   316    86
  260   200    77
  112   306    74
  240    60    48
  342   251    45
  237    73    96
  166   142    82
   18    35    69
  102    78    36
   90   296    39
  314   301     7
  372   105    90
  234    95    94
  330   347    59
  275   158    19
  384   398     8
   75   148    59
   90   373    87
  231   150    14
   93   198    33
  179   326    97
  228   213    28
  126   128    72
  391   168    41
   26   319    96
    0   278    53
  162    14    98
  309    73     8
   31    23     1
   18   212     7
  321   186    73
  368   323    58
  381   365    29
  123   110    37
   58    68    64
  287   259    59
  157    59     4
  224   113    89
  365   352    78
  258   148    52
  272    23    75
  392   201    91
   84   283    13
   89   286    19
  399    62    93
  106   167    15
  263   315    92
  317    60    53
   66   172    65
  116   180    66
  292   256    99
  335   221    58
  349    71    51
  133   379    64
   93   229    28
   24   105    86
  139   102    44
  320   337    24
  358    31    88
  166   373     8
   71   237    60
  338   378    78
  206   368    17
  383   354    98
  131   296    99
  200   359    14
   10   149    63
  399    79     6
   87    39    33
  346   187    85
  142   332    77
   53   353    43
  336   197     3
  330    62    85
   91   187    26
   60   182    43
  105   248    23
  343   398    14
   15   251    61
  372   135    74
  373   269    44
    9    83    13
  380    28    35
  221   343   100
  376   163     6
  122   139   100
   87    25    74
   37     1    53
  150   348     3
  330   235    68
   73    24    58
  125   271    10
   33   180    12
  366   354    91
  103   322     3
   96   367    80
  165    31    39
  141   109    31
  282    73    20
  187    48    49
  204   117    32
  330   309    47
  189   101    57
  181   293    42
   67   221    78
  364   241    70
   92   328     6
   44    64    67
   94   100    32
  173   307    93
  179   107     4
  359   238    52
  216   105    97
  270   357     8
  128   290    85
  113    95    96
  265   330    73
  322   386    24
   79   118    47
  187   390    59
  245   366    71
  141    28    51
  252   321    51
  320   186    60
   47   344    85
   98   382    85
  177   324    96
  182   177    54
   95   259    21
  321   208    38
  144    26    51
  269   317     4
  381   366    92
   69   245    41
  358   351     8
  289   336    88
  252   129     3
  353   248    69
  192   223    34
  238   388    13
  255    27    29
  187    54    25
  345   141    25
  112   148    92
  139   154    52
   70   218    98
   57   196     6
  212   275    87
  130   389    56
  300   285    91
   41    79    78
   22   307    29
  303   350    69
  243   283    93
  152   288    30
  119    89     1
  345   252    42
  388   335    21
  374   139     9
   26   156    36
  278   329    93
  281   105    57
  123    73    13
  209   369     3
  250    76    78
  263   336    58
  314   309    53
  298   343    98
  212   276    26
   36   131    86
  375   144    68
  314   363    46
  290   105    22
  176   160    78
   77    69    56
  326   173    92
   98   267    72
   96   155    60
  364   200    32
   49    17    59
   41   340    41
  156   103    48
  193   117    48
   49   219    28
   75   389    31
  280   197    42
  151   331    97
  289     6    67
  144   129    11
   81   354    17
    5    14     5
  173   139    14
  163   394    78
  241   229    19
   80   278    53
  122   246    53
  353    52    19
   74   211    78
  336    42    48
  115   204    86
  377   369    81
   60   203    76
  292   247     1
  319   277     8
   28    63    37
  233    20    32
  132   221    14
  234   210    39
  208    53    44
   19   148    74
  257   382    64
  353    80    28
   53   283     9
  134   231    48
  155   202    91
  121   136    29
  281   120    15
   66    90    71
  353   388    79
  198    39    87
   12   121    82
   28   279    91
  100   297    44
   92   205    93
  336   198    62
  349   206    95
    7   148    46
  252   186    42
  152   346    19
  342    33    26
  143   180    60
   49   342    99
   16    43    21
  255   220    20
   62   313    62
  379   342    21
  320   328    31
  258    98    57
   82   143    33
  237   252    88
   74    51     5
  287   257    75
  310   213    25
  259   257    25
   60   229     2
  302   226    75
  145   350     8
   12    38    48
  289   353    60
  229   301    61
  153   140    96
  291   178    23
  194   193    37
   72   288    57
  197    41    70
  190   368    18
  188    73    50
   12   194    79
   62   111    71
  365   311    93
   31    29    44
   18    50    23
  197   133    96
  313   277    32
   37   397    87
  252   142    16
  297   257     5
  325   315   100
   67    34     3
   23   154    13
  227   387    43
  385   139    22
  197   114    66
   70   225    69
  346   398    23
   78   269    98
   61   127    13
  298   268    78
  263    71    82
  145   333    10
  135   129    83
  182    22    45
  380     2     7
  329    22    56
  306   242     2
  223   227    52
  138    29    13
  156    59    98
  150   248    66
   91    62    76
  162    92    49
   36   379    95
  345   185    71
  274    52    35
  284   115    77
  118    73    35
  359   360     8
   88   194    57
  251   121    92
   60   301    68
   55   338    46
  169    74    23
  353    26    75
  280   196    56
   17   193    82
  377   273    55
  266   252    53
  141    99    66
   77   388    52
   32   270    37
   35   332    30
  101   168    56
  173    73    61
   91   375    53
  252    30    95
  304   174    95
   44   103    40
  157   117    22
    6    90     1
  259   191    72
  394   258    24
  118   396    24
   86   281    81
  291   394    39
   40    17    22
  164    53    70
  281   193    32
   62   167     9
   17   177    74
  144   392    87
   98    24    53
  379   106    46
   60   165    39
  140   346    26
  197   317    42
  172    93     9
  116    25    96
  104   327    80
  378     0    51
  280   356    65
  157    54    39
  363   270     4
   25    59    10
   19   242    66
  203    86    48
   48   139    79
   55   160    74
  176    94    38
   15   359    71
  207   330    38
  119   375    11
  197   381    76
  188    74     7
  244   276    67
  227   313    24
   37   279    12
  100   179    42
  175   128     8
  224   206     1
  131    97    17
  276   169    72
  231   165    66
  326    89    51
   22   354     1
   85   371    18
  395   236    98
  364   313    60
   98   270    54
  122   353    10
  139   379    33
  245    44    59
  309   171    65
  108   149    86
   90    89    45
  375    35    40
  221   205    67
  176   298    95
   39   287     7
  309    92    39
  275    19    95
  267    60    85
  286   341    55
  150   273    56
  102   176     4
  330   133    17
  122    69    81
  356     0    48
  108   180    35
  145   298    38
  127   109    90
  131    86    30
  205   230    42
  270   269    61
   97   221    26
   32   323    25
   59   367    10
  158   322    10
  122   294    12
  108   127    10
  223   114    74
  216   163    77
    8   319    58
  312   135    68
  309   234    70
   72   192    70
  351     7    19
  258   137    87
   96     9    94
  230   304    41
  213    69    40
  144    80    24
  219   326    79
  356   397    87
  267     9    46
  344   155    69
  218   270    50
  353   375    57
  266   290    52
  158   247    89
   78   203    56
  107     5    43
   98   266    60
  366    11    78
    7   176    65
  326   364    15
   42   101    20
  347   210    91
   30   211    42
   87   291    74
  266   160    79
   28   175    79
  141    65    52
  131   142    38
  372   252    70
   25   109    12
  281   362    52
  328    65    78
   41    36    79
  395    37    44
  317   248    11
  239    15    50
  131   314    59
  192   329    98
  219    69    14
   30   352     3
  363   342     5
  155   250    88
  168     6    27
  253   346    26
  326   120    92
   81   128    91
  146   250    15
  259   106    49
  326   268     3
   79   292     1
  100   118    39
  217    95    24
  215   251    44
  280    53    85
  291   213    98
  167   135    85
  335   195    22
   44   352    72
  277    93    12
  316    51    50
  222   153     2
  219    35    93
  360   361    76
  393   207    42
  191   369    11
  109    61    94
  120   382    75
  108   338    98
  385    38    91
   98    18    28
   72   208    31
   72    49    55
  251   338    43
  138   137     3
   58   244    71
  232    88    55
  354    34    42
   87   306    72
  116   279    87
  184   314     4
  301   268    27
  154   365    81
  271   266    58
    7    28    44
  200   376    75
  297   275    91
  122   215    38
  385   158    38
  179   256    10
  347   365     7
  398   379    23
  305    66    93
  334   114    30
  278   168    69
  294   249    33
  254    35    45
  362   329    50
   83   324    10
  155   196    88
  201    34    80
  159   108    87
   37   138     1
  213   106    52
  289   143    14
  193    57    87
  265    33    44
   86   245    95
   55   345    25
   42   329    30
  250    82    92
  130   297    46
  370   114    33
  193   223    88
  140    98    96
  224   351    56
  206    86    83
  186   353    18
  124   246     2
   56    22    93
   44   146    51
  389    82    20
  330   297    59
  322   199    76
  143   385    94
  375   288    77
   79   307    32
  181   291    97
  175   376    28
   22   154    61
  135   240    59
   74   309    31
  101   251    41
   47    74    47
   47   250    86
  198    71    15
  231   303    20
  225    39    22
  230   261    77
  266   346     1
  218    58    54
  361   392    14
  227   193    85
  210    92    66
  265   142    99
  123   215    64
