NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 700
NB_EDGES                3354
LIST_OF_EDGES 	 COSTS
   60   321    60
   79   115    81
  684   618    17
  653   499    40
  369   678    53
  648   123    16
  179   696    68
  300   549    13
  258   528     6
   29   593    55
  547   438    93
  373   349    57
  603   668    47
  489   109    80
  496   302    51
  632   327   100
   38   606    93
  188    20    33
  125   648    92
  408   208    10
  622   430    38
  187   414    65
  357   440    67
  345   512    20
  693   512     4
  348   342    92
  315    66    63
  164   311    78
  567   138    83
  638   448    61
  294   392    65
   35   629    53
  296   514    28
  501   163    62
   81   630    73
  441    44    38
  137   136    43
  157   275    37
   54   251    23
  514    20    10
  546   221    54
  370   135    46
  386   341    77
  491    67    59
   68    96    25
   67   315    19
  439    66    15
   93   346    91
  407   147    89
  398   494    83
  154   109    72
  215    63    13
  203   418    92
  354   601    47
  660   591     4
  266   538    46
   29    16    71
  420   497    51
  680   110    37
  596   112    42
    4   101    49
   69   585    49
  227   376    40
  648     2    24
  130   603    23
  423   452     9
  623   393    56
  479   341    92
  179   669    93
  650   410    64
  365   132    45
  644   237    12
  499   416    16
  598   409    87
  527   586    64
  289   645    81
  156   338    68
  423   262    87
   13   322    76
  486   572    58
  676    59     7
  265   237    64
  174   688     7
  614   677    99
  127    80    62
  475   651    31
  568   172    85
  663   514    68
  367   415    81
  221   419    50
  499   124   100
   30   633    96
  206   488    83
  679   142     3
  295   389     8
  109   141     2
  623   543    38
  219   177    16
  351   224    39
  464   457    96
  380   104    52
  280   102    74
  330   676     1
  478     7    55
  380   182    42
  116   213    87
  141   137    69
  507   450     1
  259   301    68
  521   300    83
  281   515    36
  298   330    47
  646   604    96
  529   454    60
   61   257    64
   56   291    42
   35   115    53
  131   499    58
  409   241     8
  469    49    73
   65   530    63
  208    22    47
  630   231    26
   37   209    38
  192   579    97
  318   265    42
  603    32    95
   21   653    56
  566   282    54
  652   257    50
  256   527    55
  556   367    77
  239   590    12
  573   256    20
  359   141    77
  425    25    44
  675   173    31
  107   474    20
   45   615    77
  121    89    84
   44   465    80
  254   461    47
  332   469    40
   63   495     3
  205    10    43
  496    65    79
  205   188     5
  481   123    33
  403   240    78
  513   659    30
  594   257    69
  686   510    28
  170   644    69
  548    43    68
   99   423    89
  670   288    22
  164   496    83
  157   232    41
  236   558   100
  613   627    33
  354   106    68
  631     6    22
  500   149    57
  483   351    39
  641   485    44
  470   431    45
  298    11    24
  186   197    86
  380    55    68
  435   149    44
  117   562    54
  649   632    36
  370   607    14
  235   606    94
  604   464    99
  590    32    91
  102   389    27
  351     5    68
   69   697    21
  541   164    74
   24    93     6
  333   342    25
  537   485    17
   39    39    46
  537   663    41
  166   149    62
  186   684    89
  233   198    35
  379   579    29
   78   410    75
  579   310    49
  144   597    37
  341   184    15
  562   673    87
  230   344    10
  433   481    76
   12   122    12
  663   641    92
  653   696    93
   57   323     8
  553    72    15
  363   362    93
  332   381    80
  245   133    90
  636   193    97
  663   260    76
  211   164    53
  215   217     5
  387   258    44
  452   354    15
  581     5    50
  386    72     1
  225   581    91
  303   283    38
  479   173    14
  662   472    43
  620   279    74
  172    86     8
  168   690    67
   33    33    87
  603   197    69
  248   192    14
   96   165    76
  666   548    22
  182   107    82
  596   591    50
  269   676    27
  627   107    83
  227   540    71
  465   424    87
  667   519     3
  645    16    45
  388   382     5
  547   269     5
  402   498   100
  386   327    35
  578   257    13
  370   509    75
   78   291    84
  598    38    82
  519   549    67
  492   668     5
  405    93    30
  407   467    10
  172   567     6
   74   340    10
  423   189    68
  131   550    11
   50   545    65
  547    91     4
  300   627    74
  651   340    76
  376   258    23
  597   433    30
  127    59    85
   94   269    13
    6   458    85
   75   240    42
  425   202    48
  481   392    92
  463   141    79
  175   360    14
  315   669    87
  316   688    26
  555   222     5
  309   109    82
  158   120    42
  383   350    99
   86   539    68
  131   336    42
  161   645    53
  103   383    35
   48   499    65
  526   282    30
    0   175    50
   39   368    27
  410   390    14
   45   137    97
  188   663    89
  696   114    37
  137   339    36
  257   388    93
  558   138     8
  404   617    77
   72   250    80
  267   578    27
  470   338     7
   63    80    58
  566   490    20
  419    37    62
  420   447    95
  227   458    72
  196    14     8
   50   393    42
  259   578     3
  449    87    13
  481   687    83
  353   332    12
   31   436    53
  132    34    24
  667   575    40
  183   347    28
  407   674    27
  394   494     7
  337   417     1
   83   613    71
  323   209    97
  543   308    12
  419    16    87
  103   488    61
  190   271    21
  110   326    45
  567   430    79
  366   687    74
  379    62    87
    9   592    81
  272   646     9
  566   473    88
  469    11    77
  314    37    50
  307   517    74
  374   491    73
  476   592     3
  209   301    29
  230   626    60
  236   128    67
  177   491    75
  121   280    13
  305    93    46
  567    97    96
  368   659    19
  592   526    81
  622    86    97
  683   304    77
  578   541     8
  155   319    25
  688   166    59
  596   274    93
  156   129    36
  368   581    65
  262   663    61
  441    43    35
  606   519    33
    0   555    33
  288    60    84
  633   352    49
  675   433    32
  194   181    18
   23   279    89
  346   192    66
  392   567    44
  341   172     9
  289   131    11
  458   569    66
  572   405    90
  694   520    65
  697    19    23
  298     8    46
  459   546     7
  450    48    56
  488   621    78
  423   662    43
  104   243    85
  318   170    45
  435    86    64
  159   386    35
  198    21    54
  277   640    36
   52   284    67
  146   487    69
  668   247    40
  306   127    60
  560   110    66
  315    13    92
  133   167    57
  470   353    42
  472   215    65
  501    46    11
  497   225    89
  623   582    49
  175   103    30
  657    83    44
  601   339    73
  378   163    53
   83   241     2
  605   275    47
  569    56    47
  273   126    28
  193   370    86
  233    21    86
  660   664    58
  618   386    41
   25   315    99
  319   602    26
  484   198    90
  267    95    95
  102   250    39
  333   211    21
  648   651    62
  240   408    90
  196   258     2
  403   431    80
  555   475    33
  400   579    47
  484   441    30
  237   456     3
  130   234    10
  362    69    90
  418    34    75
   16   417    49
  385   600    82
   50   460    36
  553   236    79
  305   296    41
  288   197    14
  631   482    14
   46   234    54
  616   329    63
  321   566     9
  477   124    46
  604   201     5
  194   403    80
   67   311    99
  154   648    67
  281   388    49
  186   682    89
  454   347    79
   78   585    90
  429   135    92
  694    59     2
  231   199    13
  261   628    98
   58   376    86
  323   133    44
  398    38    57
  161   246    51
  175   608    13
  281   565    58
  673   506    27
  482   117    89
  381   357    72
   79   464    75
  193   608    27
  399   276    18
  163   453    80
  343   267     6
  588    13    25
  607   354    33
  120   147    47
  396   217    60
  698   161    27
   58    21    10
  276   363    30
  564    10    70
  129    81    26
  669   354    78
  325   361    61
  424   255    50
   24   277    36
   62   375    86
  420   493    12
   20   138    61
  457   181    11
  542   154    71
  248   306    25
  542   489    11
   99   399    53
  511   586    15
  304    58     3
  254   128    93
   61   194    93
   23   618    25
  604   479    40
  542   319    48
  680   402    64
  273   276    95
   75   442    55
  197   424    89
  483   218    43
  234    52    20
  165    54    21
  184   127    71
  645   162    92
  326   465    32
  534   531    46
  345   196    13
   57   224    41
  653   409    17
  346     9    43
   62   303    99
  446    67     6
   51   259    95
  627   478     9
  157    50    57
  547   536    62
  669   498    90
  231   528    50
  552    61     6
  470   471    17
   54     3    19
  332   569    68
   83   515    93
  144   149    16
  194   196    56
  437   266    14
  516   309    99
  205   370    67
   53   645    35
  387   296    53
  565   154    47
  514   536    13
  603    51    23
   76   147    39
  153   364    54
  528   221    45
  485    92    91
  465   310    11
  287   531    55
   57   610    20
  669   326    62
  358   652    85
    4   153    94
  536   422    44
   34   306     3
  586   617    36
   46   457    39
  434   100    32
  126   227    55
   29   336    77
   58   627    67
  464   690    11
  562   452    74
  163   219    67
  597    18    12
  345   137    70
  235   470    24
  203   227    59
  295   597    59
  499   591    75
  110   377    37
  698   267    84
  394   556     8
  399   148    89
  150   350   100
  609   562     1
  403   686    72
  431   594    83
  412   251    59
  518   607    30
  136   611    84
  658   670    28
  463   489    28
  277   570     5
   12   649    92
  117   329    66
  529   595   100
  192   536    99
  502   617    56
  677    65    19
  221    96    63
  215   547    66
  340   601    98
  313   505    47
  480   178     3
  538   103    94
  123   544    30
  137    66    19
  129   167    68
  605    30    15
  313   124    41
  246   216    27
  327   210    65
   12   635    80
  588   526    22
  158     8    82
  504   331    62
  618   208    25
   37   648    79
  375   393    53
  101   214     2
  403   650     1
  335   102    97
  379   326    90
  558   607     2
  576   306    27
  523   158    94
  288   417    27
  648   646    47
  161   610    50
  100   603    98
  572   600    79
    1   591    89
  171   656    27
  271   108     3
  128   251    85
  179   360    53
  591   377    93
  109   409   100
  662   490    64
   15   345    76
  335   103    26
  679    42    53
  468   642    57
  251   292    99
  612   411    95
   67   295    59
  504   440     1
  477    86    18
  345   675     3
  338   426    67
  283   406    53
  248   544    53
  575   320    41
  503    25    63
   88    60    22
  205   199    26
  243   698    70
UNDIRECTED GRAPH      
NB_NODES                 700
NB_EDGES                4894
LIST_OF_EDGES 	 COSTS
    0     1    40
    1     2    69
    2     3    49
    3     4    17
    4     5    15
    5     6    91
    6     7    67
    7     8    10
    8     9    50
    9    10    63
   10    11    82
   11    12    16
   12    13    56
   13    14    40
   14    15    96
   15    16    72
   16    17    95
   17    18    98
   18    19    35
   19    20     8
   20    21    51
   21    22    93
   22    23   100
   23    24    80
   24    25    67
   25    26    22
   26    27     3
   27    28    97
   28    29    33
   29    30    45
   30    31    98
   31    32    49
   32    33    21
   33    34    59
   34    35    78
   35    36    64
   36    37    95
   37    38    24
   38    39     5
   39    40    46
   40    41     2
   41    42    89
   42    43    46
   43    44    86
   44    45    75
   45    46    54
   46    47     9
   47    48    41
   48    49    55
   49    50    88
   50    51    17
   51    52    13
   52    53    69
   53    54    43
   54    55   100
   55    56    38
   56    57    36
   57    58    60
   58    59    34
   59    60    46
   60    61    67
   61    62    49
   62    63    49
   63    64     7
   64    65    39
   65    66    56
   66    67    73
   67    68    36
   68    69    64
   69    70    18
   70    71    10
   71    72     4
   72    73    22
   73    74    22
   74    75    17
   75    76    21
   76    77    27
   77    78    95
   78    79    37
   79    80    33
   80    81    79
   81    82    90
   82    83    13
   83    84    43
   84    85    48
   85    86    17
   86    87    60
   87    88    56
   88    89    50
   89    90    91
   90    91    84
   91    92    48
   92    93    67
   93    94    28
   94    95    86
   95    96    12
   96    97    36
   97    98    48
   98    99    35
   99   100    42
  100   101    98
  101   102    55
  102   103    89
  103   104    13
  104   105     8
  105   106    91
  106   107    95
  107   108    98
  108   109    47
  109   110    41
  110   111    25
  111   112    26
  112   113    68
  113   114    76
  114   115    49
  115   116    36
  116   117    72
  117   118    44
  118   119    60
  119   120    10
  120   121     3
  121   122    57
  122   123    23
  123   124    81
  124   125    43
  125   126    73
  126   127    30
  127   128    47
  128   129    67
  129   130    82
  130   131    53
  131   132    44
  132   133    63
  133   134    22
  134   135    49
  135   136     3
  136   137    30
  137   138    43
  138   139    78
  139   140     6
  140   141    86
  141   142    72
  142   143    21
  143   144    48
  144   145    64
  145   146    15
  146   147    68
  147   148    77
  148   149    17
  149   150    35
  150   151    74
  151   152    90
  152   153    22
  153   154    94
  154   155    51
  155   156    99
  156   157    73
  157   158    39
  158   159    31
  159   160    55
  160   161     6
  161   162    44
  162   163    67
  163   164    83
  164   165    58
  165   166    23
  166   167    95
  167   168    85
  168   169    14
  169   170    79
  170   171    20
  171   172    72
  172   173    21
  173   174    21
  174   175    38
  175   176    95
  176   177    36
  177   178    26
  178   179    53
  179   180    31
  180   181    79
  181   182    55
  182   183    49
  183   184    89
  184   185    31
  185   186    18
  186   187    35
  187   188    24
  188   189    12
  189   190    56
  190   191     7
  191   192    16
  192   193    56
  193   194    42
  194   195    96
  195   196    19
  196   197    47
  197   198    81
  198   199    43
  199   200    73
  200   201    49
  201   202    35
  202   203    86
  203   204    98
  204   205     2
  205   206    30
  206   207    64
  207   208    49
  208   209    41
  209   210    64
  210   211    59
  211   212    47
  212   213    61
  213   214    82
  214   215    90
  215   216    45
  216   217   100
  217   218    40
  218   219    19
  219   220    91
  220   221    77
  221   222    91
  222   223    87
  223   224    91
  224   225    28
  225   226    99
  226   227    54
  227   228    25
  228   229    74
  229   230    16
  230   231    71
  231   232    79
  232   233    88
  233   234    85
  234   235    75
  235   236    61
  236   237    12
  237   238    26
  238   239    58
  239   240    52
  240   241    59
  241   242    72
  242   243    13
  243   244    87
  244   245    50
  245   246    86
  246   247    77
  247   248    70
  248   249    43
  249   250    26
  250   251    32
  251   252    45
  252   253    15
  253   254    90
  254   255    31
  255   256    61
  256   257    15
  257   258    38
  258   259    48
  259   260    84
  260   261    96
  261   262    61
  262   263    70
  263   264    89
  264   265    57
  265   266    24
  266   267    20
  267   268    37
  268   269    43
  269   270    33
  270   271    86
  271   272     7
  272   273    42
  273   274    69
  274   275    69
  275   276    28
  276   277    75
  277   278    58
  278   279    81
  279   280    85
  280   281    69
  281   282    82
  282   283    93
  283   284    20
  284   285    84
  285   286    26
  286   287    89
  287   288    76
  288   289    82
  289   290    49
  290   291     6
  291   292    41
  292   293    34
  293   294    37
  294   295     2
  295   296    77
  296   297    25
  297   298    62
  298   299    37
  299   300    84
  300   301    20
  301   302     5
  302   303    92
  303   304    83
  304   305    64
  305   306    15
  306   307    40
  307   308    93
  308   309    78
  309   310    80
  310   311    64
  311   312    66
  312   313    41
  313   314    12
  314   315    34
  315   316    65
  316   317    82
  317   318    82
  318   319    46
  319   320     3
  320   321     4
  321   322    45
  322   323     5
  323   324    52
  324   325    34
  325   326    51
  326   327    63
  327   328    54
  328   329    27
  329   330    60
  330   331    14
  331   332    87
  332   333    96
  333   334    97
  334   335    76
  335   336     4
  336   337    50
  337   338    80
  338   339    86
  339   340    17
  340   341    82
  341   342    30
  342   343    11
  343   344    44
  344   345    37
  345   346    19
  346   347    64
  347   348    95
  348   349    96
  349   350    57
  350   351    78
  351   352    36
  352   353    42
  353   354    40
  354   355    57
  355   356    99
  356   357    43
  357   358    35
  358   359    39
  359   360    50
  360   361    77
  361   362    68
  362   363    92
  363   364    97
  364   365    42
  365   366    93
  366   367    98
  367   368    39
  368   369    46
  369   370    75
  370   371    78
  371   372     2
  372   373    50
  373   374    94
  374   375    54
  375   376   100
  376   377    41
  377   378    77
  378   379    71
  379   380    41
  380   381    73
  381   382    55
  382   383    85
  383   384    49
  384   385    24
  385   386    20
  386   387   100
  387   388    88
  388   389    94
  389   390    10
  390   391    84
  391   392    44
  392   393    21
  393   394    52
  394   395    39
  395   396    69
  396   397    47
  397   398    38
  398   399    95
  399   400    70
  400   401    73
  401   402    80
  402   403    97
  403   404    11
  404   405    78
  405   406   100
  406   407    77
  407   408    64
  408   409    94
  409   410    21
  410   411    79
  411   412    83
  412   413    12
  413   414     2
  414   415    19
  415   416    61
  416   417    71
  417   418    53
  418   419    89
  419   420    80
  420   421    37
  421   422    79
  422   423     8
  423   424    37
  424   425    79
  425   426    49
  426   427    28
  427   428    48
  428   429    72
  429   430    57
  430   431    36
  431   432    54
  432   433     9
  433   434    16
  434   435    84
  435   436    82
  436   437   100
  437   438    86
  438   439    96
  439   440    17
  440   441    33
  441   442   100
  442   443    83
  443   444    63
  444   445    74
  445   446    88
  446   447    37
  447   448    35
  448   449    79
  449   450    24
  450   451    92
  451   452    82
  452   453    70
  453   454    67
  454   455    11
  455   456    81
  456   457    20
  457   458    73
  458   459     2
  459   460    29
  460   461    72
  461   462    43
  462   463    94
  463   464    27
  464   465    56
  465   466    46
  466   467    53
  467   468    50
  468   469    15
  469   470    39
  470   471    76
  471   472    38
  472   473    38
  473   474    25
  474   475    53
  475   476    24
  476   477    54
  477   478    96
  478   479    67
  479   480    24
  480   481    95
  481   482    78
  482   483    38
  483   484    98
  484   485    26
  485   486    94
  486   487    39
  487   488    81
  488   489    45
  489   490    57
  490   491    32
  491   492    62
  492   493    49
  493   494     4
  494   495    18
  495   496    16
  496   497    80
  497   498    63
  498   499    93
  499   500    13
  500   501    65
  501   502    48
  502   503     3
  503   504    93
  504   505    37
  505   506    71
  506   507    51
  507   508    24
  508   509    57
  509   510    91
  510   511    48
  511   512    64
  512   513   100
  513   514    67
  514   515    82
  515   516    40
  516   517     7
  517   518    63
  518   519    54
  519   520    56
  520   521    37
  521   522    51
  522   523    41
  523   524    13
  524   525    85
  525   526    61
  526   527    87
  527   528    32
  528   529    94
  529   530    88
  530   531    43
  531   532    66
  532   533    48
  533   534    67
  534   535    73
  535   536    63
  536   537    73
  537   538    75
  538   539    20
  539   540     4
  540   541    43
  541   542    44
  542   543     6
  543   544    21
  544   545    16
  545   546     5
  546   547    65
  547   548    96
  548   549     5
  549   550    82
  550   551    65
  551   552    59
  552   553    15
  553   554    60
  554   555    37
  555   556    27
  556   557    15
  557   558    65
  558   559    61
  559   560    55
  560   561    18
  561   562    88
  562   563    33
  563   564    49
  564   565    94
  565   566    86
  566   567    36
  567   568    91
  568   569    39
  569   570    62
  570   571    98
  571   572    97
  572   573   100
  573   574    35
  574   575    93
  575   576    70
  576   577     2
  577   578    80
  578   579     4
  579   580    70
  580   581    41
  581   582    78
  582   583    16
  583   584    67
  584   585     9
  585   586    37
  586   587    78
  587   588    44
  588   589     4
  589   590    77
  590   591    77
  591   592     2
  592   593   100
  593   594    51
  594   595    38
  595   596    48
  596   597    11
  597   598     3
  598   599    49
  599   600    87
  600   601    86
  601   602    96
  602   603    75
  603   604    48
  604   605    20
  605   606    45
  606   607    78
  607   608    90
  608   609    61
  609   610    41
  610   611    85
  611   612    54
  612   613    48
  613   614    94
  614   615    23
  615   616    40
  616   617    50
  617   618    64
  618   619     3
  619   620    65
  620   621    80
  621   622    30
  622   623    20
  623   624    68
  624   625    46
  625   626    37
  626   627   100
  627   628    42
  628   629    87
  629   630    70
  630   631    79
  631   632    84
  632   633    80
  633   634    46
  634   635     8
  635   636    33
  636   637    89
  637   638    32
  638   639     8
  639   640    62
  640   641    77
  641   642    31
  642   643    81
  643   644     6
  644   645    30
  645   646    43
  646   647    75
  647   648    18
  648   649    76
  649   650    48
  650   651    75
  651   652    83
  652   653    47
  653   654    71
  654   655    11
  655   656    77
  656   657    28
  657   658    48
  658   659    23
  659   660    62
  660   661    58
  661   662    43
  662   663    92
  663   664    52
  664   665    52
  665   666    34
  666   667    17
  667   668    82
  668   669     6
  669   670    44
  670   671    73
  671   672     1
  672   673    88
  673   674    97
  674   675    70
  675   676    48
  676   677    34
  677   678    10
  678   679    13
  679   680    73
  680   681    69
  681   682    53
  682   683     3
  683   684    82
  684   685    73
  685   686    15
  686   687    72
  687   688    76
  688   689    29
  689   690    45
  690   691    42
  691   692    33
  692   693    23
  693   694    91
  694   695    33
  695   696    70
  696   697    70
  697   698    58
  698   699    48
  434   593    80
  181    60    12
  571   612    23
   35   226    77
  160    83    81
  559   197    95
  499   117    95
  618   580    61
  239   595    17
  541   379    57
  681   121    39
  553   425    59
  302   127    60
  526    72    69
  206   264    84
  442   385    52
  554    35    95
  350   497    54
   94   648    93
  627   641    34
   72   571    18
  278   455    10
  232   609    61
  693    74    63
   30   316    29
  503   688    74
  142    68    57
  470   661    29
   58   216     8
   16   160    81
  611   316    62
   57   105    77
  444   516    70
  383   283    55
  352   413    27
  254   394    98
  644    43    92
   77   642    40
  561   378    92
  671   360     1
  204   299    67
  625   199    82
  366   250    15
  668   258    97
  103   155    29
  602   266    45
  113   343     2
  608    72    53
  203   654    51
  447   135    70
  520   665    43
  304   661     8
  594   320    30
  317     7    97
  398   540    67
  653    62     7
  668    89    87
  244   601    22
  188   236     8
  408   678    80
  677   683    72
  195   417    91
  158   163    85
  445   508    93
   90   637    84
  470   596    97
  303   334    75
  162   172    12
  572   502    47
  571   443    38
   27   525    20
  536   600    35
  372    17    15
  546   463    62
  586   690    16
  108   472    86
  176   316    36
  149   325    77
  176    22    64
  395   512    14
    5    64    79
  342   568    89
  276   623    17
  628   533    36
  351   682     6
  446   474    79
  532   478    73
   36   285    89
  109   320    44
  169   654    33
  437   173    52
  656   409    48
  116     5    81
   93   361    59
  243   680    21
   24   438    66
  655   699    51
  556   135    42
  254   307    69
  299   332    67
   68   128    85
  509   248    28
  429    38    67
    0   598    82
  316   341    18
  462   516    57
  194   514    29
  353    17    80
  294   151    96
  235   472    56
  487   515    61
  155   193    49
  339   600    31
  163   267    82
  379   610    10
  650   458    27
  184   366    28
  591   107    34
  326   172    75
  501   173    20
  506    21    39
  265   601    63
   11   118    71
  260   698    41
  240    78    83
  360   690    23
  504   417    95
  222   198    15
  211   306    90
   87   375    74
   18   108    57
  226   437    41
  636    64    32
  239   675     5
  645   433    19
  293   518     2
  546    78     4
  351   633    77
  524   621    93
   88   695    46
  331    82    50
  610   200    59
  376   526    25
  531   229    65
  633   104    54
  416   205    55
  161   412    56
   37   170    62
   19   654    16
  555   295    54
  662   679    81
  694   206    61
  103   244    69
  427   134    37
  256   641    58
  493   594    91
  468   608     2
  204   308    54
  115   583    32
  401   652    53
  662    20    10
  595   445    56
   24   144    75
   85   684    40
  541   639    73
  129   205    67
  580   675    18
  221    68     5
  255   592    22
  266   407    38
  219   320    63
   60   443    24
  326   119    81
  337   268    51
  638   136    79
  684   532    89
   54    44    46
  303    82    46
  509   571    26
    2    36    40
  554   343    82
  191   170    38
  138   285    50
  539   123    29
  146   589    20
  576   578    68
  500   331    54
  663   589    18
  169   639    80
  283   309    93
  184   168    31
  224   331    82
  308   168    36
  152   114    57
  312   528    96
  639   202     1
  352   318    75
   52    51    83
  590   565     8
  244   311    21
  375   319    78
  604   452    22
  693    30    46
   17   242     9
  505   419    21
   18   618    23
   25   294    32
  695     2    99
  178   287    37
  101   409    66
  535   247     7
  507   616    68
  225   397    76
   87   608    89
  430   488    22
   55   270    47
  699   240    29
  567   183    59
  460   621    55
  232   639    71
  478    53    87
  199   416    90
  649   291    25
  202   298    65
  281   390    19
  251   212    28
  380   223    92
  231   638    88
  664   174    46
  437    68    32
  411   173    76
  688   627    58
  482   362    13
  296   344     8
  172    23    18
  349   514    32
  639    67    31
  301   521    39
  659    46    94
  581   522    96
  112   413    44
  655   641    75
  381   371    84
  261    73    46
  463   300    32
  618   216    71
  332   295   100
  434   203    25
  135   279    75
  117   562    60
  183   366    50
  158   616    21
  325   227    64
  301   228    75
   88    91    39
  420    39    55
  279   654    79
   34    46    33
  357   310    86
   15   239    45
  109   299    62
  407   694    60
  421   325    36
  563   625    20
  456   488    76
  466   112    83
  257    18    35
  407   532    36
  115   681    47
  660    58    45
  384   380    68
  575   319    57
  177   171    13
  320   678    63
  429    76    47
  305   151    62
   46   672    55
  644   369    22
  130   590    34
  212    58    84
  388   558    57
   22   288     1
  108   663    90
   34   208    11
  538   581    39
  675   131     4
  445   310    94
   35     4    33
  426   596    73
  574   337    33
   96   365    86
  475   178    14
  162   104    84
  133   256    34
  265   597    15
  368   518     9
  524    53     7
  356    60    13
  139   258    30
  676   310    71
  122   668    32
  452   518    63
  344    37    11
   28   497    60
  278    45    75
  459   152    64
  400   248    10
  321   217    54
  461   355    70
  197   408    30
  128   404    99
  511   383    26
  193   403    85
  297   236    19
  629   273    51
  250   184    77
  608   147    97
  513   387     6
  420   320    37
  401   602    50
  605   311    49
   88   637    25
  519   224    22
  437    27     6
  356   425    56
  330   387    24
  220   421    20
   13   116    97
  161    55    76
  409    94    90
  112   480    98
  403   133    73
  263   342    88
   52   668    23
  321   694    31
   76   684    91
  658   660    25
  448   544    26
  657   357    34
  603    75    98
  346     5    58
  505   689    29
  297   200    18
  103   214    98
  640   211    85
    0   423     4
  363    11    39
  393   402    29
  582   469    35
  365   672    48
  416    45    88
  623   659    98
  339   672    92
  480   558    13
  579   236    96
  580   472    25
   42   264    91
  526   437    26
  289   227    68
  237   694    73
  148   460    96
  193    14    83
  594   167    59
  660   255    30
  590   103    51
  210   517    93
   66    23    32
  437    24    36
  524   377    99
  456   360    61
  348   188     8
  212   114     5
  463    82    68
  548   520     9
  419   226    36
  264   300    60
   62    82     4
    4    60    25
  450   204    67
  503   148    26
   28   646    96
  347   646    10
   49   185    96
  221   247    68
   66   608    94
  511   458    69
  672   548    81
  108   188    32
  409   375    13
  314   534    68
    4   644    96
  644   563    89
  304   677    18
  144    41    31
  663   667     4
  317   322    17
  175   424    19
  102   569    35
  201   666    99
  454    23    18
  366   150     3
  319   614    55
   76   326     9
   60   371     8
  372   646    57
   82   510    72
  668   565    39
  162   580    55
  175   197    22
  132   261    58
  530   346    35
  153   450    91
  229   588     7
  423     7    70
  598   686     9
   64   163    21
  637   649    52
   34   353    38
  308   225    47
   16   208    62
  522   692    29
  688   672    33
  472   598    60
  575     6    28
  458   470    87
  202   647    58
   98   309    56
  417   316    61
  230   212    84
  625   154    25
  328   657    86
  328   316    21
  468    65    88
  618   513    84
  250   562    37
  623   477    93
  474   279     4
  148   455    51
   94   207    71
   42   338    32
   66    78    15
  241   577    52
  371   538    11
  258     0    56
  367   322    86
  658     6    10
  549   233    81
  522   158    17
  276   611    28
  361   574    67
  410   631     1
  431   189    50
  293   464    19
  606   529    57
   87   444    18
  132    65    61
   42   489    35
   20   678    68
  558    31    21
  580   227    63
  291   368    58
  318    43    85
   67   667    54
  221   160    24
  443   644     8
  339   470    54
  603   178    10
  504   334    66
  455   589    87
  558   358    17
   46   168    70
  222   684    84
  325   184    66
  298    57    70
  362   241    40
  226   469    88
  526   243    54
  586   325    60
  196   636    78
  465   254     3
  367   547    43
  558   645    36
  240   529    39
  231   509    42
  119   466    68
  406    56    98
   80    54    55
  341   121    17
  200   487    32
  301   233    44
  665   454    70
  444   301    63
  348   300    24
  670   654    27
  696   698    20
   87   249    24
   54    86    43
  557   250    35
  182   383    43
  207    96    76
  357   462    61
  677   538    27
  217   535    90
  484   321    83
  653   270   100
  384   187    29
  256     2    94
  538   680    38
  210   573    55
  652   240    98
   30   455    26
  293   222    19
  610   542    36
  662    20    20
  179   152    65
  683   377    75
  545   577    97
  116   393    21
  122   524    32
  423   457    40
  238   359    69
  663   491    23
   68   558    86
  242   433     5
  355   322    55
  690   141    55
  177   394    50
  316   647    87
  249   544    21
  489   598    46
   40   108    22
  618   669    31
   19   438    94
  403   176    10
  190    57   100
  178    23    52
  500   168    31
  197    48    30
  411   217    63
    2   550    24
   85    60     1
  271   292    66
  277   433    35
  532   517    80
   89   114     2
  527   551    53
  617   464    37
   26   396    78
  240   237    24
  600   276    54
  215    69    13
  174   598    36
  561   135    77
  621   304    17
   68   542    77
  404   489    36
   48   206    32
  465    70    50
  699   352    64
  447   663    10
  511    29    57
  408    51    99
  131    94    91
  160   596    99
  209   257    32
  274   203    73
  517   271    25
  426   112    27
  371   490    78
  224   352    47
  488   488    37
  382   498    94
  193   601    37
  304   203     4
  284     9    65
    4   153    23
  214   636     6
  336   434     8
  571   461    27
  392   274    79
  481   199    63
  375   352    42
  569   291     5
  621   582    68
  272   646    17
  389   534    88
  440   240    44
  346   579     8
  211   260    12
  168   200    98
  355   124    21
  355   123    11
   54   602    14
  450   412    11
  179   367    92
  332    18    19
  676    28    29
  450   360    28
  517   480    99
  198   613    40
  195   451    73
  611   311     7
  290   253     5
  173   453    57
  126   562    73
  223    18    95
  530   638    70
  445   603    92
  284   350    44
  583   643     5
  330   138    65
  551   462    36
  230   142    15
  447   470    71
  666   261    29
  306   238    24
  440   160    71
  113   613    25
  694    24    76
  578   103    57
  616   524    16
  458    51    31
   20    32     2
  605   230    92
  168   243    92
  174   218    38
  226   195    82
  470   241    93
  456   120    25
  399   216    52
   85   373    16
  437   263    94
  397   661    53
  408   630    93
  164   623    96
  248   292    52
  558   187    49
  125   463    17
  522   584    75
  143   398     2
  207   428    90
  631   528    99
  226   635    96
  189    75    20
  134   421    17
  611     4    14
  172   403    74
  241    73    15
   96    98    69
  188   278    39
  538    85    76
  181   539    17
  576   223    38
  318   245    42
  462   161    99
  181   645    92
  417   138    61
  160   489    76
  574   172    11
  429    63    65
  672   694   100
  502   428    59
  632    69     3
  149   213    12
  171   112    57
  477   518    45
